flightid,callsign,receivetime,packettime,altitude_ft,altitude_m,vert_rate_ftmin,elapsed_secs,flight_phase,position_packet,info,raw,bearing,speed_mph,speed_kph,latitude,longitude,distance_from_launch_mi,distance_from_launch_km,temperature_f,temperature_c,temperature_k,pressure_pa,pressure_atm,airdensity_slugs,airdensity_kgm3,velocity_x_degs,velocity_y_degs,velocity_z_fts,velocity_z_ms,airflow,acceleration_fts2,velocity_mean_fts,acceleration_mean_fts2,velocity_std_fts,acceleration_std_fts2,velocity_norm_fts,acceleration_norm_fts2,velocity_curvefit_fts,acceleration_ms2,velocity_mean_ms,acceleration_mean_ms2,velocity_std_ms,acceleration_std_ms2,velocity_norm_ms,acceleration_norm_ms2,velocity_curvefit_ms,reynolds_transition
EOSS-392,AE0SS-4,2026-04-04T06:56:19.283,2026-04-04T12:56:14.000,5210.0,1588.01,-6.0,0.0,ascending,true,/125614h3936.49N/10402.53WO169/001/A=005210 -19T8477P EOSS BALLOON,"AE0SS-4>APZEOS,EOSS,WIDE2-1,qAO,K0SCC-8:/125614h3936.49N/10402.53WO169/001/A=005210 -19T8477P EOSS BALLOON",169.0,1.0,1.6,39.60816666666667,-104.04216666666666,0.0,0.0,28.58,-1.9,271.25,84770.0,0.84,0.00211246,1.0887167,0.0,0.0,-0.1,-0.03033333,high Re,,-0.1,,,,,,7.614136,,-0.030333,,,,,,1.158597,""
EOSS-392,KC0D-2,2026-04-04T06:56:17.482,2026-04-04T12:56:15.000,5272.0,1606.91,138.0,1.0,ascending,true,/125615h3936.48N/10402.54WO342/001/A=005272 136T8476P EOSS Balloon,"KC0D-2>APZEOS,EOSS,WIDE2-1,qAO,K0SCC-8:/125615h3936.48N/10402.54WO342/001/A=005272 136T8476P EOSS Balloon",342.0,1.0,1.6,39.608,-104.04233333333333,0.01,0.02,56.48,13.6,286.75,84760.0,0.84,0.00199804,1.02974566,-5.56e-6,0.0,2.3,0.70133333,high Re,0.08,1.1,0.08,1.697056,,0.707107,,8.202515,0.024389,0.3355,0.024389,0.517366,,0.707107,,1.543627,""
EOSS-392,AE0SS-4,2026-04-04T06:56:47.234,2026-04-04T12:56:44.000,5757.0,1754.73,1094.0,30.0,ascending,true,/125644h3936.44N/10402.46WO133/011/A=005757 32T8308P EOSS BALLOON,"AE0SS-4>APZEOS,EOSS,WIDE2-1,qAO,K0SCC-8:/125644h3936.44N/10402.46WO133/011/A=005757 32T8308P EOSS BALLOON",133.0,13.0,20.9,39.60733333333334,-104.041,0.08,0.13,37.76,3.2,276.35,83080.0,0.82,0.00203214,1.04732017,0.00003889,-0.00002778,18.23333333,5.55733333,high Re,0.531111,6.811111,0.305556,9.964455,0.318984,1.146297,0.707104,12.288623,0.161867,2.076111,0.093128,3.036942,0.097212,1.146292,0.707104,3.958105,""
EOSS-392,KC0D-2,2026-04-04T06:56:46.800,2026-04-04T12:56:45.000,5847.0,1782.17,1150.0,31.0,ascending,true,/125645h3936.44N/10402.47WO139/010/A=005847 137T8296P EOSS Balloon,"KC0D-2>APZEOS,EOSS,WIDE2-1,qAO,N0JD:/125645h3936.44N/10402.47WO139/010/A=005847 137T8296P EOSS Balloon",139.0,12.0,19.3,39.60733333333334,-104.04116666666667,0.08,0.13,56.66,13.7,286.85,82960.0,0.82,0.00195492,1.00752618,0.00003889,-0.00002222,19.16666667,5.842,high Re,0.031111,9.9,0.214074,10.215602,0.275648,0.907109,-0.663756,12.952658,0.009489,3.017583,0.065248,3.113544,0.084005,0.907139,-0.663758,4.304168,""
EOSS-392,AE0SS-4,2026-04-04T06:57:19.677,2026-04-04T12:57:14.000,6368.0,1940.97,1222.0,60.0,ascending,true,/125714h3936.30N/10402.39WO163/023/A=006368 31T8114P EOSS BALLOON,"AE0SS-4>APZEOS,EOSS,WIDE2-1,qAO,K0SCC-8:/125714h3936.30N/10402.39WO163/023/A=006368 31T8114P EOSS BALLOON",163.0,26.0,41.8,39.605,-104.03983333333333,0.25,0.4,37.58,3.1,276.25,81140.0,0.8,0.0019854,1.02323448,0.00003889,-0.00007778,20.36666667,6.208,high Re,0.04,11.993333,0.170556,10.008952,0.241309,0.836584,-0.541032,16.28198,0.0122,3.655667,0.051986,3.050634,0.07354,0.836657,-0.541012,5.811007,""
EOSS-392,KC0D-2,2026-04-04T06:57:16.829,2026-04-04T12:57:15.000,6460.0,1969.01,1226.0,61.0,ascending,true,/125715h3936.30N/10402.40WO168/023/A=006460 139T8107P EOSS Balloon,"KC0D-2>APZEOS,EOSS,WIDE2-1,qAO,N0JD:/125715h3936.30N/10402.40WO168/023/A=006460 139T8107P EOSS Balloon",168.0,26.0,41.8,39.605,-104.04,0.25,0.4,57.02,13.9,287.05,81070.0,0.8,0.00190906,0.98388666,0.00003889,-0.00007778,20.43333333,6.228,high Re,0.002222,13.4,0.136889,9.592474,0.222126,0.733214,-0.606264,16.785569,0.000667,4.084389,0.041722,2.923681,0.067697,0.733189,-0.606452,6.002197,""
EOSS-392,KC0D-2,2026-04-04T06:57:46.807,2026-04-04T12:57:45.000,7108.0,2166.52,1296.0,91.0,ascending,true,/125745h3936.10N/10402.32WO157/025/A=007108 139T7909P EOSS Balloon,"KC0D-2>APZEOS,EOSS,WIDE2-1,qAO,N0JD:/125745h3936.10N/10402.32WO157/025/A=007108 139T7909P EOSS Balloon",157.0,29.0,46.7,39.60166666666667,-104.03866666666667,0.49,0.79,57.02,13.9,287.05,79090.0,0.78,0.00186243,0.95985686,0.00004444,-0.00011111,21.6,6.58366667,high Re,0.038889,14.571429,0.120555,9.28899,0.202663,0.756656,-0.402965,19.712387,0.011856,4.441429,0.036745,2.831184,0.061765,0.756658,-0.402963,6.878827,""
EOSS-392,AE0SS-4,2026-04-04T06:58:19.708,2026-04-04T12:58:14.000,7639.0,2328.37,1271.0,120.0,ascending,true,/125814h3935.93N/10402.20WO154/013/A=007639 12T7733P EOSS BALLOON,"AE0SS-4>APZEOS,EOSS,WIDE2-1,qAO,K0SCC-8:/125814h3935.93N/10402.20WO154/013/A=007639 12T7733P EOSS BALLOON",154.0,15.0,24.1,39.59883333333333,-104.03666666666666,0.71,1.14,34.16,1.2,274.35,77330.0,0.76,0.00190528,0.98194123,0.00005278,-0.00010278,21.18333333,6.45666667,high Re,-0.006944,15.397917,0.102341,8.911988,0.191179,0.649172,-0.571637,21.41508,-0.002117,4.693333,0.031193,2.716277,0.058265,0.649173,-0.571698,7.156009,""
EOSS-392,KC0D-2,2026-04-04T06:58:16.781,2026-04-04T12:58:15.000,7727.0,2355.19,1238.0,121.0,ascending,true,/125815h3935.93N/10402.21WO146/016/A=007727 138T7725P EOSS Balloon,"KC0D-2>APZEOS,EOSS,WIDE2-1,qAO,N0JD:/125815h3935.93N/10402.21WO146/016/A=007727 138T7725P EOSS Balloon",146.0,18.0,29.0,39.59883333333333,-104.03683333333333,0.7,1.13,56.84,13.8,286.95,77250.0,0.76,0.00181973,0.93785286,0.00006111,-0.00009444,20.63333333,6.289,high Re,-0.018333,15.97963,0.087257,8.517106,0.182067,0.546395,-0.579951,21.645808,-0.005589,4.87063,0.026595,2.59592,0.055489,0.546384,-0.580007,7.175897,""
EOSS-392,KC0D-2,2026-04-04T06:58:46.803,2026-04-04T12:58:45.000,8388.0,2556.66,1322.0,151.0,ascending,true,/125845h3935.81N/10402.10WO132/014/A=008388 140T7533P EOSS Balloon,"KC0D-2>APZEOS,EOSS,WIDE2-1,qAO,N0JD:/125845h3935.81N/10402.10WO132/014/A=008388 140T7533P EOSS Balloon",132.0,16.0,25.7,39.596833333333336,-104.035,0.87,1.4,57.2,14.0,287.15,75330.0,0.74,0.00177327,0.91390614,0.00006111,-0.00006667,22.03333333,6.71566667,high Re,0.046667,16.585,0.082747,8.255041,0.170844,0.660001,-0.211187,22.984756,0.014222,5.055133,0.02522,2.51604,0.052068,0.659979,-0.211224,7.173065,""
EOSS-392,AE0SS-4,2026-04-04T06:59:19.670,2026-04-04T12:59:14.000,8933.0,2722.78,1294.0,180.0,ascending,true,/125914h3935.73N/10401.97WO130/022/A=008933 -20T7354P EOSS BALLOON,"AE0SS-4>APZEOS,EOSS,WIDE2-1,qAO,K0SCC-8:/125914h3935.73N/10401.97WO130/022/A=008933 -20T7354P EOSS BALLOON",130.0,25.0,40.2,39.5955,-104.03283333333333,1.01,1.63,28.4,-2.0,271.15,73540.0,0.73,0.00183328,0.94483607,0.00006389,-0.00005556,21.56666667,6.5735,high Re,-0.007778,17.037879,0.073695,7.97416,0.163598,0.567933,-0.498007,23.652734,-0.002369,5.193167,0.022462,2.430432,0.04986,0.567937,-0.498014,7.052757,""
EOSS-392,KC0D-2,2026-04-04T06:59:16.833,2026-04-04T12:59:15.000,9047.0,2757.53,1318.0,181.0,ascending,true,/125915h3935.73N/10401.96WO132/018/A=009047 140T7347P EOSS Balloon,"KC0D-2>APZEOS,EOSS,WIDE2-1,qAO,N0JD:/125915h3935.73N/10401.96WO132/018/A=009047 140T7347P EOSS Balloon",132.0,21.0,33.8,39.5955,-104.03266666666667,1.01,1.63,57.2,14.0,287.15,73470.0,0.73,0.00172949,0.89134056,0.00007778,-0.00004444,21.96666667,6.69566667,high Re,0.013333,17.448611,0.068207,7.735049,0.156266,0.584102,-0.351158,23.751841,0.004072,5.318375,0.02079,2.357567,0.047625,0.5842,-0.351034,7.021725,""
