flightid,callsign,receivetime,packettime,altitude_ft,altitude_m,vert_rate_ftmin,elapsed_secs,flight_phase,position_packet,info,raw,bearing,speed_mph,speed_kph,latitude,longitude,distance_from_launch_mi,distance_from_launch_km,temperature_f,temperature_c,temperature_k,pressure_pa,pressure_atm,airdensity_slugs,airdensity_kgm3,velocity_x_degs,velocity_y_degs,velocity_z_fts,velocity_z_ms,airflow,acceleration_fts2,velocity_mean_fts,acceleration_mean_fts2,velocity_std_fts,acceleration_std_fts2,velocity_norm_fts,acceleration_norm_fts2,velocity_curvefit_fts,acceleration_ms2,velocity_mean_ms,acceleration_mean_ms2,velocity_std_ms,acceleration_std_ms2,velocity_norm_ms,acceleration_norm_ms2,velocity_curvefit_ms,reynolds_transition
EOSS-382,KC0D-2,2025-08-02 09:30:17.006,2025-08-02 09:30:15.000,5395.0,1644.4,0.0,0.0,ascending,True,/153015h3914.16N/10341.82WO017/000/A=005395 317T8434P EOSS Balloon,"KC0D-2>APZEOS,EOSS,WIDE2-1,qAO,K0SCC-8:/153015h3914.16N/10341.82WO017/000/A=005395 317T8434P EOSS Balloon",17.0,0.0,0.0,39.236,-103.697,0.0,0.0,89.06,31.7,304.85,84340.0,0.83,0.00187009,0.96380649,0.0,0.0,0.0,0.0,high Re,,0.0,,,,,,3.916982,,0.0,,,,,,1.193911,
EOSS-382,KC0D-2,2025-08-02 09:30:19.689,2025-08-02 09:30:19.689,0.0,0.0,,,,False,>153015 Lk=3Diff/12 Itemp=89F bAlt=4986Ft Rel:8.8V 8.0V,"KC0D-2>APZEOS,EOSS,WIDE2-1,qAO,K0SCC-8:>153015 Lk=3Diff/12 Itemp=89F bAlt=4986Ft Rel:8.8V 8.0V",0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EOSS-382,AE0SS-2,2025-08-02 09:30:43.081,2025-08-02 09:30:38.000,5398.0,1645.31,12.0,23.0,ascending,True,/153038h3914.16N/10341.82WO354/000/A=005398 199T8403P EOSS BALLOON,"AE0SS-2>APZEOS,EOSS*,WIDE2-1,qAO,AE0SS-10:/153038h3914.16N/10341.82WO354/000/A=005398 199T8403P EOSS BALLOON",354.0,0.0,0.0,39.236,-103.697,0.0,0.0,67.82,19.9,293.05,84030.0,0.83,0.00193824,0.99893007,0.0,0.0,0.2,0.061,high Re,0.006667,0.1,0.006667,0.141421,,0.707109,,3.958942,0.002033,0.0305,0.002033,0.043134,,0.707099,,1.206639,
EOSS-382,AE0SS-2,2025-08-02 09:30:40.571,2025-08-02 09:30:40.571,0.0,0.0,,,,False,>153038 Lk=3Diff/12 Itemp=80F Xtemp=68F bAlt=5096Ft 3.5V,"AE0SS-2>APZEOS,EOSS,WIDE2-1,qAO,K0SCC-8:>153038 Lk=3Diff/12 Itemp=80F Xtemp=68F bAlt=5096Ft 3.5V",0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EOSS-382,KC0D-2,2025-08-02 09:30:46.961,2025-08-02 09:30:45.000,5457.0,1663.29,124.0,30.0,ascending,True,/153045h3914.18N/10341.82WO358/015/A=005457 319T8413P EOSS Balloon,"KC0D-2>APZEOS,EOSS,WIDE2-1,qAO,K0SCC-8:/153045h3914.18N/10341.82WO358/015/A=005457 319T8413P EOSS Balloon",358.0,17.0,27.4,39.2363333333,-103.697,0.02,0.04,89.42,31.9,305.05,84130.0,0.83,0.00186421,0.96077636,0.0,1.111e-05,2.06666667,0.62966667,high Re,0.062222,0.755556,0.034444,1.139851,0.039283,1.150247,0.707125,4.768491,0.018956,0.230222,0.010494,0.347271,0.011966,1.150239,0.70717,1.453351,
EOSS-382,AE0SS-2,2025-08-02 09:31:10.674,2025-08-02 09:31:08.000,5831.0,1777.29,866.0,53.0,ascending,True,/153108h3914.25N/10341.82WO000/018/A=005831 169T8270P EOSS BALLOON,"AE0SS-2>APZEOS,EOSS,WIDE2-1,qAO,K0SCC-8:/153108h3914.25N/10341.82WO000/018/A=005831 169T8270P EOSS BALLOON",0.0,21.0,33.8,39.2375,-103.697,0.1,0.17,62.42,16.9,290.05,82700.0,0.82,0.0019273,0.99328777,0.0,5e-05,14.43333333,4.39933333,high Re,0.412222,4.175,0.16037,6.901925,0.219872,1.4863,1.145448,9.250691,0.125656,1.2725,0.048882,2.103751,0.067025,1.486313,1.145453,2.81961,
EOSS-382,KC0D-2,2025-08-02 09:31:16.971,2025-08-02 09:31:15.000,5975.0,1821.18,1036.0,60.0,ascending,True,/153115h3914.27N/10341.82WO350/008/A=005975 319T8262P EOSS Balloon,"KC0D-2>APZEOS,EOSS,WIDE2-1,qAO,K0SCC-8:/153115h3914.27N/10341.82WO350/008/A=005975 319T8262P EOSS Balloon",350.0,9.0,14.5,39.2378333333,-103.697,0.13,0.2,89.42,31.9,305.05,82620.0,0.82,0.00183075,0.94353195,0.0,5e-05,17.26666667,5.263,high Re,0.094444,6.793333,0.143889,8.366946,0.182526,1.251751,-0.270893,10.70294,0.028789,2.0706,0.043858,2.550323,0.05564,1.251763,-0.27083,3.26225,
EOSS-382,KC0D-2,2025-08-02 09:31:19.653,2025-08-02 09:31:19.653,0.0,0.0,,,,False,>153115 Lk=3Diff/11 Itemp=90F bAlt=5536Ft Rel:8.8V 8.0V,"KC0D-2>APZEOS,EOSS,WIDE2-1,qAO,K0SCC-8:>153115 Lk=3Diff/11 Itemp=90F bAlt=5536Ft Rel:8.8V 8.0V",0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EOSS-382,AE0SS-2,2025-08-02 09:31:40.595,2025-08-02 09:31:40.595,0.0,0.0,,,,False,>153138 Lk=3Diff/13 Itemp=80F Xtemp=63F bAlt=6000Ft 3.5V,"AE0SS-2>APZEOS,EOSS,WIDE2-1,qAO,K0SCC-8:>153138 Lk=3Diff/13 Itemp=80F Xtemp=63F bAlt=6000Ft 3.5V",0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EOSS-382,KC0D-2,2025-08-02 09:31:46.980,2025-08-02 09:31:45.000,6519.0,1986.99,1088.0,90.0,ascending,True,/153145h3914.38N/10341.76WO038/021/A=006519 321T8102P EOSS Balloon,"KC0D-2>APZEOS,EOSS,WIDE2-1,qAO,K0SCC-8:/153145h3914.38N/10341.76WO038/021/A=006519 321T8102P EOSS Balloon",38.0,24.0,38.6,39.2396666667,-103.696,0.26,0.42,89.78,32.1,305.25,81020.0,0.8,0.00179412,0.92465349,3.333e-05,6.111e-05,18.13333333,5.527,high Re,0.028889,8.683333,0.120889,8.799842,0.166228,1.073883,-0.553457,15.031177,0.0088,2.646667,0.036847,2.682244,0.050672,1.073852,-0.553501,4.581508,
