flightid,callsign,receivetime,packettime,altitude_ft,altitude_m,vert_rate_ftmin,elapsed_secs,flight_phase,info,raw,bearing,speed_mph,speed_kph,latitude,longitude,distance_from_launch_mi,distance_from_launch_km,temperature_f,temperature_c,temperature_k,pressure_pa,pressure_atm,airdensity_slugs,airdensity_kgm3,velocity_x_degs,velocity_y_degs,velocity_z_fts,velocity_z_ms,airflow,acceleration_fts2,velocity_mean_fts,acceleration_mean_fts2,velocity_std_fts,acceleration_std_fts2,velocity_norm_fts,acceleration_norm_fts2,velocity_curvefit_fts,acceleration_ms2,velocity_mean_ms,acceleration_mean_ms2,velocity_std_ms,acceleration_std_ms2,velocity_norm_ms,acceleration_norm_ms2,velocity_curvefit_ms,reynolds_transition
EOSS-300,KC0D-3,2020-07-11 08:18:19.134,2020-07-11 08:18:15,4995.0,1522.48,46.0,0.0,ascending,/141815h4038.93N/10423.06WO164/000/A=004995 231T8534P EOSS QUAL PAYLOAD,"KC0D-3>APZEOS,EOSS,qAO,N2XGL-12:/141815h4038.93N/10423.06WO164/000/A=004995 231T8534P EOSS QUAL PAYLOAD",164.0,0.0,0.0,40.6488333333,-104.3843333333,0.0,0.0,73.58,23.1,296.25,85340.0,0.84,0.0019472,1.00354472,0.0,0.0,0.76666667,0.23366667,high Re,,0.766667,,,,,,0.150681,,0.233667,,,,,,0.267751,
EOSS-300,KC0D-1,2020-07-11 08:18:52.561,2020-07-11 08:18:45,5109.0,1557.22,272.0,30.0,ascending,/141845h4038.89N/10423.09WO204/030!W96!/A=005109 398T8530P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,qAO,N2XGL-12:/141845h4038.89N/10423.09WO204/030!W96!/A=005109 398T8530P EOSS BALLOON",204.0,35.0,56.3,40.6483166667,-104.3849333333,0.05,0.08,103.64,39.8,312.95,85300.0,0.84,0.00184243,0.94954713,-1.444e-05,-2.556e-05,4.53333333,1.38166667,high Re,0.125556,2.65,0.125556,2.663436,,0.707107,,3.87947,0.038267,0.807667,0.038267,0.811759,,0.707106,,1.271139,
EOSS-300,AE0SS-13,2020-07-11 08:19:12.669,2020-07-11 08:19:11,5381.0,1640.13,400.0,56.0,ascending,/141911h4038.74N/10423.17WO214/024EOSS Baloon/A=005381!W56!,"AE0SS-13>APTT4,EOSS,qAR,KD8YQL-10:/141911h4038.74N/10423.17WO214/024EOSS Baloon/A=005381!W56!",214.0,28.0,45.1,40.64575,-104.3862666667,0.24,0.38,,,,,,,,-3e-05,-5.056e-05,6.66666667,2.032,high Re,0.035556,3.988889,0.080556,2.987443,0.06364,0.896344,-0.707102,10.336577,0.010839,1.215778,0.024553,0.910571,0.019395,0.896385,-0.707089,2.437846,
EOSS-300,KC0D-1,2020-07-11 08:19:18.541,2020-07-11 08:19:15,5553.0,1692.55,888.0,60.0,ascending,/141915h4038.72N/10423.18WO209/018!W86!/A=005553 403T8398P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,qAO,N2XGL-12:/141915h4038.72N/10423.18WO209/018!W86!/A=005553 403T8398P EOSS BALLOON",209.0,21.0,33.8,40.6454666667,-104.3864333333,0.26,0.41,104.54,40.3,313.45,83980.0,0.83,0.00181102,0.93336185,-5e-05,-9.5e-05,14.8,4.511,high Re,0.271111,6.691667,0.144074,5.930422,0.118864,1.367244,1.068759,12.981196,0.082633,2.039583,0.043913,1.80759,0.036228,1.367244,1.068787,3.950972,
EOSS-300,AE0SS-13,2020-07-11 08:19:42.689,2020-07-11 08:19:41,5883.0,1793.14,1004.0,86.0,ascending,/141941h4038.59N/10423.27WO210/017EOSS Baloon/A=005883!W08!,"AE0SS-13>APTT4,EOSS,qAO,N2XGL-12:/141941h4038.59N/10423.27WO210/017EOSS Baloon/A=005883!W08!",210.0,20.0,32.2,40.6431666667,-104.3879666667,0.44,0.7,,,,,,,,-5.667e-05,-8.611e-05,16.73333333,5.10033333,high Re,0.064444,8.7,0.124167,6.822349,0.104902,1.177503,-0.569322,15.80104,0.019644,2.651733,0.037846,2.079465,0.031973,1.177515,-0.569293,5.391956,
EOSS-300,KC0D-1,2020-07-11 08:19:47.079,2020-07-11 08:19:45,6048.0,1843.43,990.0,90.0,ascending,/141945h4038.57N/10423.29WO211/013!W73!/A=006048 406T8251P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,qAO,N2XGL-12:/141945h4038.57N/10423.29WO211/013!W73!/A=006048 406T8251P EOSS BALLOON",211.0,15.0,24.1,40.64295,-104.3882166667,0.45,0.73,105.08,40.6,313.75,82510.0,0.81,0.00177762,0.91614729,-5.944e-05,-8.389e-05,16.5,5.02933333,high Re,-0.007778,10.0,0.097778,6.88299,0.108329,0.944357,-0.974402,16.407037,-0.002367,3.048,0.029803,2.097976,0.033017,0.944402,-0.974347,5.195328,
EOSS-300,AE0SS-13,2020-07-11 08:20:12.629,2020-07-11 08:20:11,6398.0,1950.11,1030.0,116.0,ascending,/142011h4038.52N/10423.31WO165/001EOSS Baloon/A=006398!W93!,"AE0SS-13>APTT4,EOSS,qAR,KD8YQL-10:/142011h4038.52N/10423.31WO165/001EOSS Baloon/A=006398!W93!",165.0,1.0,1.6,40.64215,-104.38855,0.51,0.82,,,,,,,,-1.944e-05,-3.389e-05,17.16666667,5.23233333,high Re,0.022222,11.02381,0.085185,6.84229,0.101684,0.897778,-0.619203,16.609757,0.006767,3.360048,0.025964,2.085554,0.030992,0.89774,-0.619418,4.623354,
EOSS-300,KC0D-3,2020-07-11 08:20:19.146,2020-07-11 08:20:15,6525.0,1988.82,765.0,120.0,ascending,/142015h4038.52N/10423.30WO157/007/A=006525 229T8083P EOSS QUAL PAYLOAD,"KC0D-3>APZEOS,EOSS,qAO,N2XGL-12:/142015h4038.52N/10423.30WO157/007/A=006525 229T8083P EOSS QUAL PAYLOAD",157.0,8.0,12.9,40.642,-104.3883333333,0.52,0.83,73.22,22.9,296.05,80830.0,0.8,0.00184554,0.95115208,-3.333e-05,-5.694e-05,12.75,3.88616667,high Re,-0.036806,11.239583,0.067758,6.36406,0.103645,0.237335,-1.008867,16.458384,-0.011218,3.425812,0.020652,1.939787,0.03159,0.237322,-1.008864,4.667929,
EOSS-300,KC0D-1,2020-07-11 08:20:16.853,2020-07-11 08:20:15,6565.0,2001.01,1034.0,120.0,ascending,/142015h4038.52N/10423.30WO157/007!W17!/A=006565 408T8102P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,qAO,W0ARP-1:/142015h4038.52N/10423.30WO157/007!W17!/A=006565 408T8102P EOSS BALLOON",157.0,8.0,12.9,40.6420166667,-104.38845,0.52,0.83,105.44,40.8,313.95,81020.0,0.8,0.00174441,0.89903003,-7.78e-06,-3.111e-05,17.23333333,5.25266667,high Re,0.149444,11.905556,0.077969,6.279353,0.100209,0.84846,0.713259,16.396088,0.04555,3.628796,0.023764,1.913962,0.030543,0.848434,0.713289,4.70991,
EOSS-300,AE0SS-13,2020-07-11 08:20:42.733,2020-07-11 08:20:41,6900.0,2103.12,1004.0,146.0,ascending,/142041h4038.49N/10423.26WO119/005EOSS Baloon/A=006900!W16!,"AE0SS-13>APTT4,EOSS,qAO,N2XGL-12:/142041h4038.49N/10423.26WO119/005EOSS Baloon/A=006900!W16!",119.0,6.0,9.7,40.6415166667,-104.3877666667,0.54,0.86,,,,,,,,2.611e-05,-2.111e-05,16.73333333,5.10033333,high Re,-0.016667,12.388333,0.067454,6.113909,0.098902,0.710675,-0.850549,15.740503,-0.005078,3.77595,0.02056,1.863535,0.030144,0.710683,-0.850518,5.211564,
EOSS-300,KC0D-1,2020-07-11 08:20:46.928,2020-07-11 08:20:45,7076.0,2156.76,1022.0,150.0,ascending,/142045h4038.48N/10423.25WO118/007!W89!/A=007076 408T7959P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,qAO,N6BA-10:/142045h4038.48N/10423.25WO118/007!W89!/A=007076 408T7959P EOSS BALLOON",118.0,8.0,12.9,40.6414666667,-104.38765,0.54,0.87,105.44,40.8,313.95,79590.0,0.79,0.00171362,0.88316219,2.667e-05,-1.833e-05,17.03333333,5.19166667,high Re,0.01,12.810606,0.061708,5.966854,0.094999,0.707697,-0.5443,15.385772,0.003044,3.904652,0.018808,1.818706,0.028955,0.707654,-0.544431,5.293925,
EOSS-300,AE0SS-13,2020-07-11 08:21:12.472,2020-07-11 08:21:11,7366.0,2245.16,932.0,176.0,ascending,/142111h4038.46N/10423.21WO178/002EOSS Baloon/A=007366!W17!,"AE0SS-13>APTT4,EOSS,qAO,KB0TVJ-1:/142111h4038.46N/10423.21WO178/002EOSS Baloon/A=007366!W17!",178.0,2.0,3.2,40.6410166667,-104.38695,0.56,0.9,,,,,,,,2.722e-05,-1.667e-05,15.53333333,4.73466667,high Re,-0.05,13.0375,0.051553,5.743209,0.096212,0.434571,-1.055513,14.910877,-0.015233,3.973819,0.015713,1.750544,0.029324,0.434635,-1.055313,4.931464,
EOSS-300,KC0D-3,2020-07-11 08:21:19.194,2020-07-11 08:21:15,7476.0,2278.68,951.0,180.0,ascending,/142115h4038.46N/10423.20WO103/006/A=007476 219T7813P EOSS QUAL PAYLOAD,"KC0D-3>APZEOS,EOSS,qAO,N2XGL-12:/142115h4038.46N/10423.20WO103/006/A=007476 219T7813P EOSS QUAL PAYLOAD",103.0,7.0,11.3,40.641,-104.3866666667,0.55,0.89,71.42,21.9,295.05,78130.0,0.77,0.00178994,0.92249635,2.778e-05,-1.667e-05,15.85,4.831,high Re,0.005278,13.253846,0.047697,5.553757,0.092702,0.467459,-0.457585,14.781792,0.001606,4.039756,0.014538,1.692795,0.028254,0.467419,-0.457705,4.696427,
EOSS-300,KC0D-1,2020-07-11 08:21:16.932,2020-07-11 08:21:15,7529.0,2294.84,906.0,180.0,ascending,/142115h4038.46N/10423.20WO112/006!W18!/A=007529 405T7833P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,qAO,W0ARP-1:/142115h4038.46N/10423.20WO112/006!W18!/A=007529 405T7833P EOSS BALLOON",112.0,7.0,11.3,40.6410166667,-104.3868,0.55,0.89,104.9,40.5,313.65,78330.0,0.77,0.0016881,0.87001208,2.833e-05,-1.5e-05,15.1,4.60266667,high Re,-0.025,13.385714,0.042105,5.358641,0.091017,0.319911,-0.73728,14.730694,-0.007611,4.079964,0.012834,1.633328,0.02774,0.320023,-0.737022,4.581269,
EOSS-300,AE0SS-13,2020-07-11 08:21:42.385,2020-07-11 08:21:41,7780.0,2371.34,828.0,206.0,ascending,/142141h4038.43N/10423.16WO149/004EOSS Baloon/A=007780!W19!,"AE0SS-13>APTT4,EOSS,qAO,KB0TVJ-1:/142141h4038.43N/10423.16WO149/004EOSS Baloon/A=007780!W19!",149.0,5.0,8.0,40.6405166667,-104.38615,0.58,0.94,,,,,,,,2.667e-05,-1.667e-05,13.8,4.206,high Re,-0.043333,13.413333,0.036002,5.164824,0.090379,0.074865,-0.877803,14.585202,-0.013222,4.088367,0.010973,1.574251,0.027547,0.074723,-0.878317,4.153565,
EOSS-300,KC0D-1,2020-07-11 08:21:46.786,2020-07-11 08:21:45,7943.0,2421.03,828.0,210.0,ascending,/142145h4038.42N/10423.16WO137/005!W63!/A=007943 404T7718P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,qAO,W0ARP-1:/142145h4038.42N/10423.16WO137/005!W63!/A=007943 404T7718P EOSS BALLOON",137.0,6.0,9.7,40.6404333333,-104.38605,0.59,0.94,104.72,40.4,313.55,77180.0,0.76,0.00166385,0.85751242,2.5e-05,-1.944e-05,13.8,4.20633333,high Re,0.0,13.4375,0.033602,4.99063,0.087586,0.072636,-0.383646,14.567466,1.1e-05,4.09574,0.010242,1.521157,0.026695,0.072703,-0.383255,4.060387,
EOSS-300,KC0D-3,2020-07-11 08:21:47.594,2020-07-11 08:21:45,7909.0,2410.66,866.0,210.0,ascending,/142145h4038.42N/10423.16WO134/006/A=007909 206T7700P EOSS QUAL PAYLOAD,"KC0D-3>APZEOS,EOSS,qAO,N2XGL-12:/142145h4038.42N/10423.16WO134/006/A=007909 206T7700P EOSS QUAL PAYLOAD",134.0,7.0,11.3,40.6403333333,-104.386,0.59,0.95,69.08,20.6,293.75,77000.0,0.76,0.00177186,0.9131777,2.222e-05,-2.222e-05,14.43333333,4.39933333,high Re,0.021111,13.496078,0.032821,4.838189,0.084673,0.19372,-0.138297,14.566883,0.006433,4.113598,0.010004,1.474693,0.025808,0.193759,-0.138368,4.066294,
EOSS-300,KC0D-1,2020-07-11 08:22:16.913,2020-07-11 08:22:15,8343.0,2542.95,800.0,240.0,ascending,/142215h4038.41N/10423.11WO095/005!W43!/A=008343 402T7609P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,qAO,W0ARP-1:/142215h4038.41N/10423.11WO095/005!W43!/A=008343 402T7609P EOSS BALLOON",95.0,6.0,9.7,40.6402333333,-104.3852166667,0.6,0.96,104.36,40.2,313.35,76090.0,0.75,0.0016414,0.84594151,2.778e-05,-6.67e-06,13.33333333,4.064,high Re,-0.036667,13.487037,0.028734,4.69389,0.083699,-0.032745,-0.781383,14.680333,-0.011178,4.110843,0.008758,1.43071,0.025511,-0.032741,-0.781467,4.338725,
EOSS-300,KC0D-3,2020-07-11 08:22:19.611,2020-07-11 08:22:15,8285.0,2525.27,752.0,240.0,ascending,/142215h4038.41N/10423.11WO100/005/A=008285 194T7591P EOSS QUAL PAYLOAD,"KC0D-3>APZEOS,EOSS,qAO,N2XGL-12:/142215h4038.41N/10423.11WO100/005/A=008285 194T7591P EOSS QUAL PAYLOAD",100.0,6.0,9.7,40.6401666667,-104.3851666667,0.6,0.97,66.92,19.4,292.55,75910.0,0.75,0.00175394,0.90394361,2.778e-05,-5.56e-06,12.53333333,3.82033333,high Re,-0.026667,13.436842,0.025656,4.566885,0.082243,-0.197839,-0.6362,14.657528,-0.008122,4.095553,0.00782,1.391997,0.025067,-0.197716,-0.635976,4.281053,
EOSS-300,KC0D-1,2020-07-11 08:22:46.809,2020-07-11 08:22:45,8811.0,2685.59,936.0,270.0,ascending,/142245h4038.40N/10423.05WO106/006!W30!/A=008811 402T7483P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,qAO,W0ARP-1:/142245h4038.40N/10423.05WO106/006!W30!/A=008811 402T7483P EOSS BALLOON",106.0,7.0,11.3,40.64005,-104.3841666667,0.61,0.98,104.36,40.2,313.35,74830.0,0.74,0.00161422,0.83193327,3.5e-05,-6.11e-06,15.6,4.75466667,high Re,0.102222,13.545,0.029686,4.471319,0.081833,0.459596,0.886391,14.755107,0.031144,4.128508,0.009048,1.362863,0.024941,0.459444,0.885931,4.483228,
EOSS-300,KC0D-3,2020-07-11 08:22:47.622,2020-07-11 08:22:45,8732.0,2661.51,894.0,270.0,ascending,/142245h4038.40N/10423.05WO111/006/A=008732 182T7464P EOSS QUAL PAYLOAD,"KC0D-3>APZEOS,EOSS,qAO,N2XGL-12:/142245h4038.40N/10423.05WO111/006/A=008732 182T7464P EOSS QUAL PAYLOAD",111.0,7.0,11.3,40.64,-104.3841666667,0.61,0.98,64.76,18.2,291.35,74640.0,0.74,0.0017317,0.89248116,3.333e-05,-5.56e-06,14.9,4.54133333,high Re,-0.023333,13.609524,0.027035,4.368122,0.080528,0.29543,-0.625472,14.769075,-0.007111,4.148167,0.00824,1.331406,0.024544,0.295302,-0.625448,4.508168,
EOSS-300,AE0SS-13,2020-07-11 08:23:12.516,2020-07-11 08:23:11,9086.0,2769.41,870.7,296.0,ascending,/142311h4038.37N/10422.98WO109/008EOSS Baloon/A=009086!W88!,"AE0SS-13>APTT4,EOSS,qAO,W9CN-9:/142311h4038.37N/10422.98WO109/008EOSS Baloon/A=009086!W88!",109.0,9.0,14.5,40.6396333333,-104.3831333333,0.64,1.03,,,,,,,,3.352e-05,-9.81e-06,14.51111111,4.423,high Re,-0.004321,13.650505,0.025542,4.267182,0.078787,0.20168,-0.379035,14.555009,-0.001315,4.160659,0.007785,1.300639,0.024013,0.201702,-0.378961,4.353029,
EOSS-300,KC0D-1,2020-07-11 08:23:16.765,2020-07-11 08:23:15,9244.0,2817.57,866.0,300.0,ascending,/142315h4038.37N/10422.97WO102/009!W54!/A=009244 400T7367P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,qAO,W0ARP-1:/142315h4038.37N/10422.97WO102/009!W54!/A=009244 400T7367P EOSS BALLOON",102.0,10.0,16.1,40.6395833333,-104.3829,0.64,1.03,104.0,40.0,313.15,73670.0,0.73,0.00159021,0.8195599,4.222e-05,-1.556e-05,14.43333333,4.39933333,high Re,-0.002593,13.684541,0.024263,4.172267,0.077122,0.179469,-0.348227,14.303938,-0.000789,4.171036,0.007395,1.27171,0.023505,0.17952,-0.348181,4.335588,
EOSS-300,KC0D-3,2020-07-11 08:23:19.161,2020-07-11 08:23:15,9193.0,2802.03,922.0,300.0,ascending,/142315h4038.37N/10422.97WO104/010/A=009193 169T7349P EOSS QUAL PAYLOAD,"KC0D-3>APZEOS,EOSS,qAO,N2XGL-12:/142315h4038.37N/10422.97WO104/010/A=009193 169T7349P EOSS QUAL PAYLOAD",104.0,12.0,19.3,40.6395,-104.3828333333,0.65,1.04,62.42,16.9,290.05,73490.0,0.73,0.00171266,0.8826689,4.444e-05,-1.667e-05,15.36666667,4.684,high Re,0.031111,13.75463,0.02456,4.094978,0.075362,0.393662,0.086927,14.397448,0.009489,4.19241,0.007486,1.248157,0.022969,0.393853,0.087204,4.332757,
EOSS-300,AE0SS-13,2020-07-11 08:23:42.551,2020-07-11 08:23:41,9473.0,2887.37,774.0,326.0,ascending,/142341h4038.35N/10422.90WO128/009EOSS Baloon/A=009473!W74!,"AE0SS-13>APTT4,EOSS,qAO,W9CN-9:/142341h4038.35N/10422.90WO128/009EOSS Baloon/A=009473!W74!",128.0,10.0,16.1,40.6392833333,-104.3817333333,0.67,1.08,,,,,,,,4.667e-05,-1.167e-05,12.9,3.932,high Re,-0.082222,13.720444,0.020111,4.012401,0.076861,-0.204477,-1.331403,13.721945,-0.025067,4.181993,0.00613,1.222986,0.023426,-0.204412,-1.331725,4.437286,
EOSS-300,KC0D-1,2020-07-11 08:23:46.788,2020-07-11 08:23:45,9653.0,2942.23,818.0,330.0,ascending,/142345h4038.35N/10422.89WO111/011!W11!/A=009653 400T7259P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,qAO,W0ARP-1:/142345h4038.35N/10422.89WO111/011!W11!/A=009653 400T7259P EOSS BALLOON",111.0,13.0,20.9,40.6391833333,-104.3815166667,0.68,1.1,104.0,40.0,313.15,72590.0,0.72,0.0015669,0.80754518,4.611e-05,-1.333e-05,13.63333333,4.15533333,high Re,0.024444,13.717094,0.020284,3.931371,0.075248,-0.021306,0.055284,13.062484,0.007444,4.180968,0.006182,1.198288,0.022935,-0.021393,0.055025,4.521179,
EOSS-300,KC0D-1,2020-07-11 08:24:16.780,2020-07-11 08:24:15,10075.0,3070.86,844.0,360.0,ascending,/142415h4038.29N/10422.74WO122/017!W66!/A=010075 398T7150P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,qAO,W0ARP-1:/142415h4038.29N/10422.74WO122/017!W66!/A=010075 398T7150P EOSS BALLOON",122.0,20.0,32.2,40.6382666667,-104.3791,0.78,1.25,103.64,39.8,312.95,71500.0,0.71,0.00154435,0.79592754,8.056e-05,-3.056e-05,14.06666667,4.28766667,low Re,0.014444,13.730041,0.02006,3.855614,0.073736,0.087308,-0.076164,10.787807,0.004411,4.18492,0.006114,1.175198,0.022474,0.087429,-0.075776,3.763535,high_to_low
