flightid,callsign,receivetime,packettime,altitude_ft,altitude_m,vert_rate_ftmin,elapsed_secs,flight_phase,info,raw,bearing,speed_mph,speed_kph,latitude,longitude,distance_from_launch_mi,distance_from_launch_km,temperature_f,temperature_c,temperature_k,pressure_pa,pressure_atm,airdensity_slugs,airdensity_kgm3,velocity_x_degs,velocity_y_degs,velocity_z_fts,velocity_z_ms,airflow,acceleration_fts2,velocity_mean_fts,acceleration_mean_fts2,velocity_std_fts,acceleration_std_fts2,velocity_norm_fts,acceleration_norm_fts2,velocity_curvefit_fts,acceleration_ms2,velocity_mean_ms,acceleration_mean_ms2,velocity_std_ms,acceleration_std_ms2,velocity_norm_ms,acceleration_norm_ms2,velocity_curvefit_ms,reynolds_transition
EOSS-366,AE0SS-3,2024-12-07 07:29:52.601,2024-12-07 07:29:50,5218.0,1590.45,10.0,0.0,ascending,/142950h3936.49N/10402.53WO327/000/A=005218 -28T8423P EOSS BALLOON,"AE0SS-3>APZEOS,EOSS,WIDE2-1,qAO,AE0SS-10:/142950h3936.49N/10402.53WO327/000/A=005218 -28T8423P EOSS BALLOON",327.0,0.0,0.0,39.6081666667,-104.0421666667,0.0,0.0,26.96,-2.8,270.35,84230.0,0.83,0.00210599,1.08538265,0.0,0.0,0.16666667,0.051,high Re,,0.166667,,,,,,3.402894,,0.051,,,,,,1.037312,
EOSS-366,KC0D-1,2024-12-07 07:30:01.906,2024-12-07 07:30:00,5249.0,1599.9,26.0,10.0,ascending,/143000h3936.48N/10402.53WO232/000/A=005249 112T8446P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,AE0SS-10:/143000h3936.48N/10402.53WO232/000/A=005249 112T8446P EOSS BALLOON",232.0,0.0,0.0,39.608,-104.0421666667,0.01,0.02,52.16,11.2,284.35,84460.0,0.83,0.00200777,1.03476158,0.0,0.0,0.43333333,0.13233333,high Re,0.008889,0.3,0.008889,0.188562,,0.707106,,3.949908,0.002711,0.091667,0.002711,0.057511,,0.707105,,1.204059,
EOSS-366,AE0SS-3,2024-12-07 07:30:25.067,2024-12-07 07:30:20,5444.0,1659.33,452.0,30.0,ascending,/143020h3936.51N/10402.53WO091/007/A=005444 8T8348P EOSS BALLOON,"AE0SS-3>APZEOS,EOSS,WIDE2-1,qAO,AE0SS-10:/143020h3936.51N/10402.53WO091/007/A=005444 8T8348P EOSS BALLOON",91.0,8.0,12.9,39.6085,-104.0421666667,0.02,0.04,33.44,0.8,273.95,83480.0,0.82,0.00205981,1.06158209,0.0,1.111e-05,7.53333333,2.296,high Re,0.236667,2.711111,0.122778,4.178295,0.161063,1.154112,0.707108,7.125672,0.072122,0.826444,0.037417,1.273322,0.049081,1.154112,0.707096,2.171918,
EOSS-366,KC0D-1,2024-12-07 07:30:31.845,2024-12-07 07:30:30,5715.0,1741.93,932.0,40.0,ascending,/143030h3936.52N/10402.49WO111/009/A=005715 112T8290P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,AE0SS-10:/143030h3936.52N/10402.49WO111/009/A=005715 112T8290P EOSS BALLOON",111.0,10.0,16.1,39.6086666667,-104.0415,0.05,0.08,52.16,11.2,284.35,82900.0,0.82,0.00197068,1.01564924,2.222e-05,2.222e-05,15.53333333,4.73433333,high Re,0.266667,5.916667,0.170741,7.262308,0.140968,1.324189,0.680481,10.84563,0.081278,1.803417,0.052037,2.213323,0.042962,1.324215,0.680625,3.305742,
EOSS-366,AE0SS-3,2024-12-07 07:30:52.395,2024-12-07 07:30:50,6025.0,1836.42,1162.0,60.0,ascending,/143050h3936.49N/10402.45WO107/003/A=006025 80T8171P EOSS BALLOON,"AE0SS-3>APZEOS,EOSS,WIDE2-1,qAO,N6BA-10:/143050h3936.49N/10402.45WO107/003/A=006025 80T8171P EOSS BALLOON",107.0,3.0,4.8,39.6081666667,-104.0408333333,0.07,0.11,46.4,8.0,281.15,81710.0,0.81,0.0019645,1.01246396,4.444e-05,-1.111e-05,19.36666667,5.903,high Re,0.127778,8.606667,0.16,8.702662,0.117088,1.236403,-0.275195,14.24682,0.038956,2.623333,0.048767,2.652436,0.035683,1.236474,-0.274949,4.342438,
EOSS-366,AE0SS-3,2024-12-07 07:31:24.893,2024-12-07 07:31:20,6633.0,2021.74,1216.0,90.0,ascending,/143120h3936.50N/10402.39WO063/003/A=006633 81T7987P EOSS BALLOON,"AE0SS-3>APZEOS,EOSS,WIDE2-1,qAO,N6BA-10:/143120h3936.50N/10402.39WO063/003/A=006633 81T7987P EOSS BALLOON",63.0,3.0,4.8,39.6083333333,-104.0398333333,0.12,0.2,46.58,8.1,281.25,79870.0,0.79,0.00191958,0.98931274,3.333e-05,5.56e-06,20.26666667,6.17733333,high Re,0.03,10.55,0.134,9.124052,0.116885,1.064951,-0.889763,18.820164,0.009144,3.215667,0.040842,2.780914,0.035622,1.064997,-0.889843,5.736388,
EOSS-366,KC0D-1,2024-12-07 07:31:31.706,2024-12-07 07:31:30,6930.0,2112.26,1215.0,100.0,ascending,/143130h3936.51N/10402.37WO076/008/A=006930 116T7926P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,N6BA-10:/143130h3936.51N/10402.37WO076/008/A=006930 116T7926P EOSS BALLOON",76.0,9.0,14.5,39.6085,-104.0395,0.14,0.23,52.88,11.6,284.75,79260.0,0.78,0.00188151,0.9696897,3.333e-05,-2.78e-06,20.25,6.17216667,high Re,-0.000278,11.935714,0.11162,9.100277,0.118046,0.91363,-0.947919,20.271632,-8.6e-05,3.638024,0.034021,2.773674,0.035977,0.913641,-0.948022,6.178766,
EOSS-366,AE0SS-3,2024-12-07 07:31:52.406,2024-12-07 07:31:50,7274.0,2217.12,1282.0,120.0,ascending,/143150h3936.53N/10402.32WO073/007/A=007274 81T7803P EOSS BALLOON,"AE0SS-3>APZEOS,EOSS,WIDE2-1,qAO,N6BA-10:/143150h3936.53N/10402.32WO073/007/A=007274 81T7803P EOSS BALLOON",73.0,8.0,12.9,39.6088333333,-104.0386666667,0.19,0.31,46.58,8.1,281.25,78030.0,0.77,0.00187536,0.96652151,3.889e-05,1.667e-05,21.36666667,6.51266667,high Re,0.037222,13.114583,0.100992,9.061025,0.111369,0.910723,-0.572601,21.469534,0.01135,3.997354,0.030782,2.761735,0.033942,0.910773,-0.572506,6.543915,
EOSS-366,KC0D-1,2024-12-07 07:32:01.730,2024-12-07 07:32:00,7575.0,2308.86,1290.0,130.0,ascending,/143200h3936.54N/10402.30WO094/007/A=007575 118T7739P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,N6BA-10:/143200h3936.54N/10402.30WO094/007/A=007575 118T7739P EOSS BALLOON",94.0,8.0,12.9,39.609,-104.0383333333,0.21,0.34,53.24,11.8,284.95,77390.0,0.76,0.00183583,0.94614704,3.889e-05,1.667e-05,21.5,6.55333333,high Re,0.004444,14.046296,0.088924,8.924809,0.108611,0.835167,-0.777822,22.178658,0.001356,4.281352,0.027104,2.720234,0.033101,0.835215,-0.777862,6.760041,
EOSS-366,AE0SS-3,2024-12-07 07:32:26.530,2024-12-07 07:32:20,7917.0,2413.1,1286.0,150.0,ascending,/143220h3936.53N/10402.26WO067/005/A=007917 73T7619P EOSS BALLOON,"AE0SS-3>APZEOS,EOSS,WIDE2-1,qAO,AE0SS-10:/143220h3936.53N/10402.26WO067/005/A=007917 73T7619P EOSS BALLOON",67.0,6.0,9.7,39.6088333333,-104.0376666667,0.24,0.39,45.14,7.3,280.45,76190.0,0.75,0.00183636,0.94642233,3.333e-05,0.0,21.43333333,6.53266667,high Re,-0.002222,14.785,0.078796,8.732628,0.106042,0.761321,-0.764018,22.686917,-0.000689,4.506483,0.024016,2.66164,0.03232,0.761254,-0.764387,6.914957,
