flightid,callsign,receivetime,packettime,altitude_ft,altitude_m,vert_rate_ftmin,elapsed_secs,flight_phase,position_packet,info,raw,bearing,speed_mph,speed_kph,latitude,longitude,distance_from_launch_mi,distance_from_launch_km,temperature_f,temperature_c,temperature_k,pressure_pa,pressure_atm,airdensity_slugs,airdensity_kgm3,velocity_x_degs,velocity_y_degs,velocity_z_fts,velocity_z_ms,airflow,acceleration_fts2,velocity_mean_fts,acceleration_mean_fts2,velocity_std_fts,acceleration_std_fts2,velocity_norm_fts,acceleration_norm_fts2,velocity_curvefit_fts,acceleration_ms2,velocity_mean_ms,acceleration_mean_ms2,velocity_std_ms,acceleration_std_ms2,velocity_norm_ms,acceleration_norm_ms2,velocity_curvefit_ms,reynolds_transition
EOSS-338,KC0D-14,2023-04-16 07:03:31.775,2023-04-16 07:03:30.000,5212.0,1588.62,-18.0,0.0,ascending,True,/130330h3936.49N/10402.55WO192/000/A=005212 225T8481P 'EOSS Balloon',"KC0D-14>APZEOS,EOSS,WIDE2-1,qAO,AE0SS-9:/130330h3936.49N/10402.55WO192/000/A=005212 225T8481P 'EOSS Balloon'",192.0,0.0,0.0,39.6081666667,-104.0425,0.0,0.0,72.5,22.5,295.65,84810.0,0.84,0.00193903,0.99933622,0.0,0.0,-0.3,-0.09133333,low Re,,-0.3,,,,,,8.583933,,-0.091333,,,,,,1.530282,
EOSS-338,KC0D-14,2023-04-16 07:03:34.458,2023-04-16 07:03:34.458,0.0,0.0,,,,False,>130330 Lk=3Diff/9 Itemp=73F bAlt=4839Ft Rel:7.5V 8.3V,"KC0D-14>APZEOS,EOSS,WIDE2-1,qAO,AE0SS-9:>130330 Lk=3Diff/9 Itemp=73F bAlt=4839Ft Rel:7.5V 8.3V",0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EOSS-338,AE0SS-12,2023-04-16 07:03:58.544,2023-04-16 07:03:57.000,5220.0,1591.06,32.0,27.0,ascending,True,/130357h3936.50N/10402.55WO156/008EOSS Balloon  www.eoss.org/A=005220!W27!,"AE0SS-12>APTT4,EOSS,qAO,AE0SS-9:/130357h3936.50N/10402.55WO156/008EOSS Balloon  www.eoss.org/A=005220!W27!",156.0,9.0,14.5,39.6083666667,-104.0426166667,0.02,0.02,,,,,,,,1.11e-06,0.0,0.53333333,0.16266667,low Re,0.027778,0.116667,0.027778,0.589256,,0.707106,,8.633328,0.008467,0.035667,0.008467,0.179605,,0.707105,,1.56471,
EOSS-338,KC0D-14,2023-04-16 07:04:01.814,2023-04-16 07:04:00.000,5334.0,1625.8,244.0,30.0,ascending,True,/130400h3936.51N/10402.55WO009/013/A=005334 226T8439P 'EOSS Balloon',"KC0D-14>APZEOS,EOSS,WIDE2-1,qAO,AE0SS-9:/130400h3936.51N/10402.55WO009/013/A=005334 226T8439P 'EOSS Balloon'",9.0,15.0,24.1,39.6085,-104.0425,0.02,0.04,72.68,22.6,295.75,84390.0,0.83,0.00192878,0.99405104,0.0,1.111e-05,4.06666667,1.23933333,low Re,0.117778,1.433333,0.072778,2.318285,0.06364,1.135897,0.707102,9.321569,0.035889,0.436889,0.022178,0.706447,0.01939,1.135888,0.707117,2.03641,
EOSS-338,AE0SS-12,2023-04-16 07:04:28.308,2023-04-16 07:04:27.000,5782.0,1762.35,1124.0,57.0,ascending,True,/130427h3936.53N/10402.59WO335/005EOSS Balloon  www.eoss.org/A=005782!W86!,"AE0SS-12>APTT4,EOSS,qAO,W0ARP-2:/130427h3936.53N/10402.59WO335/005EOSS Balloon  www.eoss.org/A=005782!W86!",335.0,6.0,9.7,39.6089666667,-104.0432666667,0.07,0.11,,,,,,,,-2.167e-05,2e-05,18.73333333,5.70966667,low Re,0.488889,5.758333,0.211482,8.854686,0.24442,1.465326,1.13496,11.757563,0.149011,1.755083,0.064456,2.698751,0.0745,1.465338,1.134966,3.583842,
EOSS-338,KC0D-14,2023-04-16 07:04:31.587,2023-04-16 07:04:30.000,5954.0,1814.78,1240.0,60.0,ascending,True,/130430h3936.54N/10402.61WO259/009/A=005954 226T8248P 'EOSS Balloon',"KC0D-14>APZEOS,EOSS,WIDE2-1,qAO,W0ARP-1:/130430h3936.54N/10402.61WO259/009/A=005954 226T8248P 'EOSS Balloon'",259.0,10.0,16.1,39.609,-104.0435,0.08,0.13,72.68,22.6,295.75,82480.0,0.81,0.00188512,0.97155267,-3.333e-05,1.667e-05,20.66666667,6.29933333,low Re,0.064444,8.74,0.174722,10.161485,0.212679,1.173713,-0.518519,12.586568,0.019656,2.663933,0.053256,3.097174,0.064822,1.17378,-0.518343,4.062345,
EOSS-338,KC0D-14,2023-04-16 07:04:34.237,2023-04-16 07:04:34.237,0.0,0.0,,,,False,>130430 Lk=3Diff/8 Itemp=73F bAlt=5580Ft Rel:7.5V 8.3V,"KC0D-14>APZEOS,EOSS,WIDE2-1,qAO,W0ARP-1:>130430 Lk=3Diff/8 Itemp=73F bAlt=5580Ft Rel:7.5V 8.3V",0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EOSS-338,AE0SS-12,2023-04-16 07:04:58.421,2023-04-16 07:04:57.000,6353.0,1936.39,1142.0,87.0,ascending,True,/130457h3936.55N/10402.63WO025/009EOSS Balloon  www.eoss.org/A=006353!W58!,"AE0SS-12>APTT4,EOSS,qAO,W0ARP-2:/130457h3936.55N/10402.63WO025/009EOSS Balloon  www.eoss.org/A=006353!W58!",25.0,10.0,16.1,39.60925,-104.0439666667,0.11,0.17,,,,,,,,-2.333e-05,9.44e-06,19.03333333,5.80133333,low Re,-0.054444,10.455556,0.128889,10.013162,0.210779,0.85665,-0.869788,14.303805,-0.0166,3.186833,0.039285,3.051972,0.064245,0.856659,-0.869873,4.963329,
EOSS-338,KC0D-14,2023-04-16 07:05:01.593,2023-04-16 07:05:00.000,6561.0,1999.79,1214.0,90.0,ascending,True,/130500h3936.56N/10402.64WO004/009/A=006561 227T8067P 'EOSS Balloon',"KC0D-14>APZEOS,EOSS,WIDE2-1,qAO,W0ARP-1:/130500h3936.56N/10402.64WO004/009/A=006561 227T8067P 'EOSS Balloon'",4.0,10.0,16.1,39.6093333333,-104.044,0.11,0.18,72.86,22.7,295.85,80670.0,0.8,0.00184313,0.94991103,-1.667e-05,1.111e-05,20.23333333,6.167,low Re,0.04,11.852381,0.114074,9.859548,0.191987,0.850034,-0.385828,15.093306,0.012189,3.612571,0.034769,3.005143,0.058517,0.850019,-0.385871,5.331704,
EOSS-338,AE0SS-12,2023-04-16 07:05:28.313,2023-04-16 07:05:27.000,6956.0,2120.19,1206.0,117.0,ascending,True,/130527h3936.58N/10402.58WO137/006EOSS Balloon  www.eoss.org/A=006956!W09!,"AE0SS-12>APTT4,EOSS,qAO,W0ARP-2:/130527h3936.58N/10402.58WO137/006EOSS Balloon  www.eoss.org/A=006956!W09!",137.0,7.0,11.3,39.6096666667,-104.04315,0.11,0.18,,,,,,,,2.722e-05,1.389e-05,20.1,6.12666667,low Re,-0.004444,12.883333,0.097143,9.582607,0.180894,0.753101,-0.561583,16.412284,-0.001344,3.926833,0.02961,2.92076,0.055135,0.753172,-0.561422,5.87139,
