flightid,callsign,receivetime,packettime,altitude_ft,altitude_m,vert_rate_ftmin,elapsed_secs,flight_phase,position_packet,info,raw,bearing,speed_mph,speed_kph,latitude,longitude,distance_from_launch_mi,distance_from_launch_km,temperature_f,temperature_c,temperature_k,pressure_pa,pressure_atm,airdensity_slugs,airdensity_kgm3,velocity_x_degs,velocity_y_degs,velocity_z_fts,velocity_z_ms,airflow,acceleration_fts2,velocity_mean_fts,acceleration_mean_fts2,velocity_std_fts,acceleration_std_fts2,velocity_norm_fts,acceleration_norm_fts2,velocity_curvefit_fts,acceleration_ms2,velocity_mean_ms,acceleration_mean_ms2,velocity_std_ms,acceleration_std_ms2,velocity_norm_ms,acceleration_norm_ms2,velocity_curvefit_ms,reynolds_transition
EOSS-354,KC0D-3,2024-03-17 08:09:17.859,2024-03-17 08:09:10.000,5225.0,1592.58,-12.0,0.0,ascending,True,/140910h3936.50N/10402.52WO008/000/A=005225 28T8430P EOSS BALLOON,"KC0D-3>APZEOS,EOSS,WIDE2-1,qAO,N0RPF-6:/140910h3936.50N/10402.52WO008/000/A=005225 28T8430P EOSS BALLOON",8.0,0.0,0.0,39.6083333333,-104.042,0.0,0.0,37.04,2.8,275.95,84300.0,0.83,0.00206497,1.06424012,0.0,0.0,-0.2,-0.061,low Re,,-0.2,,,,,,5.675574,,-0.061,,,,,,1.288674,
EOSS-354,AE0SS-12,2024-03-17 08:09:28.557,2024-03-17 08:09:27.000,5234.0,1595.32,28.0,17.0,ascending,True,/140927h3936.50N/10402.52WO000/000EOSS Balloon  www.eoss.org/A=005234!W36!,"AE0SS-12>APTT4,EOSS,qAO,N0RPF-6:/140927h3936.50N/10402.52WO000/000EOSS Balloon  www.eoss.org/A=005234!W36!",0.0,0.0,0.0,39.6083833333,-104.0421,0.01,0.01,,,,,,,,0.0,0.0,0.46666667,0.142,low Re,0.022222,0.133333,0.022222,0.471405,,0.707107,,5.783896,0.006767,0.0405,0.006767,0.143543,,0.707105,,1.333082,
EOSS-354,KC0D-3,2024-03-17 08:09:45.419,2024-03-17 08:09:40.000,5391.0,1643.18,332.0,30.0,ascending,True,/140940h3936.48N/10402.51WO162/014/A=005391 27T8380P EOSS BALLOON,"KC0D-3>APZEOS,EOSS,WIDE2-1,qAO,N0RPF-6:/140940h3936.48N/10402.51WO162/014/A=005391 27T8380P EOSS BALLOON",162.0,16.0,25.7,39.608,-104.0418333333,0.02,0.04,36.86,2.7,275.85,83800.0,0.83,0.00205346,1.05831141,5.56e-06,-1.111e-05,5.53333333,1.68666667,low Re,0.168889,1.933333,0.095556,3.13546,0.103709,1.148157,0.707104,7.596989,0.051489,0.589222,0.029128,0.955819,0.031623,1.148172,0.707112,2.068793,
EOSS-354,KC0D-3,2024-03-17 08:09:42.887,2024-03-17 08:09:42.887,0.0,0.0,,,,False,>140940 Lk=3Diff/13 Itemp=71F Xtemp=37F bAlt=5173Ft Rel:8.9V 3.6V,"KC0D-3>APZEOS,EOSS,WIDE2-1,qAO,N0RPF-6:>140940 Lk=3Diff/13 Itemp=71F Xtemp=37F bAlt=5173Ft Rel:8.9V 3.6V",0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EOSS-354,AE0SS-12,2024-03-17 08:09:58.153,2024-03-17 08:09:57.000,5736.0,1748.33,1004.0,47.0,ascending,True,/140957h3936.44N/10402.48WO195/013EOSS Balloon  www.eoss.org/A=005736!W05!,"AE0SS-12>APTT4,EOSS,qAO,N6BA-10:/140957h3936.44N/10402.48WO195/013EOSS Balloon  www.eoss.org/A=005736!W05!",195.0,15.0,24.1,39.6073333333,-104.0414166667,0.08,0.12,,,,,,,,2.278e-05,-3.5e-05,16.73333333,5.10033333,low Re,0.373333,5.633333,0.188148,7.83033,0.176346,1.417565,1.050123,11.103615,0.113789,1.717,0.057348,2.386753,0.053751,1.417546,1.050046,3.440591,
EOSS-354,KC0D-3,2024-03-17 08:10:17.965,2024-03-17 08:10:10.000,6024.0,1836.12,1266.0,60.0,ascending,True,/141010h3936.38N/10402.45WO145/019/A=006024 6T8174P EOSS BALLOON,"KC0D-3>APZEOS,EOSS,WIDE2-1,qAO,N6BA-10:/141010h3936.38N/10402.45WO145/019/A=006024 6T8174P EOSS BALLOON",145.0,22.0,35.4,39.6063333333,-104.0408333333,0.15,0.24,33.08,0.6,273.75,81740.0,0.81,0.00201835,1.04021462,3.333e-05,-5.556e-05,21.1,6.43133333,low Re,0.145556,8.726667,0.1775,9.686543,0.145552,1.277373,-0.219468,13.57598,0.044367,2.659867,0.054103,2.95253,0.044365,1.277368,-0.219452,4.360058,
EOSS-354,AE0SS-12,2024-03-17 08:10:28.208,2024-03-17 08:10:27.000,6353.0,1936.39,1234.0,77.0,ascending,True,/141027h3936.34N/10402.43WO207/016EOSS Balloon  www.eoss.org/A=006353!W16!,"AE0SS-12>APTT4,EOSS,qAO,N6BA-10:/141027h3936.34N/10402.43WO207/016EOSS Balloon  www.eoss.org/A=006353!W16!",207.0,18.0,29.0,39.6056833333,-104.0406,0.2,0.32,,,,,,,,2.722e-05,-5.5e-05,20.56666667,6.26866667,low Re,-0.017778,10.7,0.138444,9.921066,0.153349,0.994517,-1.018735,15.953611,-0.005422,3.261333,0.042198,3.02399,0.046742,0.994492,-1.018784,5.197296,
EOSS-354,KC0D-3,2024-03-17 08:10:44.471,2024-03-17 08:10:40.000,6646.0,2025.7,1244.0,90.0,ascending,True,/141040h3936.29N/10402.43WO164/014/A=006646 25T7985P EOSS BALLOON,"KC0D-3>APZEOS,EOSS,WIDE2-1,qAO,N6BA-10:/141040h3936.29N/10402.43WO164/014/A=006646 25T7985P EOSS BALLOON",164.0,16.0,25.7,39.6048333333,-104.0405,0.25,0.41,36.5,2.5,275.65,79850.0,0.79,0.00195809,1.00915848,1.111e-05,-5e-05,20.73333333,6.31933333,low Re,0.005556,12.133333,0.116296,9.818558,0.147499,0.875892,-0.750785,17.716404,0.001689,3.69819,0.035446,2.992715,0.04496,0.875841,-0.750823,5.780682,
EOSS-354,KC0D-3,2024-03-17 08:10:41.968,2024-03-17 08:10:41.968,0.0,0.0,,,,False,>141040 Lk=3Diff/14 Itemp=71F Xtemp=36F bAlt=6437Ft Rel:8.9V 3.6V,"KC0D-3>APZEOS,EOSS,WIDE2-1,qAO,N6BA-10:>141040 Lk=3Diff/14 Itemp=71F Xtemp=36F bAlt=6437Ft Rel:8.9V 3.6V",0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EOSS-354,AE0SS-12,2024-03-17 08:10:58.909,2024-03-17 08:10:57.000,6956.0,2120.19,1206.0,107.0,ascending,True,/141057h3936.22N/10402.44WO179/024EOSS Balloon  www.eoss.org/A=006956!W68!,"AE0SS-12>APTT4,EOSS,qAO,N6BA-10:/141057h3936.22N/10402.44WO179/024EOSS Balloon  www.eoss.org/A=006956!W68!",179.0,28.0,45.1,39.6037666667,-104.0408,0.32,0.52,,,,,,,,-6.67e-06,-6.389e-05,20.1,6.12666667,low Re,-0.021111,13.129167,0.096667,9.516593,0.144316,0.732493,-0.816112,19.262175,-0.006422,4.00175,0.029465,2.900698,0.043987,0.732554,-0.815855,6.25815,
EOSS-354,KC0D-3,2024-03-17 08:11:17.473,2024-03-17 08:11:10.000,7280.0,2218.94,1268.0,120.0,ascending,True,/141110h3936.15N/10402.45WO173/014/A=007280 0T7792P EOSS BALLOON,"KC0D-3>APZEOS,EOSS,WIDE2-1,qAO,N6BA-10:/141110h3936.15N/10402.45WO173/014/A=007280 0T7792P EOSS BALLOON",173.0,16.0,25.7,39.6025,-104.0408333333,0.41,0.66,32.0,0.0,273.15,77920.0,0.77,0.00192825,0.99377985,-1.111e-05,-7.778e-05,21.13333333,6.44133333,low Re,0.034444,14.018519,0.088889,9.293189,0.13541,0.765594,-0.402075,20.571062,0.010489,4.272815,0.027093,2.832592,0.041273,0.76556,-0.402297,6.629219,
EOSS-354,AE0SS-12,2024-03-17 08:11:28.477,2024-03-17 08:11:27.000,7573.0,2308.25,1234.0,137.0,ascending,True,/141127h3936.05N/10402.46WO187/027EOSS Balloon  www.eoss.org/A=007573!W99!,"AE0SS-12>APTT4,EOSS,qAO,N6BA-10:/141127h3936.05N/10402.46WO187/027EOSS Balloon  www.eoss.org/A=007573!W99!",187.0,31.0,49.9,39.6009833333,-104.04115,0.51,0.82,,,,,,,,-1.167e-05,-9.278e-05,20.56666667,6.26866667,low Re,-0.018889,14.673333,0.076914,9.003069,0.131661,0.654592,-0.727649,21.520158,-0.005756,4.4724,0.023443,2.74416,0.04013,0.654578,-0.72761,6.871983,
