flightid,callsign,receivetime,packettime,altitude_ft,altitude_m,vert_rate_ftmin,elapsed_secs,flight_phase,info,raw,bearing,speed_mph,speed_kph,latitude,longitude,distance_from_launch_mi,distance_from_launch_km,temperature_f,temperature_c,temperature_k,pressure_pa,pressure_atm,airdensity_slugs,airdensity_kgm3,velocity_x_degs,velocity_y_degs,velocity_z_fts,velocity_z_ms,airflow,acceleration_fts2,velocity_mean_fts,acceleration_mean_fts2,velocity_std_fts,acceleration_std_fts2,velocity_norm_fts,acceleration_norm_fts2,velocity_curvefit_fts,acceleration_ms2,velocity_mean_ms,acceleration_mean_ms2,velocity_std_ms,acceleration_std_ms2,velocity_norm_ms,acceleration_norm_ms2,velocity_curvefit_ms,reynolds_transition
EOSS-341,AE0SS-12,2023-05-04 10:50:58.212,2023-05-04 10:50:57,6661.0,2030.27,1228.0,0.0,ascending,/165057h3945.52N/10459.40WO075/012EOSS Balloon  www.eoss.org/A=006661!W94!,"AE0SS-12>APTT4,EOSS,qAO,W0ARP-2:/165057h3945.52N/10459.40WO075/012EOSS Balloon  www.eoss.org/A=006661!W94!",75.0,14.0,22.5,39.7588166667,-104.9900666667,0.0,0.0,,,,,,,,8.056e-05,4.778e-05,20.46666667,6.238,low Re,,20.466667,,,,,,20.505748,,6.238,,,,,,6.249982,
EOSS-341,KC0D-14,2023-05-04 10:51:01.760,2023-05-04 10:51:00,6805.0,2074.16,1194.0,3.0,ascending,/165100h3945.54N/10459.38WO056/023/A=006805 351T7897P 'EOSS Balloon',"KC0D-14>APZEOS,EOSS,WIDE2-1,qAO,N6BA-10:/165100h3945.54N/10459.38WO056/023/A=006805 351T7897P 'EOSS Balloon'",56.0,26.0,41.8,39.759,-104.9896666667,0.02,0.04,95.18,35.1,308.25,78970.0,0.78,0.00173171,0.89248618,9.444e-05,5e-05,19.9,6.06533333,low Re,-0.018889,20.183333,-0.018889,0.400694,,-0.707106,,20.066072,-0.005756,6.151667,-0.005756,0.122094,,-0.707108,,6.116008,
EOSS-341,AE0SS-12,2023-05-04 10:51:28.406,2023-05-04 10:51:27,7229.0,2203.4,1136.0,30.0,ascending,/165127h3945.65N/10459.20WO048/020EOSS Balloon  www.eoss.org/A=007229!W09!,"AE0SS-12>APTT4,EOSS,qAO,W0ARP-2:/165127h3945.65N/10459.20WO048/020EOSS Balloon  www.eoss.org/A=007229!W09!",48.0,23.0,37.0,39.7608333333,-104.9868166667,0.22,0.36,,,,,,,,0.00010833,6.722e-05,18.93333333,5.771,low Re,-0.032222,19.766667,-0.025556,0.775314,0.009428,-1.074834,-0.707043,19.304398,-0.009811,6.024778,-0.007784,0.236127,0.002867,-1.074752,-0.707011,5.883924,
EOSS-341,KC0D-14,2023-05-04 10:51:31.735,2023-05-04 10:51:30,7403.0,2256.43,1196.0,33.0,ascending,/165130h3945.67N/10459.19WO050/025/A=007403 351T7731P 'EOSS Balloon',"KC0D-14>APZEOS,EOSS,WIDE2-1,qAO,N6BA-10:/165130h3945.67N/10459.19WO050/025/A=007403 351T7731P 'EOSS Balloon'",50.0,29.0,46.7,39.7611666667,-104.9865,0.25,0.4,95.18,35.1,308.25,77310.0,0.76,0.00169531,0.87372555,0.00010556,7.222e-05,19.93333333,6.07566667,low Re,0.033333,19.808333,-0.005926,0.638502,0.034647,0.195771,1.133114,19.171455,0.010156,6.0375,-0.001804,0.194468,0.010554,0.196262,1.13322,5.843433,
EOSS-341,KC0D-14,2023-05-04 10:52:01.701,2023-05-04 10:52:00,7990.0,2435.35,1174.0,63.0,ascending,/165200h3945.81N/10459.04WO018/018/A=007990 349T7566P 'EOSS Balloon',"KC0D-14>APZEOS,EOSS,WIDE2-1,qAO,N6BA-10:/165200h3945.81N/10459.04WO018/018/A=007990 349T7566P 'EOSS Balloon'",18.0,21.0,33.8,39.7635,-104.984,0.46,0.73,94.82,34.9,308.05,75660.0,0.75,0.0016602,0.85563309,8.333e-05,7.778e-05,19.56666667,5.964,low Re,-0.012222,19.76,-0.0075,0.563422,0.028464,-0.343141,-0.165894,19.212529,-0.003722,6.0228,-0.002283,0.171592,0.00867,-0.342673,-0.165975,5.856007,
EOSS-341,AE0SS-12,2023-05-04 10:52:28.103,2023-05-04 10:52:27,8423.0,2567.33,1194.0,90.0,ascending,/165227h3945.97N/10459.00WO011/028EOSS Balloon  www.eoss.org/A=008423!W05!,"AE0SS-12>APTT4,EOSS,qAO,W0ARP-2:/165227h3945.97N/10459.00WO011/028EOSS Balloon  www.eoss.org/A=008423!W05!",11.0,32.0,51.5,39.7661666667,-104.9834166667,0.62,0.99,,,,,,,,5.667e-05,8.889e-05,19.9,6.0655,low Re,0.005556,19.783333,-0.004889,0.507171,0.025332,0.230035,0.412324,19.514019,0.001692,6.029917,-0.001488,0.154464,0.007716,0.230364,0.412131,5.947922,
EOSS-341,KC0D-14,2023-05-04 10:52:31.763,2023-05-04 10:52:30,8586.0,2617.01,1192.0,93.0,ascending,/165230h3945.99N/10458.99WO014/024/A=008586 346T7403P 'EOSS Balloon',"KC0D-14>APZEOS,EOSS,WIDE2-1,qAO,N6BA-10:/165230h3945.99N/10458.99WO014/024/A=008586 346T7403P 'EOSS Balloon'",14.0,28.0,45.1,39.7665,-104.9831666667,0.64,1.04,94.28,34.6,307.75,74030.0,0.73,0.00162602,0.83801566,2.778e-05,0.0001,19.86666667,6.05533333,low Re,-0.001111,19.795238,-0.004259,0.464052,0.02271,0.153924,0.138617,19.651226,-0.000339,6.033548,-0.001297,0.141332,0.006918,0.154143,0.138479,5.989745,
EOSS-341,KC0D-14,2023-05-04 10:53:01.750,2023-05-04 10:53:00,9237.0,2815.44,1302.0,123.0,ascending,/165300h3946.16N/10458.99WO341/025/A=009237 346T7225P 'EOSS Balloon',"KC0D-14>APZEOS,EOSS,WIDE2-1,qAO,N6BA-10:/165300h3946.16N/10458.99WO341/025/A=009237 346T7225P 'EOSS Balloon'",341.0,29.0,46.7,39.7693333333,-104.9831666667,0.81,1.31,94.28,34.6,307.75,72250.0,0.71,0.00158692,0.81786616,0.0,9.444e-05,21.7,6.61433333,low Re,0.061111,20.033333,0.005079,0.798809,0.032253,2.08644,1.737265,20.188409,0.018633,6.106146,0.00155,0.243486,0.00983,2.087132,1.737843,6.153485,
EOSS-341,AE0SS-12,2023-05-04 10:53:28.115,2023-05-04 10:53:27,9627.0,2934.31,1204.0,150.0,ascending,/165327h3946.33N/10459.03WO341/014EOSS Balloon  www.eoss.org/A=009627!W40!,"AE0SS-12>APTT4,EOSS,qAO,W0ARP-2:/165327h3946.33N/10459.03WO341/014EOSS Balloon  www.eoss.org/A=009627!W40!",341.0,16.0,25.7,39.7722333333,-104.9838333333,0.98,1.58,,,,,,,,-6.94e-06,0.00010111,20.06666667,6.11633333,low Re,-0.027222,20.037037,0.001042,0.7473,0.03197,0.039649,-0.884079,20.432928,-0.0083,6.107278,0.000319,0.227785,0.009744,0.039754,-0.884544,6.228008,
EOSS-341,KC0D-14,2023-05-04 10:53:31.761,2023-05-04 10:53:30,9764.0,2976.07,1054.0,153.0,ascending,/165330h3946.35N/10459.03WO354/020/A=009764 344T7087P 'EOSS Balloon',"KC0D-14>APZEOS,EOSS,WIDE2-1,qAO,N6BA-10:/165330h3946.35N/10459.03WO354/020/A=009764 344T7087P 'EOSS Balloon'",354.0,23.0,37.0,39.7725,-104.9838333333,1.0,1.61,93.92,34.4,307.55,70870.0,0.7,0.00155762,0.80276633,-2.222e-05,0.00010556,17.56666667,5.35433333,low Re,-0.083333,19.79,-0.008333,1.051988,0.041053,-2.113459,-1.826907,20.497102,-0.0254,6.031983,-0.002539,0.320646,0.012513,-2.113389,-1.82698,6.247567,
