flightid,callsign,receivetime,packettime,altitude_ft,altitude_m,vert_rate_ftmin,elapsed_secs,flight_phase,position_packet,info,raw,bearing,speed_mph,speed_kph,latitude,longitude,distance_from_launch_mi,distance_from_launch_km,temperature_f,temperature_c,temperature_k,pressure_pa,pressure_atm,airdensity_slugs,airdensity_kgm3,velocity_x_degs,velocity_y_degs,velocity_z_fts,velocity_z_ms,airflow,acceleration_fts2,velocity_mean_fts,acceleration_mean_fts2,velocity_std_fts,acceleration_std_fts2,velocity_norm_fts,acceleration_norm_fts2,velocity_curvefit_fts,acceleration_ms2,velocity_mean_ms,acceleration_mean_ms2,velocity_std_ms,acceleration_std_ms2,velocity_norm_ms,acceleration_norm_ms2,velocity_curvefit_ms,reynolds_transition
EOSS-394,AE0SS-3,2026-04-12T07:02:23.068,2026-04-12T13:02:20.000,5216.0,1589.84,0.0,0.0,ascending,true,/130220h3936.48N/10402.53WO073/000/A=005216 35T8340P EOSS BALLOON,"AE0SS-3>APZEOS,EOSS*,WIDE2-1,qAO,AE0SS-10:/130220h3936.48N/10402.53WO073/000/A=005216 35T8340P EOSS BALLOON",73.0,0.0,0.0,39.608,-104.04216666666666,0.0,0.0,38.3,3.5,276.65,83400.0,0.82,0.00203775,1.05021405,0.0,0.0,0.0,0.0,high Re,,0.0,,,,,,8.253462,,0.0,,,,,,1.34472,""
EOSS-394,AE0SS-1,2026-04-12T07:02:31.092,2026-04-12T13:02:27.000,5236.0,1595.93,22.0,7.0,ascending,true,/130227h3936.48N/10402.53WO322/009/A=005236 45T8346P EOSS BALLOON,"AE0SS-1>APZEOS,EOSS*,WIDE2-1,qAO,AE0SS-10:/130227h3936.48N/10402.53WO322/009/A=005236 45T8346P EOSS BALLOON",322.0,10.0,16.1,39.608,-104.04216666666666,0.0,0.0,40.1,4.5,277.65,83460.0,0.82,0.00203187,1.04718437,0.0,0.0,0.36666667,0.11166667,high Re,0.012222,0.183333,0.012222,0.259272,,0.707109,,8.400885,0.003722,0.055833,0.003722,0.07896,,0.707113,,1.452507,""
EOSS-394,AE0SS-3,2026-04-12T07:02:54.935,2026-04-12T13:02:50.000,5685.0,1732.79,938.0,30.0,ascending,true,/130250h3936.56N/10402.48WO046/021/A=005685 136T8199P EOSS BALLOON,"AE0SS-3>APZEOS,EOSS,WIDE2-1,qAO,N0JD:/130250h3936.56N/10402.48WO046/021/A=005685 136T8199P EOSS BALLOON",46.0,24.0,38.6,39.60933333333333,-104.04133333333333,0.1,0.16,56.48,13.6,286.75,81990.0,0.81,0.00193274,0.99609305,0.00002778,0.00004444,15.63333333,4.765,high Re,0.508889,5.333333,0.260556,8.921945,0.351197,1.154457,0.707105,11.469531,0.155111,1.625556,0.079417,2.719412,0.107048,1.154457,0.707103,3.515876,""
EOSS-394,AE0SS-1,2026-04-12T07:02:58.480,2026-04-12T13:02:57.000,5868.0,1788.57,1264.0,37.0,ascending,true,/130257h3936.57N/10402.45WO074/015/A=005868 151T8150P EOSS BALLOON,"AE0SS-1>APZEOS,EOSS,WIDE2-1,qAO,N0JD:/130257h3936.57N/10402.45WO074/015/A=005868 151T8150P EOSS BALLOON",74.0,17.0,27.4,39.6095,-104.04083333333334,0.13,0.21,59.18,15.1,288.25,81500.0,0.8,0.00191119,0.98498755,0.00004444,0.00005,21.06666667,6.42133333,high Re,0.181111,9.266667,0.234074,10.72156,0.252534,1.100586,-0.209726,12.594116,0.055211,2.8245,0.071348,3.268028,0.076974,1.100613,-0.209642,4.180681,""
EOSS-394,AE0SS-3,2026-04-12T07:03:22.482,2026-04-12T13:03:20.000,6334.0,1930.6,1298.0,60.0,ascending,true,/130320h3936.62N/10402.31WO071/016/A=006334 147T8007P EOSS BALLOON,"AE0SS-3>APZEOS,EOSS,WIDE2-1,qAO,N0JD:/130320h3936.62N/10402.31WO071/016/A=006334 147T8007P EOSS BALLOON",71.0,18.0,29.0,39.61033333333334,-104.0385,0.25,0.4,58.46,14.7,287.85,80070.0,0.79,0.00188027,0.96904968,0.00009444,0.00003333,21.63333333,6.59366667,high Re,0.018889,11.74,0.180278,10.807441,0.232576,0.915419,-0.693919,15.154387,0.005744,3.578333,0.054947,3.294135,0.070894,0.915364,-0.694036,5.495546,""
EOSS-394,AE0SS-1,2026-04-12T07:03:30.972,2026-04-12T13:03:27.000,6498.0,1980.59,1260.0,67.0,ascending,true,/130327h3936.63N/10402.28WO059/015/A=006498 151T7968P EOSS BALLOON,"AE0SS-1>APZEOS,EOSS,WIDE2-1,qAO,N0JD:/130327h3936.63N/10402.28WO059/015/A=006498 151T7968P EOSS BALLOON",59.0,17.0,27.4,39.6105,-104.038,0.28,0.45,59.18,15.1,288.25,79680.0,0.79,0.00186851,0.96299151,0.00009444,0.00003333,21.0,6.40066667,high Re,-0.021111,13.283333,0.14,10.379397,0.220636,0.74346,-0.730212,15.958102,-0.006433,4.048722,0.042671,3.163646,0.067253,0.743429,-0.730138,5.847592,""
EOSS-394,AE0SS-1,2026-04-12T07:03:58.546,2026-04-12T13:03:57.000,7111.0,2167.43,1226.0,97.0,ascending,true,/130357h3936.67N/10402.19WO065/006/A=007111 138T7793P EOSS BALLOON,"AE0SS-1>APZEOS,EOSS,WIDE2-1,qAO,N0JD:/130357h3936.67N/10402.19WO065/006/A=007111 138T7793P EOSS BALLOON",65.0,7.0,11.3,39.61116666666667,-104.0365,0.37,0.6,56.84,13.8,286.95,77930.0,0.77,0.00183575,0.94610839,0.00005,0.00002222,20.43333333,6.228,high Re,-0.018889,14.304762,0.113519,9.852908,0.20773,0.622006,-0.637404,18.555725,-0.005756,4.360048,0.0346,3.003167,0.063318,0.621994,-0.637354,6.764296,""
EOSS-394,AE0SS-3,2026-04-12T07:04:22.526,2026-04-12T13:04:20.000,7587.0,2312.52,1253.0,120.0,ascending,true,/130420h3936.69N/10402.14WO044/006/A=007587 111T7650P EOSS BALLOON,"AE0SS-3>APZEOS,EOSS,WIDE2-1,qAO,N0JD:/130420h3936.69N/10402.14WO044/006/A=007587 111T7650P EOSS BALLOON",44.0,7.0,11.3,39.6115,-104.03566666666667,0.42,0.68,51.98,11.1,284.25,76500.0,0.75,0.00181918,0.93756937,0.00004722,0.00001944,20.88333333,6.36533333,high Re,0.0075,15.127083,0.098373,9.41387,0.193818,0.611465,-0.468857,20.17346,0.002289,4.610708,0.029984,2.86936,0.059078,0.611504,-0.468787,7.142985,""
EOSS-394,AE0SS-3,2026-04-12T07:04:56.963,2026-04-12T13:04:50.000,8227.0,2507.59,1280.0,150.0,ascending,true,/130450h3936.73N/10402.10WO347/003/A=008227 92T7475P EOSS BALLOON,"AE0SS-3>APZEOS,EOSS,WIDE2-1,qAO,N0JD:/130450h3936.73N/10402.10WO347/003/A=008227 92T7475P EOSS BALLOON",347.0,3.0,4.8,39.61216666666667,-104.035,0.48,0.77,48.56,9.2,282.35,74750.0,0.74,0.00178953,0.9222865,0.00002222,0.00002222,21.33333333,6.50233333,high Re,0.015,15.816667,0.087951,9.04561,0.181846,0.609872,-0.401169,21.873908,0.004567,4.820889,0.026807,2.75711,0.055429,0.609858,-0.401234,7.347795,""
EOSS-394,AE0SS-1,2026-04-12T07:04:58.518,2026-04-12T13:04:57.000,8400.0,2560.32,1289.0,157.0,ascending,true,/130457h3936.74N/10402.10WO020/007/A=008400 101T7433P EOSS BALLOON,"AE0SS-1>APZEOS,EOSS,WIDE2-1,qAO,N0JD:/130457h3936.74N/10402.10WO020/007/A=008400 101T7433P EOSS BALLOON",20.0,8.0,12.9,39.61233333333333,-104.035,0.48,0.77,50.18,10.1,283.25,74330.0,0.73,0.00177382,0.91419041,0.000025,0.00001944,21.48333333,6.54816667,high Re,0.0025,16.383333,0.078457,8.714512,0.17247,0.585231,-0.440407,22.250303,0.000764,4.993617,0.023913,2.656196,0.05257,0.585254,-0.440346,7.361141,""
