flightid,callsign,receivetime,packettime,altitude_ft,altitude_m,vert_rate_ftmin,elapsed_secs,flight_phase,position_packet,info,raw,bearing,speed_mph,speed_kph,latitude,longitude,distance_from_launch_mi,distance_from_launch_km,temperature_f,temperature_c,temperature_k,pressure_pa,pressure_atm,airdensity_slugs,airdensity_kgm3,velocity_x_degs,velocity_y_degs,velocity_z_fts,velocity_z_ms,airflow,acceleration_fts2,velocity_mean_fts,acceleration_mean_fts2,velocity_std_fts,acceleration_std_fts2,velocity_norm_fts,acceleration_norm_fts2,velocity_curvefit_fts,acceleration_ms2,velocity_mean_ms,acceleration_mean_ms2,velocity_std_ms,acceleration_std_ms2,velocity_norm_ms,acceleration_norm_ms2,velocity_curvefit_ms,reynolds_transition
EOSS-370,AE0SS-4,2025-04-06 06:44:18.892,2025-04-06 06:44:14.000,5229.0,1593.8,-20.0,0.0,ascending,True,/124414h3936.48N/10402.53WO281/000/A=005229 T8440P EOSS BALLOON,"AE0SS-4>APZEOS,EOSS,WIDE2-1,qAO,K0SCC-8:/124414h3936.48N/10402.53WO281/000/A=005229 T8440P EOSS BALLOON",281.0,0.0,0.0,39.608,-104.0421666667,0.0,0.0,,,,,,,,0.0,0.0,-0.33333333,-0.10166667,high Re,,-0.333333,,,,,,5.346719,,-0.101667,,,,,,1.629617,
EOSS-370,AE0SS-4,2025-04-06 06:44:16.750,2025-04-06 06:44:16.750,0.0,0.0,,,,False,>124414 Lk=3Diff/14 Itemp=55F bAlt=4974Ft 3.8V,"AE0SS-4>APZEOS,EOSS,WIDE2-1,qAO,K0SCC-8:>124414 Lk=3Diff/14 Itemp=55F bAlt=4974Ft 3.8V",0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EOSS-370,AE0SS-12,2025-04-06 06:44:29.080,2025-04-06 06:44:27.000,5289.0,1612.09,130.0,13.0,ascending,True,/124427h3936.49N/10402.53WO058/014EOSS Balloon  www.eoss.org/A=005289!W88!,"AE0SS-12>APTT4,EOSS,qAO,K0SCC-8:/124427h3936.49N/10402.53WO058/014EOSS Balloon  www.eoss.org/A=005289!W88!",58.0,16.0,25.7,39.6083,-104.0423,0.02,0.04,,,,,,,,-3.33e-06,6.11e-06,2.16666667,0.66033333,high Re,0.083333,0.916667,0.083333,1.767767,,0.707107,,6.221069,0.0254,0.279333,0.0254,0.538815,,0.707108,,1.896151,
EOSS-370,KC0D-3,2025-04-06 06:44:42.656,2025-04-06 06:44:42.656,0.0,0.0,,,,False,>124440 Lk=3Diff/17 Itemp=70F Xtemp=34F bAlt=5420Ft Rel:9.7V 3.4V,"KC0D-3>APZEOS,EOSS,WIDE2-1,qAO,K0SCC-8:>124440 Lk=3Diff/17 Itemp=70F Xtemp=34F bAlt=5420Ft Rel:9.7V 3.4V",0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EOSS-370,AE0SS-4,2025-04-06 06:44:47.261,2025-04-06 06:44:44.000,5650.0,1722.12,842.0,30.0,ascending,True,/124444h3936.51N/10402.45WO092/019/A=005650 T8299P EOSS BALLOON,"AE0SS-4>APZEOS,EOSS,WIDE2-1,qAO,K0SCC-8:/124444h3936.51N/10402.45WO092/019/A=005650 T8299P EOSS BALLOON",92.0,22.0,35.4,39.6085,-104.0408333333,0.08,0.13,,,,,,,,4.444e-05,1.667e-05,14.03333333,4.27733333,high Re,0.395556,5.288889,0.239444,7.675382,0.220775,1.139285,0.707109,10.742623,0.120567,1.612,0.072984,2.339479,0.067293,1.139285,0.707102,3.2743,
EOSS-370,AE0SS-12,2025-04-06 06:44:58.455,2025-04-06 06:44:57.000,5834.0,1778.2,1090.0,43.0,ascending,True,/124457h3936.50N/10402.39WO083/008EOSS Balloon  www.eoss.org/A=005834!W78!,"AE0SS-12>APTT4,EOSS,qAO,N6BA-10:/124457h3936.50N/10402.39WO083/008EOSS Balloon  www.eoss.org/A=005834!W78!",83.0,9.0,14.5,39.60845,-104.0399666667,0.12,0.19,,,,,,,,7.778e-05,5e-06,18.16666667,5.537,high Re,0.137778,8.508333,0.205556,8.985188,0.166782,1.074917,-0.406387,12.610853,0.041989,2.59325,0.062652,2.738646,0.050837,1.074892,-0.406456,3.843715,
EOSS-370,KC0D-3,2025-04-06 06:45:12.475,2025-04-06 06:45:10.000,6140.0,1871.47,922.0,56.0,ascending,True,/124510h3936.50N/10402.35WO098/010/A=006140 36T8133P EOSS Balloon,"KC0D-3>APZEOS,EOSS,WIDE2-1,qAO,N6BA-10:/124510h3936.50N/10402.35WO098/010/A=006140 36T8133P EOSS Balloon",98.0,12.0,19.3,39.6083333333,-104.0391666667,0.16,0.26,38.48,3.6,276.75,81330.0,0.8,0.00198646,1.02377753,5e-05,5.56e-06,15.36666667,4.68366667,high Re,-0.046667,9.88,0.1425,8.364063,0.185602,0.655981,-1.019208,15.163186,-0.014222,3.011333,0.043434,2.549334,0.056572,0.655988,-1.019161,4.621694,
EOSS-370,AE0SS-4,2025-04-06 06:45:18.674,2025-04-06 06:45:14.000,6168.0,1880.01,1036.0,60.0,ascending,True,/124514h3936.50N/10402.34WO121/009/A=006168 T8142P EOSS BALLOON,"AE0SS-4>APZEOS,EOSS,WIDE2-1,qAO,N6BA-10:/124514h3936.50N/10402.34WO121/009/A=006168 T8142P EOSS BALLOON",121.0,10.0,16.1,39.6083333333,-104.039,0.17,0.27,,,,,,,,6.111e-05,-5.56e-06,17.26666667,5.263,high Re,0.063333,11.111111,0.126667,8.065969,0.164589,0.763151,-0.384801,15.365512,0.019311,3.386611,0.038609,2.458513,0.050166,0.763221,-0.384683,4.683405,
EOSS-370,AE0SS-4,2025-04-06 06:45:16.487,2025-04-06 06:45:16.487,0.0,0.0,,,,False,>124514 Lk=3Diff/16 Itemp=56F bAlt=5918Ft 3.8V,"AE0SS-4>APZEOS,EOSS,WIDE2-1,qAO,N6BA-10:>124514 Lk=3Diff/16 Itemp=56F bAlt=5918Ft 3.8V",0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EOSS-370,AE0SS-12,2025-04-06 06:45:28.490,2025-04-06 06:45:27.000,6408.0,1953.16,1148.0,73.0,ascending,True,/124527h3936.48N/10402.30WO112/009EOSS Balloon  www.eoss.org/A=006408!W68!,"AE0SS-12>APTT4,EOSS,qAO,N6BA-10:/124527h3936.48N/10402.30WO112/009EOSS Balloon  www.eoss.org/A=006408!W68!",112.0,10.0,16.1,39.6081,-104.0384666667,0.2,0.32,,,,,,,,5e-05,-1.167e-05,19.13333333,5.832,high Re,0.062222,12.257143,0.115926,7.963056,0.149546,0.863511,-0.359114,16.908611,0.018967,3.735952,0.035335,2.427175,0.045581,0.863575,-0.359097,5.153732,
