flightid,callsign,receivetime,packettime,altitude_ft,altitude_m,vert_rate_ftmin,elapsed_secs,flight_phase,position_packet,info,raw,bearing,speed_mph,speed_kph,latitude,longitude,distance_from_launch_mi,distance_from_launch_km,temperature_f,temperature_c,temperature_k,pressure_pa,pressure_atm,airdensity_slugs,airdensity_kgm3,velocity_x_degs,velocity_y_degs,velocity_z_fts,velocity_z_ms,airflow,acceleration_fts2,velocity_mean_fts,acceleration_mean_fts2,velocity_std_fts,acceleration_std_fts2,velocity_norm_fts,acceleration_norm_fts2,velocity_curvefit_fts,acceleration_ms2,velocity_mean_ms,acceleration_mean_ms2,velocity_std_ms,acceleration_std_ms2,velocity_norm_ms,acceleration_norm_ms2,velocity_curvefit_ms,reynolds_transition
EOSS-390,KC0D-2,2025-12-06 07:41:47.127,2025-12-06 07:41:45,5209.0,1587.7,-18.0,0.0,ascending,True,/144145h3936.48N/10402.53WO023/000/A=005209 160T8309P EOSS Balloon,"KC0D-2>APZEOS,EOSS,WIDE2-1,qAO,K0SCC-8:/144145h3936.48N/10402.53WO023/000/A=005209 160T8309P EOSS Balloon",23.0,0.0,0.0,39.608,-104.0421666667,0.0,0.0,60.8,16.0,289.15,83090.0,0.82,0.00194241,1.00107822,0.0,0.0,-0.3,-0.09166667,high Re,,-0.3,,,,,,3.412224,,-0.091667,,,,,,1.039936,
EOSS-390,AE0SS-4,2025-12-06 07:42:19.364,2025-12-06 07:42:14,5405.0,1647.44,356.0,29.0,ascending,True,/144214h3936.48N/10402.49WO112/018/A=005405 55T8228P EOSS BALLOON,"AE0SS-4>APZEOS,EOSS,WIDE2-1,qAO,K0SCC-8:/144214h3936.48N/10402.49WO112/018/A=005405 55T8228P EOSS BALLOON",112.0,21.0,33.8,39.608,-104.0415,0.04,0.06,41.9,5.5,278.65,82280.0,0.81,0.00199596,1.02867381,2.222e-05,0.0,5.93333333,1.80833333,high Re,0.207778,2.816667,0.207778,4.407632,,0.707107,,7.487853,0.063333,0.858333,0.063333,1.343503,,0.707107,,2.282197,
EOSS-390,KC0D-2,2025-12-06 07:42:17.076,2025-12-06 07:42:15,5470.0,1667.26,522.0,30.0,ascending,True,/144215h3936.48N/10402.49WO121/015/A=005470 160T8228P EOSS Balloon,"KC0D-2>APZEOS,EOSS,WIDE2-1,qAO,K0SCC-8:/144215h3936.48N/10402.49WO121/015/A=005470 160T8228P EOSS Balloon",121.0,17.0,27.4,39.608,-104.0415,0.04,0.06,60.8,16.0,289.15,82280.0,0.81,0.00192348,0.99131924,2.222e-05,0.0,8.7,2.652,high Re,0.092222,4.777778,0.15,4.609933,0.08171,0.85082,-0.707111,8.696515,0.028122,1.456222,0.045728,1.405316,0.024898,0.850896,-0.707125,2.650749,
EOSS-390,AE0SS-4,2025-12-06 07:42:46.889,2025-12-06 07:42:44,6086.0,1855.01,1362.0,59.0,ascending,True,/144244h3936.44N/10402.37WO127/013/A=006086 81T8024P EOSS BALLOON,"AE0SS-4>APZEOS,EOSS,WIDE2-1,qAO,K0SCC-8:/144244h3936.44N/10402.37WO127/013/A=006086 81T8024P EOSS BALLOON",127.0,15.0,24.1,39.6073333333,-104.0395,0.15,0.24,46.58,8.1,281.25,80240.0,0.79,0.00192848,0.99389576,6.667e-05,-2.222e-05,22.7,6.919,high Re,0.466667,9.258333,0.255556,9.719525,0.19174,1.382955,1.101027,17.176384,0.142233,2.821917,0.077896,2.962616,0.058433,1.382927,1.101039,5.235339,
EOSS-390,KC0D-2,2025-12-06 07:42:46.827,2025-12-06 07:42:45,6158.0,1876.96,1376.0,60.0,ascending,True,/144245h3936.44N/10402.37WO132/015/A=006158 162T8024P EOSS Balloon,"KC0D-2>APZEOS,EOSS,WIDE2-1,qAO,N0JD-10:/144245h3936.44N/10402.37WO132/015/A=006158 162T8024P EOSS Balloon",132.0,17.0,27.4,39.6073333333,-104.0395,0.15,0.24,61.16,16.2,289.35,80240.0,0.79,0.00187449,0.96607286,6.667e-05,-2.222e-05,22.93333333,6.99,high Re,0.007778,11.993333,0.193611,10.40447,0.199645,1.051471,-0.930817,17.867332,0.002367,3.655533,0.059014,3.171341,0.060847,1.051438,-0.930974,5.445985,
EOSS-390,AE0SS-4,2025-12-06 07:43:19.488,2025-12-06 07:43:14,6747.0,2056.49,1322.0,89.0,ascending,True,/144314h3936.34N/10402.24WO125/017/A=006747 63T7834P EOSS BALLOON,"AE0SS-4>APZEOS,EOSS,WIDE2-1,qAO,K0SCC-8:/144314h3936.34N/10402.24WO125/017/A=006747 63T7834P EOSS BALLOON",125.0,20.0,32.2,39.6056666667,-104.0373333333,0.3,0.49,43.34,6.3,279.45,78340.0,0.77,0.00189494,0.97661165,7.222e-05,-5.556e-05,22.03333333,6.716,high Re,-0.03,13.666667,0.148889,10.16871,0.199735,0.822785,-0.895632,21.74295,-0.009133,4.165611,0.045384,3.099516,0.060874,0.822835,-0.895571,6.627287,
EOSS-390,KC0D-2,2025-12-06 07:43:16.793,2025-12-06 07:43:15,6824.0,2079.96,1332.0,90.0,ascending,True,/144315h3936.34N/10402.24WO135/016/A=006824 164T7829P EOSS Balloon,"KC0D-2>APZEOS,EOSS,WIDE2-1,qAO,N0JD-10:/144315h3936.34N/10402.24WO135/016/A=006824 164T7829P EOSS Balloon",135.0,18.0,29.0,39.6056666667,-104.0373333333,0.3,0.49,61.52,16.4,289.55,78290.0,0.77,0.00182767,0.94194419,7.222e-05,-5.556e-05,22.2,6.76666667,high Re,0.005556,14.885714,0.125,9.827076,0.187987,0.744299,-0.635384,22.053181,0.001689,4.53719,0.038102,2.995385,0.057295,0.744304,-0.635535,6.721845,
EOSS-390,AE0SS-4,2025-12-06 07:43:46.748,2025-12-06 07:43:44,7418.0,2261.01,1342.0,119.0,ascending,True,/144344h3936.25N/10402.08WO134/020/A=007418 51T7641P EOSS BALLOON,"AE0SS-4>APZEOS,EOSS,WIDE2-1,qAO,N0JD-10:/144344h3936.25N/10402.08WO134/020/A=007418 51T7641P EOSS BALLOON",134.0,23.0,37.0,39.6041666667,-104.0346666667,0.48,0.77,41.18,5.1,278.25,76410.0,0.75,0.00185623,0.95665969,8.889e-05,-5e-05,22.36666667,6.81733333,high Re,0.005556,15.820833,0.107937,9.474761,0.177447,0.690871,-0.576967,23.342223,0.001689,4.822208,0.0329,2.887984,0.054083,0.690837,-0.577094,7.114731,
EOSS-390,KC0D-2,2025-12-06 07:43:46.903,2025-12-06 07:43:45,7496.0,2284.78,1344.0,120.0,ascending,True,/144345h3936.25N/10402.08WO137/021/A=007496 166T7634P EOSS Balloon,"KC0D-2>APZEOS,EOSS,WIDE2-1,qAO,N0JD-10:/144345h3936.25N/10402.08WO137/021/A=007496 166T7634P EOSS Balloon",137.0,24.0,38.6,39.6041666667,-104.0346666667,0.48,0.77,61.88,16.6,289.75,76340.0,0.75,0.00178092,0.91784883,8.889e-05,-5e-05,22.4,6.82733333,high Re,0.001111,16.551852,0.094584,9.130126,0.16857,0.640533,-0.554506,23.393926,0.000333,5.045,0.028829,2.782916,0.051378,0.640455,-0.554634,7.130486,
EOSS-390,AE0SS-4,2025-12-06 07:44:19.157,2025-12-06 07:44:14,8053.0,2454.55,1270.0,149.0,ascending,True,/144414h3936.16N/10401.89WO123/012/A=008053 39T7459P EOSS BALLOON,"AE0SS-4>APZEOS,EOSS,WIDE2-1,qAO,N0JD-10:/144414h3936.16N/10401.89WO123/012/A=008053 39T7459P EOSS BALLOON",123.0,14.0,22.5,39.6026666667,-104.0315,0.68,1.09,39.02,3.9,277.05,74590.0,0.74,0.00181986,0.93791807,0.00010556,-5e-05,21.16666667,6.45133333,high Re,-0.041111,17.013333,0.079506,8.730791,0.164042,0.475711,-0.735281,23.225727,-0.012533,5.185633,0.024233,2.661181,0.049998,0.475616,-0.735349,7.079221,
