flightid,callsign,receivetime,packettime,altitude_ft,altitude_m,vert_rate_ftmin,elapsed_secs,flight_phase,info,raw,bearing,speed_mph,speed_kph,latitude,longitude,distance_from_launch_mi,distance_from_launch_km,temperature_f,temperature_c,temperature_k,pressure_pa,pressure_atm,airdensity_slugs,airdensity_kgm3,velocity_x_degs,velocity_y_degs,velocity_z_fts,velocity_z_ms,airflow,acceleration_fts2,velocity_mean_fts,acceleration_mean_fts2,velocity_std_fts,acceleration_std_fts2,velocity_norm_fts,acceleration_norm_fts2,velocity_curvefit_fts,acceleration_ms2,velocity_mean_ms,acceleration_mean_ms2,velocity_std_ms,acceleration_std_ms2,velocity_norm_ms,acceleration_norm_ms2,velocity_curvefit_ms,reynolds_transition
EOSS-347,AE0SS-13,2023-10-21 08:07:12.608,2023-10-21 08:07:11,5240.0,1597.15,0.0,0.0,ascending,/140711h3936.50N/10402.52WO301/000EOSS Baloon/A=005240!W23!,"AE0SS-13>APTT4,EOSS,qAO,AE0SS-1:/140711h3936.50N/10402.52WO301/000EOSS Baloon/A=005240!W23!",301.0,0.0,0.0,39.6083666667,-104.04205,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,high Re,,0.0,,,,,,5.029185,,0.0,,,,,,1.532907,
EOSS-347,KC0D-1,2023-10-21 08:07:31.996,2023-10-21 08:07:30,5396.0,1644.7,358.0,19.0,ascending,/140730h3936.51N/10402.52WO357/012/A=005396 197T8370P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,AE0SS-1:/140730h3936.51N/10402.52WO357/012/A=005396 197T8370P EOSS BALLOON",357.0,14.0,22.5,39.6085,-104.042,0.01,0.02,67.46,19.7,292.85,83700.0,0.83,0.00193195,0.99568664,0.0,1.111e-05,5.96666667,1.81866667,high Re,0.198889,2.983333,0.198889,4.21907,,0.707107,,7.490943,0.060622,0.909333,0.060622,1.285992,,0.707107,,2.283269,
EOSS-347,AE0SS-13,2023-10-21 08:07:42.606,2023-10-21 08:07:41,5588.0,1703.22,696.0,30.0,ascending,/140741h3936.55N/10402.50WO351/015EOSS Baloon/A=005588!W76!,"AE0SS-13>APTT4,EOSS,qAO,AE0SS-1:/140741h3936.55N/10402.50WO351/015EOSS Baloon/A=005588!W76!",351.0,17.0,27.4,39.6092833333,-104.0417666667,0.07,0.1,,,,,,,,9.44e-06,3.056e-05,11.6,3.53566667,high Re,0.187778,5.855556,0.193334,5.800798,0.007857,0.990285,-0.70714,10.148259,0.057233,1.784778,0.058928,1.768077,0.002396,0.990279,-0.707429,3.093196,
EOSS-347,KC0D-1,2023-10-21 08:08:01.755,2023-10-21 08:08:00,6024.0,1836.12,1256.0,49.0,ascending,/140800h3936.64N/10402.54WO335/019/A=006024 200T8183P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,N6BA-10:/140800h3936.64N/10402.54WO335/019/A=006024 200T8183P EOSS BALLOON",335.0,22.0,35.4,39.6106666667,-104.0423333333,0.16,0.26,68.0,20.0,293.15,81830.0,0.81,0.00188686,0.97244512,-1.111e-05,7.222e-05,20.93333333,6.38066667,high Re,0.311111,9.625,0.232593,8.90324,0.068225,1.270137,1.150868,14.867698,0.094833,2.93375,0.070896,2.713782,0.020799,1.270152,1.150873,4.531746,
EOSS-347,AE0SS-13,2023-10-21 08:08:12.353,2023-10-21 08:08:11,6192.0,1887.32,1208.0,60.0,ascending,/140811h3936.70N/10402.55WO358/011EOSS Baloon/A=006192!W06!,"AE0SS-13>APTT4,EOSS,qAO,N6BA-10:/140811h3936.70N/10402.55WO358/011EOSS Baloon/A=006192!W06!",358.0,13.0,20.9,39.6116666667,-104.0426,0.23,0.37,,,,,,,,-2.778e-05,7.944e-05,20.13333333,6.13666667,high Re,-0.026667,11.726667,0.167778,9.029716,0.141092,0.931,-1.378143,16.270546,-0.008133,3.574333,0.051139,2.752307,0.043009,0.930977,-1.37813,4.959275,
EOSS-347,KC0D-1,2023-10-21 08:08:31.773,2023-10-21 08:08:30,6612.0,2015.34,1176.0,79.0,ascending,/140830h3936.76N/10402.57WO329/009/A=006612 201T8013P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,N6BA-10:/140830h3936.76N/10402.57WO329/009/A=006612 201T8013P EOSS BALLOON",329.0,10.0,16.1,39.6126666667,-104.0428333333,0.3,0.48,68.18,20.1,293.25,80130.0,0.79,0.00184703,0.95191807,-1.667e-05,6.667e-05,19.6,5.974,high Re,-0.017778,13.038889,0.130667,8.692536,0.147704,0.754798,-1.005017,18.961169,-0.005422,3.974278,0.039827,2.649507,0.045024,0.754752,-1.004997,5.779394,
EOSS-347,AE0SS-13,2023-10-21 08:08:42.363,2023-10-21 08:08:41,6795.0,2071.12,1206.0,90.0,ascending,/140841h3936.78N/10402.56WO001/016EOSS Baloon/A=006795!W19!,"AE0SS-13>APTT4,EOSS,qAO,N6BA-10:/140841h3936.78N/10402.56WO001/016EOSS Baloon/A=006795!W19!",1.0,18.0,29.0,39.6130166667,-104.0428166667,0.32,0.52,,,,,,,,-7.22e-06,4.5e-05,20.1,6.12666667,high Re,0.016667,14.047619,0.111667,8.371952,0.140068,0.722935,-0.678242,19.825505,0.005089,4.281762,0.034037,2.55181,0.042695,0.722979,-0.678019,6.042844,
EOSS-347,KC0D-1,2023-10-21 08:09:01.779,2023-10-21 08:09:00,7221.0,2200.96,1218.0,109.0,ascending,/140900h3936.81N/10402.59WO006/008/A=007221 203T7840P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,N6BA-10:/140900h3936.81N/10402.59WO006/008/A=007221 203T7840P EOSS BALLOON",6.0,9.0,14.5,39.6135,-104.0431666667,0.36,0.58,68.54,20.3,293.45,78400.0,0.77,0.00180592,0.93073147,-1.111e-05,2.778e-05,20.3,6.18733333,high Re,0.006667,14.829167,0.096667,8.059982,0.133882,0.678765,-0.672234,21.26745,0.002022,4.519958,0.029463,2.456702,0.04081,0.678705,-0.672409,6.482322,
EOSS-347,AE0SS-13,2023-10-21 08:09:12.382,2023-10-21 08:09:11,7389.0,2252.17,1188.0,120.0,ascending,/140911h3936.81N/10402.57WO059/011EOSS Baloon/A=007389!W77!,"AE0SS-13>APTT4,EOSS,qAO,N6BA-10:/140911h3936.81N/10402.57WO059/011EOSS Baloon/A=007389!W77!",59.0,13.0,20.9,39.6136166667,-104.04295,0.37,0.59,,,,,,,,-4.44e-06,2e-05,19.8,6.035,high Re,-0.016667,15.381481,0.0825,7.71935,0.130266,0.572395,-0.761265,21.65518,-0.005078,4.688296,0.025146,2.352871,0.039707,0.572366,-0.761176,6.600507,
EOSS-347,AE0SS-13,2023-10-21 08:10:12.325,2023-10-21 08:10:11,8600.0,2621.28,1211.0,180.0,ascending,/141011h3936.96N/10402.50WO011/018EOSS Baloon/A=008600!W22!,"AE0SS-13>APTT4,EOSS,qAO,N6BA-10:/141011h3936.96N/10402.50WO011/018EOSS Baloon/A=008600!W22!",11.0,21.0,33.8,39.6160333333,-104.0417,0.53,0.85,,,,,,,,2.083e-05,4.028e-05,20.18333333,6.15183333,high Re,0.006389,15.861667,0.074043,7.434596,0.124466,0.581291,-0.543554,22.572878,0.001947,4.83465,0.022568,2.266072,0.037939,0.581263,-0.54353,6.8802,
EOSS-347,AE0SS-13,2023-10-21 08:10:42.291,2023-10-21 08:10:41,9184.0,2799.28,1168.0,210.0,ascending,/141041h3937.07N/10402.45WO033/019EOSS Baloon/A=009184!W18!,"AE0SS-13>APTT4,EOSS,qAO,N6BA-10:/141041h3937.07N/10402.45WO033/019EOSS Baloon/A=009184!W18!",33.0,22.0,35.4,39.61785,-104.0409666667,0.66,1.06,,,,,,,,2.444e-05,6.056e-05,19.46666667,5.93333333,high Re,-0.023889,16.189394,0.06425,7.13634,0.121365,0.459237,-0.726231,22.394934,-0.007283,4.93453,0.019583,2.175158,0.036994,0.459187,-0.726226,6.825959,
EOSS-347,AE0SS-13,2023-10-21 08:11:12.375,2023-10-21 08:11:11,9827.0,2995.27,1286.0,240.0,ascending,/141111h3937.19N/10402.40WO011/018EOSS Baloon/A=009827!W17!,"AE0SS-13>APTT4,EOSS,qAO,N6BA-10:/141111h3937.19N/10402.40WO011/018EOSS Baloon/A=009827!W17!",11.0,21.0,33.8,39.61985,-104.0401166667,0.8,1.29,,,,,,,,2.833e-05,6.667e-05,21.43333333,6.533,high Re,0.065556,16.626389,0.064369,6.970593,0.115138,0.689603,0.010309,22.074589,0.019989,5.067736,0.01962,2.124646,0.035096,0.689651,0.010514,6.728314,
EOSS-347,AE0SS-13,2023-10-21 08:11:42.346,2023-10-21 08:11:41,10421.0,3176.32,1188.0,270.0,ascending,/141141h3937.28N/10402.32WO062/007EOSS Baloon/A=010421!W48!,"AE0SS-13>APTT4,EOSS,qAO,N6BA-10:/141141h3937.28N/10402.32WO062/007EOSS Baloon/A=010421!W48!",62.0,8.0,12.9,39.6214,-104.0388,0.92,1.47,,,,,,,,4.389e-05,5.167e-05,19.8,6.035,high Re,-0.054444,16.870513,0.054468,6.731628,0.115013,0.435183,-0.946954,21.79348,-0.0166,5.142141,0.016602,2.051807,0.035058,0.435157,-0.947059,6.642631,
EOSS-347,AE0SS-13,2023-10-21 08:12:12.358,2023-10-21 08:12:11,11097.0,3382.37,1352.0,300.0,ascending,/141211h3937.34N/10402.23WO085/001EOSS Baloon/A=011097!W69!,"AE0SS-13>APTT4,EOSS,qAO,N6BA-10:/141211h3937.34N/10402.23WO085/001EOSS Baloon/A=011097!W69!",85.0,1.0,1.6,39.6224333333,-104.0373166667,1.0,1.61,,,,,,,,4.944e-05,3.444e-05,22.53333333,6.86833333,high Re,0.091111,17.275,0.057286,6.642259,0.110584,0.791648,0.305876,21.577266,0.027778,5.26544,0.017461,2.024577,0.033709,0.791718,0.306061,6.576728,
EOSS-347,KC0D-1,2023-10-21 08:13:00.431,2023-10-21 08:12:30,11597.0,3534.77,1250.3,319.0,ascending,/141230h3937.39N/10402.19WO027/012/A=011597 226T6686P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,N6BA-10:/141230h3937.39N/10402.19WO027/012/A=011597 226T6686P EOSS BALLOON",27.0,14.0,22.5,39.6231666667,-104.0365,1.06,1.71,72.68,22.6,295.75,66860.0,0.66,0.00152812,0.78756076,3.175e-05,4.603e-05,20.83809524,6.35147619,high Re,-0.008073,17.51254,0.052618,6.466419,0.107672,0.514281,-0.563666,21.510967,-0.002461,5.337843,0.016038,1.97098,0.032821,0.514279,-0.563633,6.556522,
EOSS-347,AE0SS-13,2023-10-21 08:12:42.344,2023-10-21 08:12:41,11757.0,3583.53,1320.0,330.0,ascending,/141241h3937.41N/10402.15WO084/003EOSS Baloon/A=011757!W71!,"AE0SS-13>APTT4,EOSS,qAO,N6BA-10:/141241h3937.41N/10402.15WO084/003EOSS Baloon/A=011757!W71!",84.0,3.0,4.8,39.6236166667,-104.03585,1.1,1.78,,,,,,,,4.889e-05,3.944e-05,22.0,6.70533333,high Re,0.03873,17.793006,0.051692,6.347088,0.103818,0.662823,-0.124853,21.507138,0.011795,5.423311,0.015755,1.934594,0.031646,0.662683,-0.125134,6.555356,
EOSS-347,KC0D-1,2023-10-21 08:13:03.426,2023-10-21 08:13:00,12247.0,3732.89,1300.0,349.0,ascending,/141300h3937.45N/10402.11WO040/012/A=012247 232T6526P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,N6BA-10:/141300h3937.45N/10402.11WO040/012/A=012247 232T6526P EOSS BALLOON",40.0,14.0,22.5,39.6241666667,-104.0351666667,1.15,1.85,73.76,23.2,296.35,65260.0,0.64,0.00148853,0.76715759,4.444e-05,3.333e-05,21.66666667,6.604,high Re,-0.011111,18.020868,0.047767,6.21694,0.101519,0.58643,-0.57997,21.545082,-0.003378,5.492763,0.01456,1.894925,0.030945,0.586428,-0.579674,6.566924,
EOSS-347,AE0SS-13,2023-10-21 08:13:12.461,2023-10-21 08:13:11,12429.0,3788.36,1344.0,360.0,ascending,/141311h3937.45N/10402.09WO325/007EOSS Baloon/A=012429!W93!,"AE0SS-13>APTT4,EOSS,qAO,N6BA-10:/141311h3937.45N/10402.09WO325/007EOSS Baloon/A=012429!W93!",325.0,8.0,12.9,39.6243166667,-104.0348833333,1.17,1.88,,,,,,,,3.222e-05,2.333e-05,22.4,6.82766667,high Re,0.024444,18.264153,0.046395,6.119001,0.098458,0.675902,-0.222948,21.576869,0.007456,5.566925,0.014142,1.865079,0.030012,0.675972,-0.222778,6.576613,
EOSS-347,KC0D-1,2023-10-21 08:13:31.716,2023-10-21 08:13:30,12940.0,3944.11,1386.0,379.0,ascending,/141330h3937.49N/10402.07WO019/011/A=012940 240T6361P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,N6BA-10:/141330h3937.49N/10402.07WO019/011/A=012940 240T6361P EOSS BALLOON",19.0,13.0,20.9,39.6248333333,-104.0345,1.21,1.94,75.2,24.0,297.15,63610.0,0.63,0.00144699,0.74574802,2.222e-05,2.222e-05,23.1,7.04066667,high Re,0.023333,18.518672,0.045114,6.049203,0.095673,0.757344,-0.227661,21.709947,0.0071,5.64449,0.01375,1.843795,0.029163,0.75723,-0.228029,6.617178,
EOSS-347,AE0SS-13,2023-10-21 08:13:42.373,2023-10-21 08:13:41,13151.0,4008.42,1444.0,390.0,ascending,/141341h3937.50N/10402.04WO055/012EOSS Baloon/A=013151!W41!,"AE0SS-13>APTT4,EOSS,qAO,N6BA-10:/141341h3937.50N/10402.04WO055/012EOSS Baloon/A=013151!W41!",55.0,14.0,22.5,39.6250666667,-104.0340166667,1.23,1.98,,,,,,,,2.889e-05,2.5e-05,24.06666667,7.33533333,high Re,0.032222,18.796071,0.044435,6.017136,0.093024,0.875931,-0.131289,21.780923,0.009822,5.729032,0.013544,1.834013,0.028356,0.87584,-0.13126,6.638811,
EOSS-347,KC0D-1,2023-10-21 08:14:01.800,2023-10-21 08:14:00,13606.0,4147.11,1332.0,409.0,ascending,/141400h3937.55N/10402.02WO018/012/A=013606 243T6203P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,N6BA-10:/141400h3937.55N/10402.02WO018/012/A=013606 243T6203P EOSS BALLOON",18.0,14.0,22.5,39.6258333333,-104.0336666667,1.29,2.07,75.74,24.3,297.45,62030.0,0.61,0.00140963,0.72649103,2.778e-05,3.333e-05,22.2,6.76666667,high Re,-0.062222,18.958163,0.039102,5.911631,0.093631,0.548383,-1.082163,21.958006,-0.018956,5.778443,0.011919,1.801858,0.02854,0.548447,-1.081815,6.692791,
EOSS-347,AE0SS-13,2023-10-21 08:14:12.487,2023-10-21 08:14:11,13804.0,4207.46,1306.0,420.0,ascending,/141411h3937.56N/10401.98WO081/016EOSS Baloon/A=013804!W71!,"AE0SS-13>APTT4,EOSS,qAO,N6BA-10:/141411h3937.56N/10401.98WO081/016EOSS Baloon/A=013804!W71!",81.0,18.0,29.0,39.6261166667,-104.0330166667,1.32,2.12,,,,,,,,3.333e-05,3.5e-05,21.76666667,6.63466667,high Re,-0.014444,19.085823,0.036552,5.800151,0.092006,0.462202,-0.554268,22.042805,-0.0044,5.817363,0.011142,1.767883,0.028044,0.462306,-0.554201,6.718639,
