flightid,callsign,receivetime,packettime,altitude_ft,altitude_m,vert_rate_ftmin,elapsed_secs,flight_phase,position_packet,info,raw,bearing,speed_mph,speed_kph,latitude,longitude,distance_from_launch_mi,distance_from_launch_km,temperature_f,temperature_c,temperature_k,pressure_pa,pressure_atm,airdensity_slugs,airdensity_kgm3,velocity_x_degs,velocity_y_degs,velocity_z_fts,velocity_z_ms,airflow,acceleration_fts2,velocity_mean_fts,acceleration_mean_fts2,velocity_std_fts,acceleration_std_fts2,velocity_norm_fts,acceleration_norm_fts2,velocity_curvefit_fts,acceleration_ms2,velocity_mean_ms,acceleration_mean_ms2,velocity_std_ms,acceleration_std_ms2,velocity_norm_ms,acceleration_norm_ms2,velocity_curvefit_ms,reynolds_transition
EOSS-336,KC0D-14,2023-04-01 06:53:01.802,2023-04-01 06:53:00,5203.0,1585.87,-16.0,0.0,ascending,True,/125300h3936.49N/10402.55WO039/000/A=005203 226T8427P 'EOSS Balloon',"KC0D-14>APZEOS,EOSS,WIDE2-1,qAO,AE0SS-9:/125300h3936.49N/10402.55WO039/000/A=005203 226T8427P 'EOSS Balloon'",39.0,0.0,0.0,39.6081666667,-104.0425,0.0,0.0,72.68,22.6,295.75,84270.0,0.83,0.00192603,0.99263753,-5.56e-06,0.0,-0.26666667,-0.08133333,low Re,,-0.266667,,,,,,8.658525,,-0.081333,,,,,,1.741621,
EOSS-336,AE0SS-12,2023-04-01 06:53:28.412,2023-04-01 06:53:27,5401.0,1646.22,334.0,27.0,ascending,True,/125327h3936.51N/10402.57WO002/007EOSS Balloon  www.eoss.org/A=005401!W78!,"AE0SS-12>APTT4,EOSS,qAO,AE0SS-9:/125327h3936.51N/10402.57WO002/007EOSS Balloon  www.eoss.org/A=005401!W78!",2.0,8.0,12.9,39.6086166667,-104.0429666667,0.04,0.06,,,,,,,,-1e-05,1.056e-05,5.56666667,1.69666667,low Re,0.194444,2.65,0.194444,4.12479,,0.707107,,10.018537,0.059267,0.807667,0.059267,1.257236,,0.707106,,2.505794,
EOSS-336,KC0D-14,2023-04-01 06:53:31.627,2023-04-01 06:53:30,5606.0,1708.71,806.0,30.0,ascending,True,/125330h3936.52N/10402.58WO003/012/A=005606 225T8314P 'EOSS Balloon',"KC0D-14>APZEOS,EOSS,WIDE2-1,qAR,W0ARP:/125330h3936.52N/10402.58WO003/012/A=005606 225T8314P 'EOSS Balloon'",3.0,14.0,22.5,39.6086666667,-104.043,0.04,0.07,72.5,22.5,295.65,83140.0,0.82,0.00190085,0.97965822,-1.667e-05,1.667e-05,13.43333333,4.09466667,low Re,0.262222,6.244444,0.228333,6.875103,0.047926,1.045641,0.707111,11.308877,0.079933,1.903333,0.0696,2.095657,0.014613,1.045655,0.70711,3.195642,
EOSS-336,AE0SS-12,2023-04-01 06:53:58.201,2023-04-01 06:53:57,5949.0,1813.26,1096.0,57.0,ascending,True,/125357h3936.60N/10402.47WO057/020EOSS Balloon  www.eoss.org/A=005949!W00!,"AE0SS-12>APTT4,EOSS,qAO,W0ARP-2:/125357h3936.60N/10402.47WO057/020EOSS Balloon  www.eoss.org/A=005949!W00!",57.0,23.0,37.0,39.61,-104.0411666667,0.15,0.23,,,,,,,,6e-05,4.611e-05,18.26666667,5.568,low Re,0.161111,9.25,0.205926,8.224647,0.051524,1.096298,-0.869789,13.220415,0.049111,2.8195,0.06277,2.507049,0.015707,1.096309,-0.869612,4.14644,
EOSS-336,KC0D-14,2023-04-01 06:54:01.622,2023-04-01 06:54:00,6148.0,1873.91,1084.0,60.0,ascending,True,/125400h3936.61N/10402.45WO047/020/A=006148 224T8139P 'EOSS Balloon',"KC0D-14>APZEOS,EOSS,WIDE2-1,qAR,W0ARP:/125400h3936.61N/10402.45WO047/020/A=006148 224T8139P 'EOSS Balloon'",47.0,23.0,37.0,39.6101666667,-104.0408333333,0.16,0.26,72.32,22.4,295.55,81390.0,0.8,0.00186147,0.95936205,7.222e-05,5e-05,18.06666667,5.50666667,low Re,-0.006667,11.013333,0.152778,8.141273,0.114319,0.866367,-1.394738,14.198602,-0.002044,3.356933,0.046567,2.481561,0.034852,0.866283,-1.394784,4.595671,
EOSS-336,AE0SS-12,2023-04-01 06:54:28.144,2023-04-01 06:54:27,6510.0,1984.25,1122.0,87.0,ascending,True,/125427h3936.68N/10402.33WO079/018EOSS Balloon  www.eoss.org/A=006510!W15!,"AE0SS-12>APTT4,EOSS,qAO,W0ARP-2:/125427h3936.68N/10402.33WO079/018EOSS Balloon  www.eoss.org/A=006510!W15!",79.0,21.0,33.8,39.61135,-104.0389166667,0.29,0.47,,,,,,,,7.5e-05,4.5e-05,18.7,5.69966667,low Re,0.021111,12.294444,0.126444,7.92917,0.11519,0.807847,-0.914428,15.755414,0.006433,3.747389,0.03854,2.416868,0.035116,0.807772,-0.914313,5.249505,
EOSS-336,KC0D-14,2023-04-01 06:54:31.620,2023-04-01 06:54:30,6725.0,2049.78,1154.0,90.0,ascending,True,/125430h3936.69N/10402.31WO061/019/A=006725 223T7963P 'EOSS Balloon',"KC0D-14>APZEOS,EOSS,WIDE2-1,qAR,W0ARP:/125430h3936.69N/10402.31WO061/019/A=006725 223T7963P 'EOSS Balloon'",61.0,22.0,35.4,39.6115,-104.0385,0.31,0.5,72.14,22.3,295.45,79630.0,0.79,0.00182183,0.93893423,7.778e-05,4.444e-05,19.23333333,5.86233333,low Re,0.017778,13.285714,0.108333,7.698794,0.112174,0.772539,-0.807273,16.555695,0.005422,4.049524,0.03302,2.346637,0.034195,0.772514,-0.807077,5.551639,
EOSS-336,AE0SS-12,2023-04-01 06:54:58.295,2023-04-01 06:54:57,7137.0,2175.36,1254.0,117.0,ascending,True,/125457h3936.72N/10402.16WO090/017EOSS Balloon  www.eoss.org/A=007137!W65!,"AE0SS-12>APTT4,EOSS,qAO,W0ARP-2:/125457h3936.72N/10402.16WO090/017EOSS Balloon  www.eoss.org/A=007137!W65!",90.0,20.0,32.2,39.6121,-104.0360833333,0.44,0.7,,,,,,,,9.444e-05,2.5e-05,20.9,6.37033333,low Re,0.055556,14.2375,0.100794,7.619137,0.104325,0.874443,-0.433626,17.859019,0.016933,4.339625,0.030722,2.322349,0.031803,0.87442,-0.433575,5.983205,
EOSS-336,KC0D-14,2023-04-01 06:55:01.631,2023-04-01 06:55:00,7324.0,2232.36,1198.0,120.0,ascending,True,/125500h3936.72N/10402.15WO092/015/A=007324 224T7784P 'EOSS Balloon',"KC0D-14>APZEOS,EOSS,WIDE2-1,qAR,W0ARP:/125500h3936.72N/10402.15WO092/015/A=007324 224T7784P 'EOSS Balloon'",92.0,17.0,27.4,39.612,-104.0358333333,0.44,0.71,72.32,22.4,295.55,77840.0,0.77,0.00178028,0.91751741,8.889e-05,1.667e-05,19.96666667,6.086,low Re,-0.031111,14.874074,0.084306,7.378474,0.107256,0.690196,-1.076089,18.360245,-0.009478,4.533667,0.025697,2.249002,0.032695,0.690232,-1.075853,6.125207,
EOSS-336,AE0SS-12,2023-04-01 06:55:28.294,2023-04-01 06:55:27,7750.0,2362.2,1226.0,147.0,ascending,True,/125527h3936.75N/10402.03WO039/014EOSS Balloon  www.eoss.org/A=007750!W24!,"AE0SS-12>APTT4,EOSS,qAO,N6BA-10:/125527h3936.75N/10402.03WO039/014EOSS Balloon  www.eoss.org/A=007750!W24!",39.0,16.0,25.7,39.6125333333,-104.0339,0.55,0.88,,,,,,,,7.278e-05,1.444e-05,20.43333333,6.228,low Re,0.015556,15.43,0.076667,7.175188,0.102913,0.69731,-0.593812,19.317238,0.004733,4.7031,0.023368,2.187027,0.031371,0.697248,-0.59402,6.348735,
