flightid,callsign,receivetime,packettime,altitude_ft,altitude_m,vert_rate_ftmin,elapsed_secs,flight_phase,info,raw,bearing,speed_mph,speed_kph,latitude,longitude,distance_from_launch_mi,distance_from_launch_km,temperature_f,temperature_c,temperature_k,pressure_pa,pressure_atm,airdensity_slugs,airdensity_kgm3,velocity_x_degs,velocity_y_degs,velocity_z_fts,velocity_z_ms,airflow,acceleration_fts2,velocity_mean_fts,acceleration_mean_fts2,velocity_std_fts,acceleration_std_fts2,velocity_norm_fts,acceleration_norm_fts2,velocity_curvefit_fts,acceleration_ms2,velocity_mean_ms,acceleration_mean_ms2,velocity_std_ms,acceleration_std_ms2,velocity_norm_ms,acceleration_norm_ms2,velocity_curvefit_ms,reynolds_transition
EOSS-373,KC0D-1,2025-04-12 06:45:32.067,2025-04-12 06:45:30,5219.0,1590.75,-10.0,0.0,ascending,/124530h3936.48N/10402.54WO169/000/A=005219 239T8394P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,KE0UWC-9:/124530h3936.48N/10402.54WO169/000/A=005219 239T8394P EOSS BALLOON",169.0,0.0,0.0,39.608,-104.0423333333,0.0,0.0,75.02,23.9,297.05,83940.0,0.83,0.0019101,0.98442324,0.0,0.0,-0.16666667,-0.051,high Re,,-0.166667,,,,,,10.292997,,-0.051,,,,,,2.067799,
EOSS-373,AE0SS-3,2025-04-12 06:45:52.605,2025-04-12 06:45:50,5284.0,1610.56,142.0,20.0,ascending,/124550h3936.49N/10402.54WO334/013/A=005284 150T8340P EOSS BALLOON,"AE0SS-3>APZEOS,EOSS,WIDE2-1,qAO,KE0UWC-9:/124550h3936.49N/10402.54WO334/013/A=005284 150T8340P EOSS BALLOON",334.0,15.0,24.1,39.6081666667,-104.0423333333,0.01,0.02,59.0,15.0,288.15,83400.0,0.82,0.00195643,1.00830025,-5.56e-06,5.56e-06,2.36666667,0.72133333,high Re,0.084444,1.1,0.084444,1.791337,,0.707107,,10.655467,0.025744,0.335167,0.025744,0.546122,,0.707106,,2.296336,
EOSS-373,KC0D-1,2025-04-12 06:46:02.072,2025-04-12 06:46:00,5552.0,1692.25,666.0,30.0,ascending,/124600h3936.51N/10402.51WO057/011/A=005552 239T8295P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,KE0UWC-9:/124600h3936.51N/10402.51WO057/011/A=005552 239T8295P EOSS BALLOON",57.0,13.0,20.9,39.6085,-104.0418333333,0.04,0.07,75.02,23.9,297.05,82950.0,0.82,0.00188757,0.97281281,1.667e-05,1.667e-05,11.1,3.38333333,high Re,0.291111,4.433333,0.187778,5.910819,0.146136,1.127875,0.707102,12.095529,0.088733,1.351222,0.057239,1.80173,0.04454,1.127867,0.707095,3.159915,
EOSS-373,AE0SS-3,2025-04-12 06:46:25.098,2025-04-12 06:46:20,5892.0,1795.88,1216.0,50.0,ascending,/124620h3936.52N/10402.40WO110/012/A=005892 217T8163P EOSS BALLOON,"AE0SS-3>APZEOS,EOSS,WIDE2-1,qAO,KE0UWC-9:/124620h3936.52N/10402.40WO110/012/A=005892 217T8163P EOSS BALLOON",110.0,14.0,22.5,39.6086666667,-104.04,0.13,0.21,71.06,21.7,294.85,81630.0,0.81,0.00187139,0.96447531,7.778e-05,1.667e-05,20.26666667,6.17733333,high Re,0.305556,8.391667,0.227037,9.271756,0.1237,1.280771,0.634753,13.800529,0.093133,2.55775,0.069203,2.826127,0.037701,1.280757,0.634731,4.091406,
EOSS-373,KC0D-1,2025-04-12 06:46:32.066,2025-04-12 06:46:30,6193.0,1887.63,1282.0,60.0,ascending,/124630h3936.51N/10402.36WO100/013/A=006193 240T8107P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,KE0UWC-9:/124630h3936.51N/10402.36WO100/013/A=006193 240T8107P EOSS BALLOON",100.0,15.0,24.1,39.6085,-104.0393333333,0.16,0.26,75.2,24.0,297.15,81070.0,0.8,0.00184417,0.95044477,8.333e-05,0.0,21.36666667,6.51266667,high Re,0.036667,10.986667,0.179444,9.906777,0.138785,1.047768,-1.028764,15.201224,0.011178,3.348733,0.054697,3.019688,0.0423,1.047768,-1.028818,4.784157,
EOSS-373,AE0SS-3,2025-04-12 06:46:52.656,2025-04-12 06:46:50,6601.0,2011.98,1418.0,80.0,ascending,/124650h3936.49N/10402.25WO104/015/A=006601 211T7960P EOSS BALLOON,"AE0SS-3>APZEOS,EOSS,WIDE2-1,qAO,KE0UWC-9:/124650h3936.49N/10402.25WO104/015/A=006601 211T7960P EOSS BALLOON",104.0,17.0,27.4,39.6081666667,-104.0375,0.26,0.41,69.98,21.1,294.25,79600.0,0.79,0.00182857,0.94240818,8.333e-05,-1.667e-05,23.63333333,7.20333333,high Re,0.075556,13.094444,0.158667,10.255327,0.128859,1.02765,-0.644976,16.94533,0.023022,3.991167,0.048362,3.125882,0.039277,1.027603,-0.645161,5.557042,
EOSS-373,KC0D-1,2025-04-12 06:47:01.868,2025-04-12 06:47:00,6907.0,2105.25,1428.0,90.0,ascending,/124700h3936.48N/10402.21WO116/014/A=006907 242T7904P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,N0JD-10:/124700h3936.48N/10402.21WO116/014/A=006907 242T7904P EOSS BALLOON",116.0,16.0,25.7,39.608,-104.0368333333,0.29,0.47,75.56,24.2,297.35,79040.0,0.78,0.00179678,0.92602228,8.333e-05,-1.667e-05,23.8,7.254,high Re,0.005556,14.62381,0.133148,10.198815,0.131114,0.899731,-0.973138,18.14271,0.001689,4.457286,0.040583,3.108614,0.039965,0.899666,-0.973202,6.031381,
EOSS-373,AE0SS-3,2025-04-12 06:47:24.907,2025-04-12 06:47:20,7282.0,2219.55,1362.0,110.0,ascending,/124720h3936.45N/10402.14WO106/013/A=007282 193T7772P EOSS BALLOON,"AE0SS-3>APZEOS,EOSS,WIDE2-1,qAO,N0JD-10:/124720h3936.45N/10402.14WO106/013/A=007282 193T7772P EOSS BALLOON",106.0,15.0,24.1,39.6075,-104.0356666667,0.36,0.57,66.74,19.3,292.45,77720.0,0.77,0.00179638,0.92581373,6.111e-05,-2.222e-05,22.7,6.919,high Re,-0.036667,15.633333,0.108889,9.864559,0.135813,0.716369,-1.071738,19.487954,-0.011167,4.765,0.03319,3.006741,0.041395,0.71639,-1.071555,6.510965,
EOSS-373,KC0D-1,2025-04-12 06:47:31.795,2025-04-12 06:47:30,7579.0,2310.08,1344.0,120.0,ascending,/124730h3936.44N/10402.12WO113/008/A=007579 243T7718P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,N0JD-10:/124730h3936.44N/10402.12WO113/008/A=007579 243T7718P EOSS BALLOON",113.0,9.0,14.5,39.6073333333,-104.0353333333,0.38,0.6,75.74,24.3,297.45,77180.0,0.76,0.00175391,0.90392677,5e-05,-2.222e-05,22.4,6.82766667,high Re,-0.01,16.385185,0.094028,9.499124,0.132579,0.633197,-0.784649,20.462845,-0.003044,4.994185,0.028661,2.895369,0.040409,0.633246,-0.784602,6.824133,
EOSS-373,AE0SS-3,2025-04-12 06:47:52.426,2025-04-12 06:47:50,7952.0,2423.77,1340.0,140.0,ascending,/124750h3936.40N/10402.08WO182/004/A=007952 176T7587P EOSS BALLOON,"AE0SS-3>APZEOS,EOSS,WIDE2-1,qAO,N0JD-10:/124750h3936.40N/10402.08WO182/004/A=007952 176T7587P EOSS BALLOON",182.0,5.0,8.0,39.6066666667,-104.0346666667,0.42,0.67,63.68,17.6,290.75,75870.0,0.75,0.00176387,0.90906055,3.333e-05,-2.778e-05,22.33333333,6.80733333,high Re,-0.002222,16.98,0.083333,9.151256,0.128099,0.584983,-0.667882,21.580162,-0.000678,5.1755,0.025401,2.789346,0.039044,0.585024,-0.667939,7.148498,
EOSS-373,KC0D-1,2025-04-12 06:48:01.901,2025-04-12 06:48:00,8252.0,2515.21,1346.0,150.0,ascending,/124800h3936.39N/10402.06WO156/007/A=008252 243T7535P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,N0JD-10:/124800h3936.39N/10402.06WO156/007/A=008252 243T7535P EOSS BALLOON",156.0,8.0,12.9,39.6065,-104.0343333333,0.44,0.7,75.74,24.3,297.45,75350.0,0.74,0.00171232,0.88249394,3.333e-05,-2.778e-05,22.43333333,6.83766667,high Re,0.003333,17.475758,0.075333,8.835976,0.123394,0.561067,-0.583497,22.396911,0.001011,5.326606,0.022962,2.693245,0.03761,0.561056,-0.583648,7.362945,
EOSS-373,AE0SS-3,2025-04-12 06:48:24.902,2025-04-12 06:48:20,8654.0,2637.74,1404.0,170.0,ascending,/124820h3936.35N/10402.02WO162/005/A=008654 158T7397P EOSS BALLOON,"AE0SS-3>APZEOS,EOSS,WIDE2-1,qAO,N0JD-10:/124820h3936.35N/10402.02WO162/005/A=008654 158T7397P EOSS BALLOON",162.0,6.0,9.7,39.6058333333,-104.0336666667,0.48,0.78,60.44,15.8,288.95,73970.0,0.73,0.00173041,0.89181622,3.333e-05,-2.778e-05,23.4,7.13233333,high Re,0.032222,17.969444,0.071414,8.596599,0.117781,0.63171,-0.332753,23.383709,0.009822,5.477083,0.021768,2.620281,0.035899,0.631707,-0.332767,7.597406,
