flightid,callsign,receivetime,packettime,altitude_ft,altitude_m,vert_rate_ftmin,elapsed_secs,flight_phase,position_packet,info,raw,bearing,speed_mph,speed_kph,latitude,longitude,distance_from_launch_mi,distance_from_launch_km,temperature_f,temperature_c,temperature_k,pressure_pa,pressure_atm,airdensity_slugs,airdensity_kgm3,velocity_x_degs,velocity_y_degs,velocity_z_fts,velocity_z_ms,airflow,acceleration_fts2,velocity_mean_fts,acceleration_mean_fts2,velocity_std_fts,acceleration_std_fts2,velocity_norm_fts,acceleration_norm_fts2,velocity_curvefit_fts,acceleration_ms2,velocity_mean_ms,acceleration_mean_ms2,velocity_std_ms,acceleration_std_ms2,velocity_norm_ms,acceleration_norm_ms2,velocity_curvefit_ms,reynolds_transition
EOSS-319,KC0D-14,2022-01-28 07:26:31.837,2022-01-28 07:26:30,5203.0,1585.87,-46.0,0.0,ascending,True,/142630h3936.48N/10402.53WO003/000/A=005203 189T8523P EOSS BALLOON,"KC0D-14>APZEOS,EOSS,WIDE2-1,qAO,N2XGL-12:/142630h3936.48N/10402.53WO003/000/A=005203 189T8523P EOSS BALLOON",3.0,0.0,0.0,39.608,-104.0421666667,0.0,0.0,66.02,18.9,292.05,85230.0,0.84,0.00197266,1.01666466,0.0,0.0,-0.76666667,-0.23366667,low Re,,-0.766667,,,,,,4.274871,,-0.233667,,,,,,1.302902,
EOSS-319,AE0SS-12,2022-01-28 07:26:58.699,2022-01-28 07:26:57,5296.0,1614.22,144.0,27.0,ascending,True,/142657h3936.49N/10402.53WO043/014EOSS Balloon  www.eoss.org/A=005296!W25!,"AE0SS-12>APTT4,EOSS,qAO,N2XGL-12:/142657h3936.49N/10402.53WO043/014EOSS Balloon  www.eoss.org/A=005296!W25!",43.0,16.0,25.7,39.6082,-104.04225,0.01,0.02,,,,,,,,-1.11e-06,-1.11e-06,2.4,0.73133333,low Re,0.105556,0.816667,0.105556,2.239171,,0.707107,,5.631618,0.032167,0.248833,0.032167,0.682358,,0.707107,,1.716498,
EOSS-319,KC0D-14,2022-01-28 07:27:01.859,2022-01-28 07:27:00,5459.0,1663.9,512.0,30.0,ascending,True,/142700h3936.49N/10402.52WO079/009/A=005459 185T8440P EOSS BALLOON,"KC0D-14>APZEOS,EOSS,WIDE2-1,qAO,N2XGL-12:/142700h3936.49N/10402.52WO079/009/A=005459 185T8440P EOSS BALLOON",79.0,10.0,16.1,39.6081666667,-104.042,0.01,0.02,65.3,18.5,291.65,84400.0,0.83,0.00195612,1.0081448,5.56e-06,5.56e-06,8.53333333,2.601,low Re,0.204444,3.388889,0.155,4.728205,0.069924,1.088033,0.707111,7.80882,0.062322,1.032889,0.047244,1.441192,0.021323,1.088065,0.707124,2.380086,
EOSS-319,AE0SS-12,2022-01-28 07:27:28.420,2022-01-28 07:27:27,5798.0,1767.23,1004.0,57.0,ascending,True,/142727h3936.44N/10402.37WO127/021EOSS Balloon  www.eoss.org/A=005798!W28!,"AE0SS-12>APTT4,EOSS,qAO,N0NDM-6:/142727h3936.44N/10402.37WO127/021EOSS Balloon  www.eoss.org/A=005798!W28!",127.0,24.0,38.6,39.6073666667,-104.0396333333,0.14,0.23,,,,,,,,8.722e-05,-2.778e-05,16.73333333,5.10033333,low Re,0.273333,6.725,0.194444,7.708599,0.084334,1.298334,0.935435,11.597963,0.083311,2.04975,0.059267,2.34962,0.025709,1.298331,0.935237,3.535063,
EOSS-319,KC0D-14,2022-01-28 07:27:31.638,2022-01-28 07:27:30,5986.0,1824.53,1054.0,60.0,ascending,True,/142730h3936.43N/10402.36WO132/019/A=005986 183T8272P EOSS BALLOON,"KC0D-14>APZEOS,EOSS,WIDE2-1,qAO,N6BA-10:/142730h3936.43N/10402.36WO132/019/A=005986 183T8272P EOSS BALLOON",132.0,22.0,35.4,39.6071666667,-104.0393333333,0.16,0.26,64.94,18.3,291.45,82720.0,0.82,0.0019185,0.98875551,8.889e-05,-3.333e-05,17.56666667,5.35433333,low Re,0.027778,8.893333,0.152778,8.250771,0.108101,1.051215,-1.156326,13.318934,0.008467,2.710667,0.046567,2.514874,0.032951,1.051212,-1.156262,4.0596,
EOSS-319,AE0SS-12,2022-01-28 07:27:58.505,2022-01-28 07:27:57,6343.0,1933.35,1090.0,87.0,ascending,True,/142757h3936.33N/10402.25WO140/026EOSS Balloon  www.eoss.org/A=006343!W02!,"AE0SS-12>APTT4,EOSS,qAO,N0NDM-6:/142757h3936.33N/10402.25WO140/026EOSS Balloon  www.eoss.org/A=006343!W02!",140.0,30.0,48.3,39.6055,-104.0375333333,0.3,0.48,,,,,,,,7e-05,-6.222e-05,18.16666667,5.53733333,low Re,0.02,10.438889,0.126222,8.294132,0.110862,0.931716,-0.958146,15.952474,0.0061,3.181778,0.038473,2.528111,0.033791,0.931745,-0.958036,4.862356,
EOSS-319,KC0D-14,2022-01-28 07:28:01.815,2022-01-28 07:28:00,6528.0,1989.73,1084.0,90.0,ascending,True,/142800h3936.32N/10402.24WO149/019/A=006528 180T8103P EOSS BALLOON,"KC0D-14>APZEOS,EOSS,WIDE2-1,qAO,N2XGL-12:/142800h3936.32N/10402.24WO149/019/A=006528 180T8103P EOSS BALLOON",149.0,22.0,35.4,39.6053333333,-104.0373333333,0.32,0.51,64.4,18.0,291.15,81030.0,0.8,0.00188124,0.96955286,6.667e-05,-6.111e-05,18.06666667,5.50666667,low Re,-0.003333,11.528571,0.10463,8.101793,0.112382,0.806994,-0.960679,17.032973,-0.001022,3.513905,0.031891,2.46947,0.034256,0.806959,-0.960795,5.191648,
EOSS-319,AE0SS-12,2022-01-28 07:28:28.262,2022-01-28 07:28:27,6930.0,2112.26,1174.0,117.0,ascending,True,/142827h3936.18N/10402.15WO165/028EOSS Balloon  www.eoss.org/A=006930!W10!,"AE0SS-12>APTT4,EOSS,qAO,W0ARP-1:/142827h3936.18N/10402.15WO165/028EOSS Balloon  www.eoss.org/A=006930!W10!",165.0,32.0,51.5,39.6030166667,-104.0358333333,0.48,0.77,,,,,,,,5.667e-05,-8.278e-05,19.56666667,5.96366667,low Re,0.05,12.533333,0.096825,8.021123,0.104648,0.876851,-0.447452,18.827137,0.015233,3.820125,0.029511,2.444845,0.031899,0.87676,-0.4476,5.738521,
EOSS-319,KC0D-14,2022-01-28 07:28:31.630,2022-01-28 07:28:30,7119.0,2169.87,1182.0,120.0,ascending,True,/142830h3936.17N/10402.14WO146/022/A=007119 178T7922P EOSS BALLOON,"KC0D-14>APZEOS,EOSS,WIDE2-1,qAO,N6BA-10:/142830h3936.17N/10402.14WO146/022/A=007119 178T7922P EOSS BALLOON",146.0,25.0,40.2,39.6028333333,-104.0356666667,0.5,0.8,64.04,17.8,290.95,79220.0,0.78,0.00184049,0.94854715,5.556e-05,-8.333e-05,19.7,6.00466667,low Re,0.004444,13.32963,0.085278,7.874192,0.102242,0.809019,-0.790614,19.448021,0.001367,4.062852,0.025993,2.400074,0.031164,0.809064,-0.790207,5.927778,
EOSS-319,AE0SS-12,2022-01-28 07:28:58.260,2022-01-28 07:28:57,7544.0,2299.41,1228.0,147.0,ascending,True,/142857h3935.97N/10401.99WO156/030EOSS Balloon  www.eoss.org/A=007544!W75!,"AE0SS-12>APTT4,EOSS,qAO,N6BA-10:/142857h3935.97N/10401.99WO156/030EOSS Balloon  www.eoss.org/A=007544!W75!",156.0,35.0,56.3,39.5996166667,-104.03325,0.75,1.2,,,,,,,,8.611e-05,-0.00011333,20.46666667,6.23833333,low Re,0.025556,14.043333,0.078642,7.759344,0.097689,0.827819,-0.543418,20.429252,0.007789,4.2804,0.02397,2.365076,0.029776,0.827852,-0.543424,6.226859,
EOSS-319,KC0D-14,2022-01-28 07:29:01.683,2022-01-28 07:29:00,7737.0,2358.24,1236.0,150.0,ascending,True,/142900h3935.95N/10401.98WO157/036/A=007737 176T7736P EOSS BALLOON,"KC0D-14>APZEOS,EOSS,WIDE2-1,qAO,N6BA-10:/142900h3935.95N/10401.98WO157/036/A=007737 176T7736P EOSS BALLOON",157.0,41.0,66.0,39.5991666667,-104.033,0.78,1.26,63.68,17.6,290.75,77360.0,0.76,0.00179851,0.92691346,8.889e-05,-0.00012222,20.6,6.279,low Re,0.004444,14.639394,0.071222,7.621998,0.095044,0.782027,-0.702601,20.718235,0.001356,4.462091,0.021709,2.323221,0.028969,0.782065,-0.702579,6.314945,
EOSS-319,AE0SS-12,2022-01-28 07:29:28.396,2022-01-28 07:29:27,8134.0,2479.24,1180.0,177.0,ascending,True,/142927h3935.68N/10401.84WO152/029EOSS Balloon  www.eoss.org/A=008134!W72!,"AE0SS-12>APTT4,EOSS,qAO,N6BA-10:/142927h3935.68N/10401.84WO152/029EOSS Balloon  www.eoss.org/A=008134!W72!",152.0,33.0,53.1,39.5947833333,-104.0307,1.1,1.77,,,,,,,,8.5e-05,-0.00016111,19.66666667,5.99433333,low Re,-0.031111,15.058333,0.061919,7.410777,0.095299,0.621842,-0.976191,21.075478,-0.009489,4.589778,0.018873,2.258835,0.029048,0.621805,-0.976384,6.423826,
EOSS-319,KC0D-14,2022-01-28 07:29:31.647,2022-01-28 07:29:30,8323.0,2536.85,1172.0,180.0,ascending,True,/142930h3935.66N/10401.84WO167/037/A=008323 173T7562P EOSS BALLOON,"KC0D-14>APZEOS,EOSS,WIDE2-1,qAO,N6BA-10:/142930h3935.66N/10401.84WO167/037/A=008323 173T7562P EOSS BALLOON",167.0,43.0,69.2,39.5943333333,-104.0306666667,1.12,1.81,63.14,17.3,290.45,75620.0,0.75,0.00175987,0.90700095,7.778e-05,-0.00016111,19.53333333,5.95366667,low Re,-0.004444,15.402564,0.056389,7.203015,0.092862,0.573478,-0.65509,21.155245,-0.001356,4.694692,0.017187,2.195502,0.028305,0.573434,-0.655114,6.44814,
EOSS-319,AE0SS-12,2022-01-28 07:29:58.355,2022-01-28 07:29:57,8702.0,2652.37,1136.0,207.0,ascending,True,/142957h3935.39N/10401.74WO160/041EOSS Balloon  www.eoss.org/A=008702!W06!,"AE0SS-12>APTT4,EOSS,qAO,N6BA-10:/142957h3935.39N/10401.74WO160/041EOSS Balloon  www.eoss.org/A=008702!W06!",160.0,47.0,75.6,39.5898333333,-104.0291,1.43,2.31,,,,,,,,5.333e-05,-0.000165,18.93333333,5.771,low Re,-0.02,15.654762,0.050513,6.984471,0.091398,0.469409,-0.771494,21.184719,-0.006089,4.771571,0.015397,2.128894,0.027858,0.469459,-0.771269,6.457121,
EOSS-319,KC0D-14,2022-01-28 07:30:01.694,2022-01-28 07:30:00,8889.0,2709.37,1132.0,210.0,ascending,True,/143000h3935.36N/10401.73WO159/034/A=008889 173T7399P EOSS BALLOON,"KC0D-14>APZEOS,EOSS,WIDE2-1,qAO,N6BA-10:/143000h3935.36N/10401.73WO159/034/A=008889 173T7399P EOSS BALLOON",159.0,39.0,62.8,39.5893333333,-104.0288333333,1.47,2.37,63.14,17.3,290.45,73990.0,0.73,0.00172194,0.88745041,6.111e-05,-0.00016667,18.86666667,5.75066667,low Re,-0.002222,15.868889,0.046746,6.781306,0.088936,0.442065,-0.550598,21.149832,-0.000678,4.836844,0.014248,2.066971,0.027108,0.442107,-0.550612,6.446485,
EOSS-319,AE0SS-12,2022-01-28 07:30:28.420,2022-01-28 07:30:27,9302.0,2835.25,1200.0,237.0,ascending,True,/143027h3935.12N/10401.64WO167/031EOSS Balloon  www.eoss.org/A=009302!W98!,"AE0SS-12>APTT4,EOSS,qAO,N6BA-10:/143027h3935.12N/10401.64WO167/031EOSS Balloon  www.eoss.org/A=009302!W98!",167.0,36.0,57.9,39.5854833333,-104.0274666667,1.74,2.8,,,,,,,,5.444e-05,-0.000145,20.0,6.096,low Re,0.037778,16.127083,0.046148,6.632269,0.085732,0.583951,-0.09763,20.994692,0.011511,4.915542,0.014066,2.021543,0.026132,0.583939,-0.097773,6.399196,
