flightid,callsign,receivetime,packettime,altitude_ft,altitude_m,vert_rate_ftmin,elapsed_secs,flight_phase,position_packet,info,raw,bearing,speed_mph,speed_kph,latitude,longitude,distance_from_launch_mi,distance_from_launch_km,temperature_f,temperature_c,temperature_k,pressure_pa,pressure_atm,airdensity_slugs,airdensity_kgm3,velocity_x_degs,velocity_y_degs,velocity_z_fts,velocity_z_ms,airflow,acceleration_fts2,velocity_mean_fts,acceleration_mean_fts2,velocity_std_fts,acceleration_std_fts2,velocity_norm_fts,acceleration_norm_fts2,velocity_curvefit_fts,acceleration_ms2,velocity_mean_ms,acceleration_mean_ms2,velocity_std_ms,acceleration_std_ms2,velocity_norm_ms,acceleration_norm_ms2,velocity_curvefit_ms,reynolds_transition
EOSS-314,KC0D-14,2021-08-01 07:39:46.913,2021-08-01 07:39:45,5606.0,1708.71,4.0,0.0,ascending,True,/133945h3916.70N/10329.72WO017/000/A=005606 349T8412P EOSS BALLOON,"KC0D-14>APZEOS,EOSS,WIDE2-1,qAO,N2XGL-12:/133945h3916.70N/10329.72WO017/000/A=005606 349T8412P EOSS BALLOON",17.0,0.0,0.0,39.2783333333,-103.4953333333,0.0,0.0,94.82,34.9,308.05,84120.0,0.83,0.00184584,0.95130658,0.0,0.0,0.06666667,0.02033333,low Re,,0.066667,,,,,,4.618487,,0.020333,,,,,,1.407711,
EOSS-314,AE0SS-13,2021-08-01 07:40:12.441,2021-08-01 07:40:11,5631.0,1716.33,23.0,26.0,ascending,True,/134011h3916.68N/10329.72WO211/021EOSS Baloon/A=005631!W47!,"AE0SS-13>APTT4,EOSS,qAO,N2XGL-12:/134011h3916.68N/10329.72WO211/021EOSS Baloon/A=005631!W47!",211.0,24.0,38.6,39.2780666667,-103.49545,0.02,0.03,,,,,,,,-2.78e-06,-2.78e-06,0.38333333,0.11683333,low Re,0.005278,0.225,0.005278,0.223917,,0.707107,,4.984008,0.001608,0.068583,0.001608,0.068236,,0.70711,,1.519122,
EOSS-314,KC0D-14,2021-08-01 07:40:16.748,2021-08-01 07:40:15,5806.0,1769.67,400.0,30.0,ascending,True,/134015h3916.68N/10329.73WO190/011/A=005806 352T8351P EOSS BALLOON,"KC0D-14>APZEOS,EOSS,WIDE2-1,qAO,N6BA-9:/134015h3916.68N/10329.73WO190/011/A=005806 352T8351P EOSS BALLOON",190.0,13.0,20.9,39.278,-103.4955,0.02,0.04,95.36,35.2,308.35,83510.0,0.82,0.00183067,0.9434893,-5.56e-06,-1.111e-05,6.66666667,2.032,low Re,0.209444,2.372222,0.107361,3.722467,0.144367,1.153656,0.707108,7.368266,0.063839,0.723056,0.032724,1.134606,0.044004,1.153655,0.707095,2.245844,
EOSS-314,AE0SS-13,2021-08-01 07:40:42.332,2021-08-01 07:40:41,6264.0,1909.27,1266.0,56.0,ascending,True,/134041h3916.66N/10329.79WO211/010EOSS Baloon/A=006264!W39!,"AE0SS-13>APTT4,EOSS,qAO,W9CN-9:/134041h3916.66N/10329.79WO211/010EOSS Baloon/A=006264!W39!",211.0,12.0,19.3,39.2777166667,-103.49665,0.08,0.13,,,,,,,,-4e-05,-1.167e-05,21.1,6.43133333,low Re,0.481111,7.054167,0.231944,9.844809,0.238713,1.426725,1.043793,12.320471,0.146644,2.150125,0.070697,3.000721,0.072761,1.426727,1.043787,3.755291,
EOSS-314,KC0D-14,2021-08-01 07:40:46.726,2021-08-01 07:40:45,6358.0,1937.92,1104.0,60.0,ascending,True,/134045h3916.66N/10329.81WO235/010/A=006358 352T8187P EOSS BALLOON,"KC0D-14>APZEOS,EOSS,WIDE2-1,qAO,N6BA-9:/134045h3916.66N/10329.81WO235/010/A=006358 352T8187P EOSS BALLOON",235.0,12.0,19.3,39.2776666667,-103.4968333333,0.09,0.15,95.36,35.2,308.35,81870.0,0.81,0.00179472,0.92496071,-4.444e-05,-1.111e-05,18.4,5.60833333,low Re,-0.09,9.323333,0.151458,9.921481,0.252787,0.91485,-0.955184,13.135079,-0.027433,2.841767,0.046164,3.024085,0.077051,0.914844,-0.955173,4.003572,
EOSS-314,AE0SS-13,2021-08-01 07:41:12.295,2021-08-01 07:41:11,6805.0,2074.16,1082.0,86.0,ascending,True,/134111h3916.65N/10329.89WO230/012EOSS Baloon/A=006805!W14!,"AE0SS-13>APTT4,EOSS,qAO,W9CN-9:/134111h3916.65N/10329.89WO230/012EOSS Baloon/A=006805!W14!",230.0,14.0,22.5,39.2775166667,-103.4982333333,0.16,0.27,,,,,,,,-5.278e-05,-6.67e-06,18.03333333,5.49633333,low Re,-0.012222,10.775,0.118722,9.55995,0.230834,0.759244,-0.567265,16.230756,-0.003733,3.284194,0.036185,2.91385,0.07036,0.759181,-0.567339,4.947102,
EOSS-314,KC0D-14,2021-08-01 07:41:16.711,2021-08-01 07:41:15,6912.0,2106.78,1108.0,90.0,ascending,True,/134115h3916.66N/10329.90WO292/012/A=006912 354T8023P EOSS BALLOON,"KC0D-14>APZEOS,EOSS,WIDE2-1,qAO,N6BA-9:/134115h3916.66N/10329.90WO292/012/A=006912 354T8023P EOSS BALLOON",292.0,14.0,22.5,39.2776666667,-103.4983333333,0.17,0.27,95.72,35.4,308.55,80230.0,0.79,0.00175763,0.90584458,-5e-05,0.0,18.46666667,5.62866667,low Re,0.014444,11.87381,0.101342,9.198489,0.210807,0.716733,-0.412216,16.803941,0.004411,3.619119,0.030889,2.803687,0.064255,0.716752,-0.412077,5.121844,
EOSS-314,AE0SS-13,2021-08-01 07:41:42.276,2021-08-01 07:41:41,7340.0,2237.23,1070.0,116.0,ascending,True,/134141h3916.65N/10329.97WO300/006EOSS Baloon/A=007340!W89!,"AE0SS-13>APTT4,EOSS,qAO,W9CN-9:/134141h3916.65N/10329.97WO300/006EOSS Baloon/A=007340!W89!",300.0,7.0,11.3,39.2776333333,-103.49965,0.24,0.38,,,,,,,,-4.722e-05,3.89e-06,17.83333333,5.43566667,low Re,-0.021111,12.61875,0.083849,8.772927,0.197927,0.594395,-0.530297,18.567205,-0.006433,3.846187,0.025558,2.673983,0.060329,0.594424,-0.530276,5.659271,
EOSS-314,KC0D-14,2021-08-01 07:41:46.731,2021-08-01 07:41:45,7454.0,2271.98,1084.0,120.0,ascending,True,/134145h3916.65N/10329.99WO241/012/A=007454 354T7867P EOSS BALLOON,"KC0D-14>APZEOS,EOSS,WIDE2-1,qAO,N6BA-9:/134145h3916.65N/10329.99WO241/012/A=007454 354T7867P EOSS BALLOON",241.0,14.0,22.5,39.2775,-103.4998333333,0.25,0.4,95.72,35.4,308.55,78670.0,0.78,0.00172345,0.88823125,-5e-05,-5.56e-06,18.06666667,5.50666667,low Re,0.007778,13.224074,0.07434,8.404848,0.185208,0.576167,-0.359391,18.912663,0.002367,4.030685,0.022659,2.56179,0.056452,0.576152,-0.359456,5.764575,
EOSS-314,AE0SS-13,2021-08-01 07:42:12.282,2021-08-01 07:42:11,7960.0,2426.21,1240.0,146.0,ascending,True,/134211h3916.65N/10330.06WO254/010EOSS Baloon/A=007960!W16!,"AE0SS-13>APTT4,EOSS,qAO,W9CN-9:/134211h3916.65N/10330.06WO254/010EOSS Baloon/A=007960!W16!",254.0,12.0,19.3,39.2775166667,-103.5011,0.31,0.5,,,,,,,,-4.833e-05,-3.89e-06,20.66666667,6.29933333,low Re,0.086667,13.968333,0.07571,8.266295,0.173295,0.810319,0.063227,19.949093,0.026422,4.25755,0.023077,2.519573,0.052821,0.810369,0.063327,6.080481,
