flightid,callsign,receivetime,packettime,altitude_ft,altitude_m,vert_rate_ftmin,elapsed_secs,flight_phase,position_packet,info,raw,bearing,speed_mph,speed_kph,latitude,longitude,distance_from_launch_mi,distance_from_launch_km,temperature_f,temperature_c,temperature_k,pressure_pa,pressure_atm,airdensity_slugs,airdensity_kgm3,velocity_x_degs,velocity_y_degs,velocity_z_fts,velocity_z_ms,airflow,acceleration_fts2,velocity_mean_fts,acceleration_mean_fts2,velocity_std_fts,acceleration_std_fts2,velocity_norm_fts,acceleration_norm_fts2,velocity_curvefit_fts,acceleration_ms2,velocity_mean_ms,acceleration_mean_ms2,velocity_std_ms,acceleration_std_ms2,velocity_norm_ms,acceleration_norm_ms2,velocity_curvefit_ms,reynolds_transition
EOSS-342,AE0SS-12,2023-06-03 06:55:58.644,2023-06-03 06:55:57.000,4561.0,1390.19,0.0,0.0,ascending,True,/125557h4013.58N/10404.67WO196/010EOSS Balloon  www.eoss.org/A=004561!W93!,"AE0SS-12>APTT4,EOSS,qAO,AE0SS-1:/125557h4013.58N/10404.67WO196/010EOSS Balloon  www.eoss.org/A=004561!W93!",196.0,12.0,19.3,40.2264833333,-104.0778833333,0.0,0.0,,,,,,,,2.78e-06,-2.78e-06,0.0,0.0,high Re,,0.0,,,,,,6.689327,,0.0,,,,,,2.038935,
EOSS-342,KC0D-14,2023-06-03 06:56:02.050,2023-06-03 06:56:00.000,4721.0,1438.96,328.0,3.0,ascending,True,/125600h4013.59N/10404.67WO191/008/A=004721 281T8570P 'EOSS Balloon',"KC0D-14>APZEOS,EOSS,WIDE2-1,qAO,AE0SS-1:/125600h4013.59N/10404.67WO191/008/A=004721 281T8570P 'EOSS Balloon'",191.0,9.0,14.5,40.2265,-104.0778333333,0.0,0.0,82.58,28.1,301.25,85700.0,0.85,0.00192296,0.99105148,0.0,-5.56e-06,5.46666667,1.66633333,high Re,0.182222,2.733333,0.182222,3.865517,,0.707107,,8.569873,0.055544,0.833167,0.055544,1.178276,,0.707106,,2.612143,
EOSS-342,AE0SS-12,2023-06-03 06:56:28.516,2023-06-03 06:56:27.000,5158.0,1572.16,1194.0,30.0,ascending,True,/125627h4013.53N/10404.71WO042/004EOSS Balloon  www.eoss.org/A=005158!W52!,"AE0SS-12>APTT4,EOSS,qAO,KB0TVJ-1:/125627h4013.53N/10404.71WO042/004EOSS Balloon  www.eoss.org/A=005158!W52!",42.0,5.0,8.0,40.2255833333,-104.0785333333,0.07,0.11,,,,,,,,-2.167e-05,-3e-05,19.9,6.06566667,high Re,0.481111,8.455556,0.331666,10.281177,0.211346,1.113145,0.707111,12.767545,0.146644,2.577333,0.101094,3.133771,0.064417,1.113142,0.707111,3.891597,
EOSS-342,KC0D-14,2023-06-03 06:56:31.998,2023-06-03 06:56:30.000,5325.0,1623.06,1208.0,33.0,ascending,True,/125630h4013.54N/10404.71WO167/004/A=005325 283T8390P 'EOSS Balloon',"KC0D-14>APZEOS,EOSS,WIDE2-1,qAO,AE0SS-1:/125630h4013.54N/10404.71WO167/004/A=005325 283T8390P 'EOSS Balloon'",167.0,5.0,8.0,40.2256666667,-104.0785,0.07,0.1,82.94,28.3,301.45,83900.0,0.83,0.00188132,0.96959222,-2.222e-05,-2.778e-05,20.13333333,6.13666667,high Re,0.007778,11.375,0.223704,10.225508,0.239377,0.856518,-0.902033,14.050479,0.002367,3.467167,0.068185,3.116765,0.072964,0.856497,-0.902061,4.282616,
EOSS-342,KC0D-14,2023-06-03 06:56:34.642,2023-06-03 06:56:34.642,0.0,0.0,,,,False,>125630 Lk=3Diff/9 Itemp=83F bAlt=5126Ft Rel:7.5V 8.2V,"KC0D-14>APZEOS,EOSS,WIDE2-1,qAO,AE0SS-1:>125630 Lk=3Diff/9 Itemp=83F bAlt=5126Ft Rel:7.5V 8.2V",0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EOSS-342,AE0SS-12,2023-06-03 06:56:58.351,2023-06-03 06:56:57.000,5749.0,1752.3,1182.0,60.0,ascending,True,/125657h4013.52N/10404.71WO327/007EOSS Balloon  www.eoss.org/A=005749!W00!,"AE0SS-12>APTT4,EOSS,qAO,W0ARP-2:/125657h4013.52N/10404.71WO327/007EOSS Balloon  www.eoss.org/A=005749!W00!",327.0,8.0,12.9,40.2253333333,-104.0785,0.09,0.14,,,,,,,,1.11e-06,-8.33e-06,19.7,6.00466667,high Re,-0.014444,13.04,0.164167,9.606346,0.228866,0.693292,-0.780417,16.634739,-0.0044,3.974667,0.050039,2.928046,0.069759,0.693295,-0.780387,5.070311,
EOSS-342,KC0D-14,2023-06-03 06:57:02.048,2023-06-03 06:57:00.000,5925.0,1805.94,1200.0,63.0,ascending,True,/125700h4013.52N/10404.72WO266/004/A=005925 285T8210P 'EOSS Balloon',"KC0D-14>APZEOS,EOSS,WIDE2-1,qAO,AE0SS-1:/125700h4013.52N/10404.72WO266/004/A=005925 285T8210P 'EOSS Balloon'",266.0,5.0,8.0,40.2253333333,-104.0786666667,0.09,0.14,83.3,28.5,301.65,82100.0,0.81,0.00183974,0.94816141,-5.56e-06,-1.111e-05,20.0,6.096,high Re,0.01,14.2,0.133333,9.049813,0.209853,0.640897,-0.587711,17.458911,0.003044,4.328222,0.04064,2.7584,0.063965,0.640871,-0.587759,5.32149,
EOSS-342,AE0SS-12,2023-06-03 06:57:28.280,2023-06-03 06:57:27.000,6287.0,1916.28,1076.0,90.0,ascending,True,/125727h4013.52N/10404.74WO225/006EOSS Balloon  www.eoss.org/A=006287!W26!,"AE0SS-12>APTT4,EOSS,qAO,W0ARP-2:/125727h4013.52N/10404.74WO225/006EOSS Balloon  www.eoss.org/A=006287!W26!",225.0,7.0,11.3,40.2253666667,-104.0791,0.1,0.16,,,,,,,,-2e-05,1.11e-06,17.93333333,5.466,high Re,-0.068889,14.733333,0.09963,8.380953,0.205052,0.381818,-0.821835,18.768513,-0.021,4.490762,0.030366,2.554521,0.062501,0.381769,-0.821843,5.720657,
EOSS-342,KC0D-14,2023-06-03 06:57:32.012,2023-06-03 06:57:30.000,6428.0,1959.25,1006.0,93.0,ascending,True,/125730h4013.52N/10404.75WO269/003/A=006428 286T8053P 'EOSS Balloon',"KC0D-14>APZEOS,EOSS,WIDE2-1,qAO,AE0SS-1:/125730h4013.52N/10404.75WO269/003/A=006428 286T8053P 'EOSS Balloon'",269.0,3.0,4.8,40.2253333333,-104.0791666667,0.1,0.17,83.48,28.6,301.75,80530.0,0.79,0.00180396,0.92972149,-1.667e-05,0.0,16.76666667,5.11033333,high Re,-0.038889,14.9875,0.079841,7.792486,0.19437,0.228318,-0.610845,19.154974,-0.011856,4.568208,0.024335,2.375149,0.059245,0.228249,-0.61087,5.83843,
EOSS-342,KC0D-14,2023-06-03 06:57:34.607,2023-06-03 06:57:34.607,0.0,0.0,,,,False,>125730 Lk=3Diff/11 Itemp=84F bAlt=6216Ft Rel:7.5V 8.2V,"KC0D-14>APZEOS,EOSS,WIDE2-1,qAO,AE0SS-1:>125730 Lk=3Diff/11 Itemp=84F bAlt=6216Ft Rel:7.5V 8.2V",0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
