flightid,callsign,receivetime,packettime,altitude_ft,altitude_m,vert_rate_ftmin,elapsed_secs,flight_phase,info,raw,bearing,speed_mph,speed_kph,latitude,longitude,distance_from_launch_mi,distance_from_launch_km,temperature_f,temperature_c,temperature_k,pressure_pa,pressure_atm,airdensity_slugs,airdensity_kgm3,velocity_x_degs,velocity_y_degs,velocity_z_fts,velocity_z_ms,airflow,acceleration_fts2,velocity_mean_fts,acceleration_mean_fts2,velocity_std_fts,acceleration_std_fts2,velocity_norm_fts,acceleration_norm_fts2,velocity_curvefit_fts,acceleration_ms2,velocity_mean_ms,acceleration_mean_ms2,velocity_std_ms,acceleration_std_ms2,velocity_norm_ms,acceleration_norm_ms2,velocity_curvefit_ms,reynolds_transition
EOSS-384,AE0SS-3,2025-11-02 06:56:52.795,2025-11-02 06:56:50,4563.0,1390.8,10.0,0.0,ascending,/135650h4013.49N/10404.63WO215/000/A=004563 -5T8604P EOSS BALLOON,"AE0SS-3>APZEOS,EOSS,WIDE2-1,qAO,KE0UWC-9:/135650h4013.49N/10404.63WO215/000/A=004563 -5T8604P EOSS BALLOON",215.0,0.0,0.0,40.2248333333,-104.0771666667,0.0,0.0,31.1,-0.5,272.65,86040.0,0.85,0.0021331,1.09935346,0.0,0.0,0.16666667,0.05066667,high Re,,0.166667,,,,,,4.064447,,0.050667,,,,,,1.238794,
EOSS-384,KC0D-1,2025-11-02 06:57:01.998,2025-11-02 06:57:00,4572.0,1393.55,10.0,10.0,ascending,/135700h4013.50N/10404.63WO130/000/A=004572 171T8634P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,KE0UWC-9:/135700h4013.50N/10404.63WO130/000/A=004572 171T8634P EOSS BALLOON",130.0,0.0,0.0,40.225,-104.0771666667,0.01,0.02,62.78,17.1,290.25,86340.0,0.85,0.00201074,1.03629228,0.0,0.0,0.16666667,0.05083333,high Re,0.0,0.166667,0.0,0.0,,-inf,,4.174541,3e-06,0.05075,3e-06,0.000118,,0.706186,,1.272434,
EOSS-384,AE0SS-3,2025-11-02 06:57:25.248,2025-11-02 06:57:20,4802.0,1463.65,478.0,30.0,ascending,/135720h4013.48N/10404.61WO124/005/A=004802 40T8529P EOSS BALLOON,"AE0SS-3>APZEOS,EOSS,WIDE2-1,qAO,KE0UWC-9:/135720h4013.48N/10404.61WO124/005/A=004802 40T8529P EOSS BALLOON",124.0,6.0,9.7,40.2246666667,-104.0768333333,0.02,0.03,39.2,4.0,277.15,85290.0,0.84,0.00208017,1.07207626,1.111e-05,-5.56e-06,7.96666667,2.42833333,high Re,0.26,2.766667,0.13,4.503332,0.183848,1.1547,0.707106,6.802554,0.07925,0.843278,0.039626,1.372698,0.056036,1.154701,0.707117,2.0734,
EOSS-384,AE0SS-3,2025-11-02 06:57:52.783,2025-11-02 06:57:50,5380.0,1639.82,1156.0,60.0,ascending,/135750h4013.53N/10404.50WO058/014/A=005380 169T8350P EOSS BALLOON,"AE0SS-3>APZEOS,EOSS,WIDE2-1,qAO,KE0UWC-9:/135750h4013.53N/10404.50WO058/014/A=005380 169T8350P EOSS BALLOON",58.0,16.0,25.7,40.2255,-104.075,0.12,0.2,62.42,16.9,290.05,83500.0,0.82,0.00194594,1.00289636,6.111e-05,2.778e-05,19.26666667,5.87233333,high Re,0.376667,6.891667,0.212222,9.032303,0.192825,1.370082,0.85282,12.012822,0.1148,2.100542,0.064684,2.753008,0.058768,1.370062,0.852777,3.661452,
EOSS-384,AE0SS-3,2025-11-02 06:58:25.264,2025-11-02 06:58:20,5952.0,1814.17,1144.0,90.0,ascending,/135820h4013.57N/10404.41WO083/007/A=005952 182T8182P EOSS BALLOON,"AE0SS-3>APZEOS,EOSS,WIDE2-1,qAO,KE0UWC-9:/135820h4013.57N/10404.41WO083/007/A=005952 182T8182P EOSS BALLOON",83.0,8.0,12.9,40.2261666667,-104.0735,0.21,0.34,64.76,18.2,291.35,81820.0,0.81,0.00189828,0.97833345,5e-05,2.222e-05,19.06666667,5.81166667,high Re,-0.006667,9.326667,0.1575,9.530635,0.191744,1.021968,-0.856178,15.585885,-0.002022,2.842767,0.048008,2.904957,0.058437,1.022012,-0.856136,4.750553,
EOSS-384,KC0D-1,2025-11-02 06:58:31.828,2025-11-02 06:58:30,6214.0,1894.03,1094.7,100.0,ascending,/135830h4013.59N/10404.38WO088/011/A=006214 176T8133P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,N0JD-10:/135830h4013.59N/10404.38WO088/011/A=006214 176T8133P EOSS BALLOON",88.0,13.0,20.9,40.2265,-104.073,0.25,0.4,63.68,17.6,290.75,81330.0,0.8,0.00189081,0.97448127,4.63e-05,1.667e-05,18.24444444,5.56088889,high Re,-0.009136,10.812963,0.124173,9.269351,0.182011,0.801726,-0.732423,16.806929,-0.002786,3.295787,0.037849,2.825312,0.055472,0.801717,-0.732532,5.122737,
EOSS-384,AE0SS-3,2025-11-02 06:58:52.752,2025-11-02 06:58:50,6538.0,1992.78,1172.0,120.0,ascending,/135850h4013.56N/10404.28WO106/009/A=006538 178T8009P EOSS BALLOON,"AE0SS-3>APZEOS,EOSS,WIDE2-1,qAO,KE0UWC-9:/135850h4013.56N/10404.28WO106/009/A=006538 178T8009P EOSS BALLOON",106.0,10.0,16.1,40.226,-104.0713333333,0.32,0.51,64.04,17.8,290.95,80090.0,0.79,0.0018607,0.95896417,7.222e-05,-5.56e-06,19.53333333,5.95366667,high Re,0.042963,12.05873,0.110638,9.080984,0.166137,0.823105,-0.407345,18.021831,0.013093,3.675484,0.033723,2.767883,0.050635,0.823078,-0.407426,5.493021,
EOSS-384,KC0D-1,2025-11-02 06:59:01.763,2025-11-02 06:59:00,6790.0,2069.59,1152.0,130.0,ascending,/135900h4013.56N/10404.24WO098/013/A=006790 181T7969P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,N0JD-10:/135900h4013.56N/10404.24WO098/013/A=006790 181T7969P EOSS BALLOON",98.0,15.0,24.1,40.226,-104.0706666667,0.35,0.57,64.58,18.1,291.25,79690.0,0.79,0.0018495,0.9531919,7.778e-05,-1.667e-05,19.2,5.852,high Re,-0.011111,12.951389,0.093245,8.77829,0.158489,0.711826,-0.658443,18.772698,-0.003389,3.947549,0.028421,2.675608,0.048305,0.711783,-0.658524,5.721889,
EOSS-384,AE0SS-3,2025-11-02 06:59:52.258,2025-11-02 06:59:50,7667.0,2336.9,1129.0,180.0,ascending,/135950h4013.51N/10403.98WO092/009/A=007667 163T7695P EOSS BALLOON,"AE0SS-3>APZEOS,EOSS,WIDE2-1,qAO,KE0UWC-9:/135950h4013.51N/10403.98WO092/009/A=007667 163T7695P EOSS BALLOON",92.0,10.0,16.1,40.2251666667,-104.0663333333,0.57,0.92,61.34,16.3,289.45,76950.0,0.76,0.00179701,0.92614187,8.333e-05,-1.389e-05,18.81666667,5.73533333,high Re,-0.006389,13.603086,0.080791,8.440881,0.150901,0.617658,-0.57773,20.373789,-0.001944,4.146191,0.024626,2.57277,0.045992,0.617678,-0.577709,6.20991,
EOSS-384,AE0SS-3,2025-11-02 07:00:52.199,2025-11-02 07:00:50,8825.0,2689.86,1158.0,240.0,ascending,/140050h4013.33N/10403.63WO143/025/A=008825 144T7379P EOSS BALLOON,"AE0SS-3>APZEOS,EOSS,WIDE2-1,qAO,N0JD-10:/140050h4013.33N/10403.63WO143/025/A=008825 144T7379P EOSS BALLOON",143.0,29.0,46.7,40.2221666667,-104.0605,0.9,1.44,57.92,14.4,287.55,73790.0,0.73,0.0017346,0.8939775,9.722e-05,-5e-05,19.3,5.88266667,high Re,0.008056,14.172778,0.072709,8.159501,0.143222,0.628374,-0.451418,20.958784,0.002456,4.319839,0.022162,2.487011,0.043652,0.628396,-0.451434,6.388227,
