flightid,callsign,receivetime,packettime,altitude_ft,altitude_m,vert_rate_ftmin,elapsed_secs,flight_phase,info,raw,bearing,speed_mph,speed_kph,latitude,longitude,distance_from_launch_mi,distance_from_launch_km,temperature_f,temperature_c,temperature_k,pressure_pa,pressure_atm,airdensity_slugs,airdensity_kgm3,velocity_x_degs,velocity_y_degs,velocity_z_fts,velocity_z_ms,airflow,acceleration_fts2,velocity_mean_fts,acceleration_mean_fts2,velocity_std_fts,acceleration_std_fts2,velocity_norm_fts,acceleration_norm_fts2,velocity_curvefit_fts,acceleration_ms2,velocity_mean_ms,acceleration_mean_ms2,velocity_std_ms,acceleration_std_ms2,velocity_norm_ms,acceleration_norm_ms2,velocity_curvefit_ms,reynolds_transition
EOSS-377,AE0SS-1,2025-05-10 07:13:31.828,2025-05-10 07:13:30,5402.0,1646.53,-4.0,0.0,ascending,/131330h3914.17N/10341.81WO327/000/A=005402 129T8439P EOSS BALLOON,"AE0SS-1>APZEOS,EOSS,WIDE2-1,qAO,K0SCC-8:/131330h3914.17N/10341.81WO327/000/A=005402 129T8439P EOSS BALLOON",327.0,0.0,0.0,39.2361666667,-103.6968333333,0.0,0.0,55.22,12.9,286.05,84390.0,0.83,0.00199418,1.02775946,0.0,0.0,-0.06666667,-0.02033333,high Re,,-0.066667,,,,,,1.795735,,-0.020333,,,,,,0.547276,
EOSS-377,AE0SS-2,2025-05-10 07:13:43.023,2025-05-10 07:13:38,5393.0,1643.79,4.0,8.0,ascending,/131338h3914.17N/10341.81WO157/000/A=005393 120T8425P EOSS BALLOON,"AE0SS-2>APZEOS,EOSS,WIDE2-1,qAO,K0SCC-8:/131338h3914.17N/10341.81WO157/000/A=005393 120T8425P EOSS BALLOON",157.0,0.0,0.0,39.2361666667,-103.6968333333,0.0,0.0,53.6,12.0,285.15,84250.0,0.83,0.00199716,1.02929291,0.0,0.0,0.06666667,0.02033333,high Re,0.004444,0.0,0.004444,0.094281,,0.707106,,1.525957,0.001356,0.0,0.001356,0.028756,,0.707099,,0.465143,
EOSS-377,KC0D-2,2025-05-10 07:13:46.984,2025-05-10 07:13:45,5508.0,1678.84,200.0,15.0,ascending,/131345h3914.17N/10341.81WO218/003/A=005508 260T8423P EOSS Balloon,"KC0D-2>APZEOS,EOSS,WIDE2-1,qAO,K0SCC-8:/131345h3914.17N/10341.81WO218/003/A=005508 260T8423P EOSS Balloon",218.0,3.0,4.8,39.2361666667,-103.6968333333,0.0,0.0,78.8,26.0,299.15,84230.0,0.83,0.00190324,0.98088985,5.56e-06,0.0,3.33333333,1.016,high Re,0.108889,1.111111,0.056666,1.925655,0.073854,1.154009,0.707111,4.796222,0.033189,0.338667,0.017273,0.58694,0.022509,1.154007,0.707095,1.461872,
EOSS-377,AE0SS-1,2025-05-10 07:14:04.280,2025-05-10 07:14:00,5757.0,1754.73,710.0,30.0,ascending,/131400h3914.17N/10341.80WO028/012/A=005757 117T8330P EOSS BALLOON,"AE0SS-1>APZEOS,EOSS,WIDE2-1,qAO,K0SCC-8:/131400h3914.17N/10341.80WO028/012/A=005757 117T8330P EOSS BALLOON",28.0,14.0,22.5,39.2361666667,-103.6966666667,0.01,0.01,53.06,11.7,284.85,83300.0,0.82,0.00197672,1.01875846,5.56e-06,0.0,11.83333333,3.60666667,high Re,0.283333,3.791667,0.132222,5.586914,0.140901,1.439375,1.072462,10.675483,0.086356,1.155667,0.0403,1.702828,0.042944,1.43937,1.072466,3.253785,
EOSS-377,AE0SS-2,2025-05-10 07:14:10.399,2025-05-10 07:14:08,5926.0,1806.24,1066.0,38.0,ascending,/131408h3914.20N/10341.78WO026/017/A=005926 132T8261P EOSS BALLOON,"AE0SS-2>APZEOS,EOSS,WIDE2-1,qAO,K0SCC-8:/131408h3914.20N/10341.78WO026/017/A=005926 132T8261P EOSS BALLOON",26.0,20.0,32.2,39.2366666667,-103.6963333333,0.04,0.07,55.76,13.2,286.35,82610.0,0.82,0.00195008,1.00502736,1.667e-05,1.667e-05,17.76666667,5.415,high Re,0.197778,6.586667,0.148611,7.903818,0.119624,1.414506,0.411013,13.852186,0.060278,2.007533,0.045295,2.408963,0.036459,1.414495,0.410955,4.222051,
EOSS-377,KC0D-2,2025-05-10 07:14:16.966,2025-05-10 07:14:15,6139.0,1871.17,1262.0,45.0,ascending,/131415h3914.23N/10341.76WO046/014/A=006139 262T8233P EOSS Balloon,"KC0D-2>APZEOS,EOSS,WIDE2-1,qAO,K0SCC-8:/131415h3914.23N/10341.76WO046/014/A=006139 262T8233P EOSS Balloon",46.0,16.0,25.7,39.2371666667,-103.696,0.08,0.13,79.16,26.2,299.35,82330.0,0.81,0.00185907,0.95812308,2.778e-05,3.333e-05,21.03333333,6.411,high Re,0.108889,8.994444,0.140667,9.206554,0.105109,1.307643,-0.302334,17.067837,0.0332,2.741444,0.042876,2.806106,0.032034,1.307704,-0.302054,5.202315,
EOSS-377,AE0SS-1,2025-05-10 07:14:31.795,2025-05-10 07:14:30,6377.0,1943.71,1240.0,60.0,ascending,/131430h3914.27N/10341.71WO039/009/A=006377 140T8142P EOSS BALLOON,"AE0SS-1>APZEOS,EOSS,WIDE2-1,qAO,K0SCC-8:/131430h3914.27N/10341.71WO039/009/A=006377 140T8142P EOSS BALLOON",39.0,10.0,16.1,39.2378333333,-103.6951666667,0.15,0.23,57.2,14.0,287.15,81420.0,0.8,0.00191663,0.98779023,5e-05,5.556e-05,20.66666667,6.29933333,high Re,-0.012222,10.661905,0.115185,9.491935,0.112846,1.054028,-1.129034,19.789084,-0.003722,3.249714,0.03511,2.893135,0.034392,1.054088,-1.1291,6.031728,
EOSS-377,AE0SS-2,2025-05-10 07:14:43.025,2025-05-10 07:14:38,6580.0,2005.58,1308.0,68.0,ascending,/131438h3914.30N/10341.69WO050/004/A=006580 143T8067P EOSS BALLOON,"AE0SS-2>APZEOS,EOSS,WIDE2-1,qAO,K0SCC-8:/131438h3914.30N/10341.69WO050/004/A=006580 143T8067P EOSS BALLOON",50.0,5.0,8.0,39.2383333333,-103.6948333333,0.18,0.3,57.74,14.3,287.45,80670.0,0.8,0.00189699,0.97766978,5e-05,5.556e-05,21.8,6.64466667,high Re,0.037778,12.054167,0.104127,9.629797,0.107088,1.01205,-0.619575,21.511815,0.011511,3.674083,0.031738,2.935165,0.032638,1.012067,-0.619738,6.556788,
EOSS-377,KC0D-2,2025-05-10 07:14:46.993,2025-05-10 07:14:45,6820.0,2078.74,1362.0,75.0,ascending,/131445h3914.31N/10341.68WO015/010/A=006820 261T8034P EOSS Balloon,"KC0D-2>APZEOS,EOSS,WIDE2-1,qAO,K0SCC-8:/131445h3914.31N/10341.68WO015/010/A=006820 261T8034P EOSS Balloon",15.0,12.0,19.3,39.2385,-103.6946666667,0.2,0.32,78.98,26.1,299.25,80340.0,0.79,0.00181474,0.9352767,4.444e-05,4.444e-05,22.7,6.919,high Re,0.03,13.237037,0.094861,9.681633,0.102549,0.977414,-0.632488,22.974551,0.009144,4.03463,0.028914,2.950972,0.031255,0.97743,-0.632539,7.002681,
EOSS-377,AE0SS-1,2025-05-10 07:15:04.110,2025-05-10 07:15:00,7073.0,2155.85,1392.0,90.0,ascending,/131500h3914.34N/10341.67WO343/007/A=007073 136T7940P EOSS BALLOON,"AE0SS-1>APZEOS,EOSS*,WIDE2-1,qAO,W9CN-9:/131500h3914.34N/10341.67WO343/007/A=007073 136T7940P EOSS BALLOON",343.0,8.0,12.9,39.239,-103.6945,0.23,0.37,56.48,13.6,286.75,79400.0,0.78,0.00187169,0.96462725,2.222e-05,3.889e-05,23.2,7.07133333,high Re,0.016667,14.233333,0.086173,9.656355,0.099404,0.928577,-0.699227,23.981846,0.005078,4.3383,0.026266,2.943266,0.030297,0.928572,-0.699343,7.309683,
EOSS-377,AE0SS-2,2025-05-10 07:15:10.525,2025-05-10 07:15:08,7260.0,2212.85,1360.0,98.0,ascending,/131508h3914.36N/10341.66WO029/007/A=007260 141T7873P EOSS BALLOON,"AE0SS-2>APZEOS,EOSS,WIDE2-1,qAO,K0SCC-8:/131508h3914.36N/10341.66WO029/007/A=007260 141T7873P EOSS BALLOON",29.0,8.0,12.9,39.2393333333,-103.6943333333,0.26,0.41,57.38,14.1,287.25,78730.0,0.78,0.00185266,0.95482254,1.667e-05,3.333e-05,22.66666667,6.909,high Re,-0.017778,15.0,0.075778,9.507167,0.099317,0.806409,-0.941994,24.449565,-0.005411,4.572,0.023098,2.89781,0.03027,0.806471,-0.941824,7.452248,
EOSS-377,KC0D-2,2025-05-10 07:15:16.731,2025-05-10 07:15:15,7493.0,2283.87,1346.0,105.0,ascending,/131515h3914.38N/10341.66WO026/007/A=007493 259T7841P EOSS Balloon,"KC0D-2>APZEOS,EOSS,WIDE2-1,qAO,N0JD-10:/131515h3914.38N/10341.66WO026/007/A=007493 259T7841P EOSS Balloon",26.0,8.0,12.9,39.2396666667,-103.6943333333,0.28,0.44,78.62,25.9,299.05,78410.0,0.77,0.00177233,0.91341912,1.111e-05,3.889e-05,22.43333333,6.83766667,high Re,-0.007778,15.619444,0.068182,9.315247,0.09753,0.731477,-0.778837,24.778017,-0.002378,4.760806,0.020782,2.83931,0.029726,0.731467,-0.779116,7.552356,
EOSS-377,AE0SS-1,2025-05-10 07:15:31.629,2025-05-10 07:15:30,7769.0,2367.99,1392.0,120.0,ascending,/131530h3914.40N/10341.65WO034/010/A=007769 120T7741P EOSS BALLOON,"AE0SS-1>APZEOS,EOSS*,WIDE2-1,qAO,N0JPS-9:/131530h3914.40N/10341.65WO034/010/A=007769 120T7741P EOSS BALLOON",34.0,12.0,19.3,39.24,-103.6941666667,0.3,0.48,53.6,12.0,285.15,77410.0,0.76,0.00183501,0.94572777,1.111e-05,3.333e-05,23.2,7.07133333,high Re,0.025556,16.202564,0.06463,9.163135,0.093802,0.763651,-0.416558,24.8938,0.007789,4.938538,0.019699,2.792943,0.02859,0.763637,-0.416579,7.58764,
EOSS-377,AE0SS-2,2025-05-10 07:15:42.999,2025-05-10 07:15:38,7968.0,2428.65,1416.0,128.0,ascending,/131538h3914.42N/10341.64WO005/009/A=007968 124T7676P EOSS BALLOON,"AE0SS-2>APZEOS,EOSS,WIDE2-1,qAO,K0SCC-8:/131538h3914.42N/10341.64WO005/009/A=007968 124T7676P EOSS BALLOON",5.0,10.0,16.1,39.2403333333,-103.694,0.33,0.52,54.32,12.4,285.55,76760.0,0.76,0.00181706,0.93647298,1.111e-05,3.333e-05,23.6,7.19333333,high Re,0.013333,16.730952,0.060684,9.022919,0.090929,0.761289,-0.520747,24.845361,0.004067,5.099595,0.018497,2.750208,0.027714,0.761302,-0.520675,7.57287,
EOSS-377,KC0D-2,2025-05-10 07:15:46.732,2025-05-10 07:15:45,8210.0,2502.41,1434.0,135.0,ascending,/131545h3914.44N/10341.64WO003/006/A=008210 259T7638P EOSS Balloon,"KC0D-2>APZEOS,EOSS,WIDE2-1,qAO,N0JD-10:/131545h3914.44N/10341.64WO003/006/A=008210 259T7638P EOSS Balloon",3.0,7.0,11.3,39.2406666667,-103.694,0.35,0.56,78.62,25.9,299.05,76380.0,0.75,0.00172644,0.8897711,1.111e-05,3.333e-05,23.9,7.28466667,high Re,0.01,17.208889,0.057064,8.889556,0.088405,0.752693,-0.532368,24.685483,0.003044,5.245267,0.017393,2.709554,0.026945,0.75267,-0.532529,7.524136,
EOSS-377,AE0SS-1,2025-05-10 07:16:04.017,2025-05-10 07:16:00,8458.0,2578.0,1378.0,150.0,ascending,/131600h3914.46N/10341.63WO350/004/A=008458 101T7548P EOSS BALLOON,"AE0SS-1>APZEOS,EOSS,WIDE2-1,qAO,N0JD-10:/131600h3914.46N/10341.63WO350/004/A=008458 101T7548P EOSS BALLOON",350.0,5.0,8.0,39.241,-103.6938333333,0.37,0.6,50.18,10.1,283.25,75480.0,0.74,0.00180127,0.92833435,1.111e-05,3.333e-05,22.96666667,7.00033333,high Re,-0.031111,17.56875,0.051185,8.707923,0.088179,0.619886,-0.933283,24.448283,-0.009478,5.354958,0.015602,2.654196,0.026876,0.619915,-0.933175,7.451833,
EOSS-377,AE0SS-2,2025-05-10 07:16:10.177,2025-05-10 07:16:08,8661.0,2639.87,1386.0,158.0,ascending,/131608h3914.48N/10341.63WO040/009/A=008661 102T7479P EOSS BALLOON,"AE0SS-2>APZEOS,EOSS,WIDE2-1,qAO,N0JD-10:/131608h3914.48N/10341.63WO040/009/A=008661 102T7479P EOSS BALLOON",40.0,10.0,16.1,39.2413333333,-103.6938333333,0.39,0.63,50.36,10.2,283.35,74790.0,0.74,0.00178417,0.91952336,5.56e-06,3.333e-05,23.1,7.04066667,high Re,0.004444,17.894118,0.048264,8.537468,0.085987,0.609769,-0.509612,24.223897,0.001344,5.454118,0.01471,2.602232,0.026208,0.609688,-0.509997,7.383442,
