flightid,callsign,receivetime,packettime,altitude_ft,altitude_m,vert_rate_ftmin,elapsed_secs,flight_phase,position_packet,info,raw,bearing,speed_mph,speed_kph,latitude,longitude,distance_from_launch_mi,distance_from_launch_km,temperature_f,temperature_c,temperature_k,pressure_pa,pressure_atm,airdensity_slugs,airdensity_kgm3,velocity_x_degs,velocity_y_degs,velocity_z_fts,velocity_z_ms,airflow,acceleration_fts2,velocity_mean_fts,acceleration_mean_fts2,velocity_std_fts,acceleration_std_fts2,velocity_norm_fts,acceleration_norm_fts2,velocity_curvefit_fts,acceleration_ms2,velocity_mean_ms,acceleration_mean_ms2,velocity_std_ms,acceleration_std_ms2,velocity_norm_ms,acceleration_norm_ms2,velocity_curvefit_ms,reynolds_transition
EOSS-311,KC0D-2,2021-07-24 08:04:16.888,2021-07-24 08:04:15,5391.0,1643.18,-4.0,0.0,ascending,True,/140415h3914.18N/10341.81WO221/000/A=005391 323T8417P EOSS Balloon,"KC0D-2>APZEOS,EOSS,WIDE2-1,qAO,N0NDM-6:/140415h3914.18N/10341.81WO221/000/A=005391 323T8417P EOSS Balloon",221.0,0.0,0.0,39.2363333333,-103.6968333333,0.0,0.0,90.14,32.3,305.45,84170.0,0.83,0.00186266,0.95997439,0.0,0.0,-0.06666667,-0.02033333,high Re,,-0.066667,,,,,,5.667945,,-0.020333,,,,,,1.727592,
EOSS-311,AE0SS-12,2021-07-24 08:04:29.011,2021-07-24 08:04:27,5539.0,1688.29,308.0,12.0,ascending,True,/140427h3914.16N/10341.78WO163/013EOSS Balloon  www.eoss.org/A=005539!W02!,"AE0SS-12>APTT4,EOSS,qAO,N0NDM-6:/140427h3914.16N/10341.78WO163/013EOSS Balloon  www.eoss.org/A=005539!W02!",163.0,15.0,24.1,39.236,-103.6963666667,0.03,0.05,,,,,,,,1.222e-05,-1.67e-06,5.13333333,1.56466667,high Re,0.173333,2.533333,0.173333,3.676955,,0.707107,,8.138832,0.052833,0.772167,0.052833,1.120764,,0.707107,,2.480708,
EOSS-311,KC0D-2,2021-07-24 08:04:46.982,2021-07-24 08:04:45,6068.0,1849.53,1354.0,30.0,ascending,True,/140445h3914.12N/10341.76WO153/012/A=006068 323T8220P EOSS Balloon,"KC0D-2>APZEOS,EOSS,WIDE2-1,qAO,N0NDM-6:/140445h3914.12N/10341.76WO153/012/A=006068 323T8220P EOSS Balloon",153.0,14.0,22.5,39.2353333333,-103.696,0.08,0.13,90.14,32.3,305.45,82200.0,0.81,0.00181906,0.93750617,2.778e-05,-3.333e-05,22.56666667,6.87833333,high Re,0.581111,9.211111,0.377222,11.854879,0.288343,1.126587,0.707106,15.257956,0.177122,2.807556,0.114978,3.613375,0.087886,1.126586,0.707098,4.650616,
EOSS-311,AE0SS-12,2021-07-24 08:04:58.822,2021-07-24 08:04:57,6244.0,1903.17,1410.0,42.0,ascending,True,/140457h3914.06N/10341.75WO173/017EOSS Balloon  www.eoss.org/A=006244!W74!,"AE0SS-12>APTT4,EOSS,qAO,N0NDM-6:/140457h3914.06N/10341.75WO173/017EOSS Balloon  www.eoss.org/A=006244!W74!",173.0,20.0,32.2,39.23445,-103.6959,0.14,0.22,,,,,,,,1.556e-05,-5.167e-05,23.5,7.16266667,high Re,0.031111,12.783333,0.261852,12.030594,0.285485,0.890785,-0.808242,17.108938,0.009478,3.896333,0.079811,3.666888,0.087017,0.890765,-0.808267,5.214746,
EOSS-311,KC0D-2,2021-07-24 08:05:16.811,2021-07-24 08:05:15,6757.0,2059.53,1378.0,60.0,ascending,True,/140515h3913.95N/10341.74WO174/025/A=006757 323T8022P EOSS Balloon,"KC0D-2>APZEOS,EOSS,WIDE2-1,qAO,N6BA-10:/140515h3913.95N/10341.74WO174/025/A=006757 323T8022P EOSS Balloon",174.0,29.0,46.7,39.2325,-103.6956666667,0.27,0.44,90.14,32.3,305.45,80220.0,0.79,0.00177525,0.91492391,1.111e-05,-9.444e-05,22.96666667,7.0,high Re,-0.017778,14.82,0.191944,11.37064,0.271814,0.716465,-0.771564,21.301202,-0.005422,4.517067,0.058503,3.465703,0.08285,0.71643,-0.771575,6.492543,
EOSS-311,AE0SS-12,2021-07-24 08:05:28.726,2021-07-24 08:05:27,6943.0,2116.23,1398.0,72.0,ascending,True,/140527h3913.87N/10341.74WO181/030EOSS Balloon  www.eoss.org/A=006943!W48!,"AE0SS-12>APTT4,EOSS,qAO,N0NDM-6:/140527h3913.87N/10341.74WO181/030EOSS Balloon  www.eoss.org/A=006943!W48!",181.0,35.0,56.3,39.2312333333,-103.6958,0.36,0.57,,,,,,,,3.33e-06,-0.00010722,23.3,7.102,high Re,0.011111,16.233333,0.155778,10.743287,0.248902,0.657775,-0.581221,22.441335,0.0034,4.947889,0.047482,3.274527,0.075864,0.657839,-0.581066,6.840102,
EOSS-311,KC0D-2,2021-07-24 08:05:46.927,2021-07-24 08:05:45,7475.0,2278.38,1436.0,90.0,ascending,True,/140545h3913.79N/10341.76WO198/014/A=007475 323T7822P EOSS Balloon,"KC0D-2>APZEOS,EOSS,WIDE2-1,qAO,N0NDM-6:/140545h3913.79N/10341.76WO198/014/A=007475 323T7822P EOSS Balloon",198.0,16.0,25.7,39.2298333333,-103.696,0.45,0.73,90.14,32.3,305.45,78220.0,0.77,0.00173099,0.89211354,-1.111e-05,-8.889e-05,23.93333333,7.295,high Re,0.021111,17.333333,0.133333,10.229949,0.229312,0.645165,-0.489386,24.811577,0.006433,5.28319,0.040641,3.118081,0.069894,0.645208,-0.489427,7.56254,
EOSS-311,AE0SS-12,2021-07-24 08:05:58.393,2021-07-24 08:05:57,7662.0,2335.38,1438.0,102.0,ascending,True,/140557h3913.75N/10341.77WO223/011EOSS Balloon  www.eoss.org/A=007662!W27!,"AE0SS-12>APTT4,EOSS,qAO,N6BA-10:/140557h3913.75N/10341.77WO223/011EOSS Balloon  www.eoss.org/A=007662!W27!",223.0,13.0,20.9,39.2292,-103.6962833333,0.49,0.79,,,,,,,,-1.611e-05,-6.778e-05,23.96666667,7.305,high Re,0.001111,18.1625,0.114444,9.757137,0.215215,0.594864,-0.526604,25.381552,0.000333,5.535917,0.034882,2.973966,0.065598,0.594856,-0.526678,7.736278,
EOSS-311,KC0D-2,2021-07-24 08:06:16.826,2021-07-24 08:06:15,8211.0,2502.71,1472.0,120.0,ascending,True,/140615h3913.68N/10341.82WO192/013/A=008211 322T7622P EOSS Balloon,"KC0D-2>APZEOS,EOSS,WIDE2-1,qAO,N6BA-10:/140615h3913.68N/10341.82WO192/013/A=008211 322T7622P EOSS Balloon",192.0,15.0,24.1,39.228,-103.697,0.58,0.93,89.96,32.2,305.35,76220.0,0.75,0.00168728,0.86958786,-3.333e-05,-6.111e-05,24.53333333,7.47766667,high Re,0.018889,18.87037,0.1025,9.370765,0.202095,0.604322,-0.413721,26.445987,0.005756,5.751667,0.031242,2.856195,0.061599,0.6043,-0.41374,8.060716,
EOSS-311,AE0SS-12,2021-07-24 08:06:29.193,2021-07-24 08:06:27,8400.0,2560.32,1476.0,132.0,ascending,True,/140627h3913.63N/10341.85WO241/015EOSS Balloon  www.eoss.org/A=008400!W58!,"AE0SS-12>APTT4,EOSS,qAO,N0NDM-6:/140627h3913.63N/10341.85WO241/015EOSS Balloon  www.eoss.org/A=008400!W58!",241.0,17.0,27.4,39.22725,-103.6976333333,0.63,1.01,,,,,,,,-4.5e-05,-6.5e-05,24.6,7.498,high Re,0.002222,19.443333,0.091358,9.018719,0.191975,0.571774,-0.46431,26.641239,0.000678,5.9263,0.027846,2.748889,0.058514,0.571758,-0.464299,8.120234,
