flightid,callsign,receivetime,packettime,altitude_ft,altitude_m,vert_rate_ftmin,elapsed_secs,flight_phase,info,raw,bearing,speed_mph,speed_kph,latitude,longitude,distance_from_launch_mi,distance_from_launch_km,temperature_f,temperature_c,temperature_k,pressure_pa,pressure_atm,airdensity_slugs,airdensity_kgm3,velocity_x_degs,velocity_y_degs,velocity_z_fts,velocity_z_ms,airflow,acceleration_fts2,velocity_mean_fts,acceleration_mean_fts2,velocity_std_fts,acceleration_std_fts2,velocity_norm_fts,acceleration_norm_fts2,velocity_curvefit_fts,acceleration_ms2,velocity_mean_ms,acceleration_mean_ms2,velocity_std_ms,acceleration_std_ms2,velocity_norm_ms,acceleration_norm_ms2,velocity_curvefit_ms,reynolds_transition
EOSS-297,K0SCC-14,2020-03-15 08:29:58.445,2020-03-15 08:29:48,4955.0,1510.28,0.0,0.0,ascending,/142948h4028.41N/10457.75WO122/000eEOSS.org Balloon/A=004955!W37!,"K0SCC-14>APTT4,EOSSD,EOSSD,qAO,N2XGL-12:/142948h4028.41N/10457.75WO122/000eEOSS.org Balloon/A=004955!W37!",122.0,0.0,0.0,40.47355,-104.9626166667,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,high Re,,0.0,,,,,,6.088073,,0.0,,,,,,1.071845,
EOSS-297,KC0D-2,2020-03-15 08:30:02.676,2020-03-15 08:30:00,4940.0,1505.71,8.0,12.0,ascending,/143000h4028.41N/10457.76WO214/011/A=004940 In Memory K0YUK(SK) EOSS Original Balloonmeister,"KC0D-2>APZEOS,EOSS,WIDE2-1,qAO,N2XGL-12:/143000h4028.41N/10457.76WO214/011/A=004940 In Memory K0YUK(SK) EOSS Original Balloonmeister",214.0,13.0,20.9,40.4735,-104.9626666667,0.0,0.01,,,,,,,,0.0,0.0,0.13333333,0.04066667,high Re,0.004444,0.066667,0.004444,0.094281,,0.707102,,5.893291,0.001356,0.020333,0.001356,0.028756,,0.707111,,0.969727,
EOSS-297,K0SCC-14,2020-03-15 08:30:33.501,2020-03-15 08:30:17,5181.0,1579.17,467.6,29.0,ascending,/143017h4028.41N/10457.76WO193/003eEOSS.org Balloon/A=005181!W63!,"K0SCC-14>APTT4,EOSSD,EOSSD,qAO,KB0TVJ-1:/143017h4028.41N/10457.76WO193/003eEOSS.org Balloon/A=005181!W63!",193.0,3.0,4.8,40.4736,-104.9627166667,0.01,0.01,,,,,,,,-3.45e-06,1.72e-06,7.79310345,2.37551724,high Re,0.26413,2.642146,0.134287,4.461358,0.183626,1.154572,0.707106,8.831834,0.080512,0.805395,0.040934,1.359918,0.055972,1.154571,0.707104,2.46281,
EOSS-297,KC0D-2,2020-03-15 08:30:32.694,2020-03-15 08:30:30,5529.0,1685.24,1178.0,42.0,ascending,/143030h4028.40N/10457.77WO228/008/A=005529 In Memory K0YUK(SK) EOSS Original Balloonmeister,"KC0D-2>APZEOS,EOSS,WIDE2-1,qAR,W0ARP:/143030h4028.40N/10457.77WO228/008/A=005529 In Memory K0YUK(SK) EOSS Original Balloonmeister",228.0,9.0,14.5,40.4733333333,-104.9628333333,0.02,0.03,,,,,,,,-5.56e-06,-5.56e-06,19.63333333,5.98433333,high Re,0.394674,6.889943,0.221083,9.243607,0.198645,1.378617,0.873876,12.40818,0.120294,2.100129,0.067387,2.817493,0.060545,1.378603,0.873846,4.122545,
EOSS-297,K0SCC-14,2020-03-15 08:31:06.752,2020-03-15 08:30:46,5811.0,1771.19,1303.4,58.0,ascending,/143046h4028.39N/10457.77WO265/012eEOSS.org Balloon/A=005811!W79!,"K0SCC-14>APTT4,EOSSD,EOSSD,qAO,KB0TVJ-1:/143046h4028.39N/10457.77WO265/012eEOSS.org Balloon/A=005811!W79!",265.0,14.0,22.5,40.4732833333,-104.9629833333,0.03,0.04,,,,,,,,-9.2e-06,-1.092e-05,21.72413793,6.62137931,high Re,0.072097,9.856782,0.183836,10.39682,0.178481,1.141441,-0.626055,14.792207,0.021967,3.004379,0.056032,3.168918,0.054402,1.141399,-0.626172,5.111321,
EOSS-297,KC0D-2,2020-03-15 08:31:02.222,2020-03-15 08:31:00,6136.0,1870.25,1214.0,72.0,ascending,/143100h4028.40N/10457.78WO012/006/A=006136 In Memory K0YUK(SK) EOSS Original Balloonmeister,"KC0D-2>APZEOS,EOSS,WIDE2-1,qAR,W0ARP:/143100h4028.40N/10457.78WO012/006/A=006136 In Memory K0YUK(SK) EOSS Original Balloonmeister",12.0,7.0,11.3,40.4733333333,-104.963,0.03,0.04,,,,,,,,-5.56e-06,0.0,20.23333333,6.167,high Re,-0.049693,11.586207,0.13713,10.218638,0.186545,0.846211,-1.00149,17.040187,-0.015146,3.531483,0.041797,3.114589,0.056859,0.846185,-1.001477,5.932897,
EOSS-297,K0SCC-14,2020-03-15 08:31:40.762,2020-03-15 08:31:15,6441.0,1963.22,1303.4,87.0,ascending,/143115h4028.41N/10457.77WO074/004eEOSS.org Balloon/A=006441!W88!,"K0SCC-14>APTT4,EOSSD,EOSSD,qAO,KB0TVJ-1:/143115h4028.41N/10457.77WO074/004eEOSS.org Balloon/A=006441!W88!",74.0,5.0,8.0,40.4736333333,-104.9629666667,0.02,0.03,,,,,,,,5.7e-07,1.207e-05,21.72413793,6.62172414,high Re,0.051407,13.034483,0.122843,10.084625,0.170481,0.861674,-0.419026,18.723425,0.01568,3.972946,0.037444,3.073778,0.051962,0.861734,-0.418845,6.455344,
EOSS-297,KC0D-2,2020-03-15 08:31:32.324,2020-03-15 08:31:30,6820.0,2078.74,1368.0,102.0,ascending,/143130h4028.43N/10457.77WO311/002/A=006820 In Memory K0YUK(SK) EOSS Original Balloonmeister,"KC0D-2>APZEOS,EOSS,WIDE2-1,qAR,W0ARP:/143130h4028.43N/10457.77WO311/002/A=006820 In Memory K0YUK(SK) EOSS Original Balloonmeister",311.0,2.0,3.2,40.4738333333,-104.9628333333,0.02,0.04,,,,,,,,5.56e-06,1.667e-05,22.8,6.94966667,high Re,0.035862,14.255172,0.110417,9.954486,0.159062,0.85839,-0.468717,20.321,0.010931,4.345036,0.033656,3.034138,0.048482,0.858442,-0.468731,6.845853,
EOSS-297,K0SCC-14,2020-03-15 08:31:47.149,2020-03-15 08:31:44,7120.0,2170.18,1404.8,116.0,ascending,/143144h4028.45N/10457.76WO352/009eEOSS.org Balloon/A=007120!W87!,"K0SCC-14>APTT4,EOSSD,EOSSD,qAO,KB0TVJ-1:/143144h4028.45N/10457.76WO352/009eEOSS.org Balloon/A=007120!W87!",352.0,10.0,16.1,40.4743,-104.9627833333,0.05,0.08,,,,,,,,6.32e-06,2.299e-05,23.4137931,7.13655172,high Re,0.021165,15.272797,0.099261,9.799253,0.150606,0.830777,-0.518545,21.253395,0.006444,4.655204,0.030255,2.986818,0.045905,0.830766,-0.518702,7.000631,
EOSS-297,KC0D-2,2020-03-15 08:32:02.249,2020-03-15 08:32:00,7466.0,2275.64,1292.0,132.0,ascending,/143200h4028.48N/10457.78WO001/005/A=007466 In Memory K0YUK(SK) EOSS Original Balloonmeister,"KC0D-2>APZEOS,EOSS,WIDE2-1,qAR,W0ARP:/143200h4028.48N/10457.78WO001/005/A=007466 In Memory K0YUK(SK) EOSS Original Balloonmeister",1.0,6.0,9.7,40.4746666667,-104.963,0.08,0.13,,,,,,,,-5.56e-06,2.778e-05,21.53333333,6.56333333,high Re,-0.062682,15.898851,0.081267,9.448561,0.150867,0.596332,-0.954145,22.02166,-0.019107,4.846017,0.02477,2.879921,0.045984,0.596307,-0.95418,7.055735,
EOSS-297,K0SCC-14,2020-03-15 08:32:21.352,2020-03-15 08:32:13,7727.0,2355.19,1255.9,145.0,ascending,/143213h4028.51N/10457.78WO034/008eEOSS.org Balloon/A=007727!W30!,"K0SCC-14>APTT4,EOSSD,EOSSD,qAO,KB0TVJ-1:/143213h4028.51N/10457.78WO034/008eEOSS.org Balloon/A=007727!W30!",34.0,9.0,14.5,40.4752166667,-104.963,0.12,0.19,,,,,,,,-7.47e-06,3.161e-05,20.93103448,6.37965517,high Re,-0.020769,16.356322,0.071064,9.091197,0.145852,0.503202,-0.629631,22.415782,-0.006334,4.985439,0.02166,2.770988,0.044456,0.503148,-0.629701,7.033405,
EOSS-297,KC0D-2,2020-03-15 08:32:32.284,2020-03-15 08:32:30,8066.0,2458.52,1200.0,162.0,ascending,/143230h4028.54N/10457.78WO016/009/A=008066 In Memory K0YUK(SK) EOSS Original Balloonmeister,"KC0D-2>APZEOS,EOSS,WIDE2-1,qAR,W0ARP:/143230h4028.54N/10457.78WO016/009/A=008066 In Memory K0YUK(SK) EOSS Original Balloonmeister",16.0,10.0,16.1,40.4756666667,-104.963,0.15,0.24,,,,,,,,0.0,3.333e-05,20.0,6.096,high Re,-0.031034,16.659962,0.061782,8.731701,0.141751,0.382519,-0.654782,22.728386,-0.009455,5.077986,0.018831,2.661413,0.043206,0.382509,-0.654678,6.948071,
EOSS-297,K0SCC-14,2020-03-15 08:32:55.641,2020-03-15 08:32:42,8308.0,2532.28,1202.1,174.0,ascending,/143242h4028.56N/10457.78WO027/008eEOSS.org Balloon/A=008308!W01!,"K0SCC-14>APTT4,EOSSD,EOSSD,qAO,KB0TVJ-1:/143242h4028.56N/10457.78WO027/008eEOSS.org Balloon/A=008308!W01!",27.0,9.0,14.5,40.476,-104.9630166667,0.17,0.27,,,,,,,,-5.7e-07,2.701e-05,20.03448276,6.10655172,high Re,0.001189,16.91954,0.056732,8.412194,0.136281,0.370289,-0.407562,22.835176,0.000364,5.157106,0.017292,2.564028,0.041539,0.370295,-0.407521,6.861065,
