flightid,callsign,receivetime,packettime,altitude_ft,altitude_m,vert_rate_ftmin,elapsed_secs,flight_phase,position_packet,info,raw,bearing,speed_mph,speed_kph,latitude,longitude,distance_from_launch_mi,distance_from_launch_km,temperature_f,temperature_c,temperature_k,pressure_pa,pressure_atm,airdensity_slugs,airdensity_kgm3,velocity_x_degs,velocity_y_degs,velocity_z_fts,velocity_z_ms,airflow,acceleration_fts2,velocity_mean_fts,acceleration_mean_fts2,velocity_std_fts,acceleration_std_fts2,velocity_norm_fts,acceleration_norm_fts2,velocity_curvefit_fts,acceleration_ms2,velocity_mean_ms,acceleration_mean_ms2,velocity_std_ms,acceleration_std_ms2,velocity_norm_ms,acceleration_norm_ms2,velocity_curvefit_ms,reynolds_transition
EOSS-294,AE0SS-12,2019-11-02 07:41:01.369,2019-11-02 07:41:00,4561.0,1390.19,-14.0,0.0,ascending,True,/134100h4013.49N/10404.63WO000/000EOSS Balloon www.eoss.org/A=004561!W12!,"AE0SS-12>APTT4,EOSS,qAO,N2XGL-12:/134100h4013.49N/10404.63WO000/000EOSS Balloon www.eoss.org/A=004561!W12!",0.0,0.0,0.0,40.22485,-104.0772,0.0,0.0,,,,,,,,0.0,0.0,-0.23333333,-0.07133333,low Re,,-0.233333,,,,,,8.179394,,-0.071333,,,,,,1.535798,
EOSS-294,KC0D-2,2019-11-02 07:41:16.645,2019-11-02 07:41:15,4752.0,1448.41,398.0,15.0,ascending,True,/134115h4013.53N/10404.59WO047/006/A=004752 EOSS BALLOON,"KC0D-2>APZEOS,EOSS,qAO,N2XGL-12:/134115h4013.53N/10404.59WO047/006/A=004752 EOSS BALLOON",47.0,7.0,11.3,40.2255,-104.0765,0.06,0.09,,,,,,,,1.667e-05,2.222e-05,6.63333333,2.022,low Re,0.228889,3.2,0.228889,4.855467,,0.707107,,9.557233,0.069778,0.975333,0.069778,1.48021,,0.707107,,2.397669,
EOSS-294,AE0SS-12,2019-11-02 07:41:31.367,2019-11-02 07:41:30,5004.0,1525.22,886.0,30.0,ascending,True,/134130h4013.52N/10404.55WO073/010EOSS Balloon www.eoss.org/A=005004!W31!,"AE0SS-12>APTT4,EOSS,qAO,N2XGL-12:/134130h4013.52N/10404.55WO073/010EOSS Balloon www.eoss.org/A=005004!W31!",73.0,12.0,19.3,40.2253833333,-104.07585,0.08,0.13,,,,,,,,4.5e-05,1.778e-05,14.76666667,4.501,low Re,0.271111,7.055556,0.25,7.508908,0.029855,1.026928,0.707118,11.189561,0.082633,2.150556,0.076206,2.288876,0.00909,1.026899,0.707041,3.33629,
EOSS-294,KC0D-2,2019-11-02 07:41:46.658,2019-11-02 07:41:45,5345.0,1629.16,1186.0,45.0,ascending,True,/134145h4013.55N/10404.51WO041/010/A=005345 EOSS BALLOON,"KC0D-2>APZEOS,EOSS,qAO,N2XGL-12:/134145h4013.55N/10404.51WO041/010/A=005345 EOSS BALLOON",41.0,12.0,19.3,40.2258333333,-104.0751666667,0.13,0.2,,,,,,,,4.444e-05,1.111e-05,19.76666667,6.025,low Re,0.166667,10.233333,0.222222,8.830754,0.05254,1.079561,-1.057385,13.090706,0.0508,3.119167,0.067737,2.69174,0.016014,1.079537,-1.057637,4.30271,
EOSS-294,AE0SS-12,2019-11-02 07:42:01.384,2019-11-02 07:42:00,5519.0,1682.19,1030.0,60.0,ascending,True,/134200h4013.58N/10404.47WO025/012EOSS Balloon www.eoss.org/A=005519!W86!,"AE0SS-12>APTT4,EOSS,qAO,N2XGL-12:/134200h4013.58N/10404.47WO025/012EOSS Balloon www.eoss.org/A=005519!W86!",25.0,14.0,22.5,40.2264666667,-104.0746,0.18,0.28,,,,,,,,4.167e-05,3.611e-05,17.16666667,5.23233333,low Re,-0.086667,11.62,0.145,8.252326,0.160292,0.672134,-1.445281,13.936155,-0.026422,3.5418,0.044197,2.515391,0.048862,0.672076,-1.445274,4.682661,
EOSS-294,KC0D-2,2019-11-02 07:42:16.676,2019-11-02 07:42:15,5888.0,1794.66,1086.0,75.0,ascending,True,/134215h4013.64N/10404.47WO002/015/A=005888 EOSS BALLOON,"KC0D-2>APZEOS,EOSS,qAO,N2XGL-12:/134215h4013.64N/10404.47WO002/015/A=005888 EOSS BALLOON",2.0,17.0,27.4,40.2273333333,-104.0745,0.22,0.36,,,,,,,,2.222e-05,5e-05,18.1,5.51666667,low Re,0.031111,12.7,0.122222,7.840862,0.147866,0.6887,-0.616173,15.478751,0.009478,3.870944,0.037253,2.389931,0.045074,0.688607,-0.616209,5.283416,
EOSS-294,AE0SS-12,2019-11-02 07:42:31.368,2019-11-02 07:42:30,6034.0,1839.16,1030.0,90.0,ascending,True,/134230h4013.70N/10404.45WO015/019EOSS Balloon www.eoss.org/A=006034!W88!,"AE0SS-12>APTT4,EOSS,qAO,N2XGL-12:/134230h4013.70N/10404.45WO015/019EOSS Balloon www.eoss.org/A=006034!W88!",15.0,22.0,35.4,40.2284666667,-104.0743,0.29,0.47,,,,,,,,1e-05,6.667e-05,17.16666667,5.23233333,low Re,-0.031111,13.338095,0.096667,7.354098,0.146321,0.520604,-0.873272,16.002975,-0.009478,4.065429,0.029465,2.241557,0.044602,0.520578,-0.873122,5.456372,
EOSS-294,KC0D-2,2019-11-02 07:42:46.624,2019-11-02 07:42:45,6426.0,1958.64,1076.0,105.0,ascending,True,/134245h4013.78N/10404.44WO005/016/A=006426 EOSS BALLOON,"KC0D-2>APZEOS,EOSS,qAO,N2XGL-12:/134245h4013.78N/10404.44WO005/016/A=006426 EOSS BALLOON",5.0,18.0,29.0,40.2296666667,-104.074,0.37,0.6,,,,,,,,1.667e-05,7.778e-05,17.93333333,5.466,low Re,0.025556,13.9125,0.086508,6.999726,0.13625,0.574427,-0.447354,17.195985,0.007789,4.2405,0.026368,2.133537,0.041532,0.574398,-0.447342,5.778115,
EOSS-294,AE0SS-12,2019-11-02 07:43:01.313,2019-11-02 07:43:00,6589.0,2008.33,1110.0,120.0,ascending,True,/134300h4013.82N/10404.42WO048/010EOSS Balloon www.eoss.org/A=006589!W73!,"AE0SS-12>APTT4,EOSS,qAO,N2XGL-12:/134300h4013.82N/10404.42WO048/010EOSS Balloon www.eoss.org/A=006589!W73!",48.0,12.0,19.3,40.23045,-104.0737166667,0.43,0.69,,,,,,,,1.944e-05,6.611e-05,18.5,5.639,low Re,0.018889,14.422222,0.078056,6.723838,0.128388,0.606466,-0.460845,17.608453,0.005767,4.395889,0.023793,2.049462,0.039135,0.606555,-0.460611,5.861822,
EOSS-294,KC0D-2,2019-11-02 07:43:16.692,2019-11-02 07:43:15,6990.0,2130.55,1128.0,135.0,ascending,True,/134315h4013.86N/10404.37WO055/015/A=006990 EOSS BALLOON,"KC0D-2>APZEOS,EOSS,qAO,N2XGL-12:/134315h4013.86N/10404.37WO055/015/A=006990 EOSS BALLOON",55.0,17.0,27.4,40.231,-104.0728333333,0.48,0.78,,,,,,,,3.889e-05,4.444e-05,18.8,5.73033333,low Re,0.01,14.86,0.070494,6.488695,0.12222,0.60721,-0.49496,18.440885,0.003044,4.529333,0.021488,1.977794,0.037255,0.607242,-0.495074,5.974668,
