flightid,callsign,receivetime,packettime,altitude_ft,altitude_m,vert_rate_ftmin,elapsed_secs,flight_phase,position_packet,info,raw,bearing,speed_mph,speed_kph,latitude,longitude,distance_from_launch_mi,distance_from_launch_km,temperature_f,temperature_c,temperature_k,pressure_pa,pressure_atm,airdensity_slugs,airdensity_kgm3,velocity_x_degs,velocity_y_degs,velocity_z_fts,velocity_z_ms,airflow,acceleration_fts2,velocity_mean_fts,acceleration_mean_fts2,velocity_std_fts,acceleration_std_fts2,velocity_norm_fts,acceleration_norm_fts2,velocity_curvefit_fts,acceleration_ms2,velocity_mean_ms,acceleration_mean_ms2,velocity_std_ms,acceleration_std_ms2,velocity_norm_ms,acceleration_norm_ms2,velocity_curvefit_ms,reynolds_transition
EOSS-403,K0SCC-13,2026-06-20T07:21:32.433,2026-06-20T07:21:30.000,863.0,263.04,0.0,0.0,ascending,true,/132130h4123.66N/09253.39WO000/000/A=000863!W11!,"K0SCC-13>APTT4,Z,Z,Z,qAO,N0NDM-6:/132130h4123.66N/09253.39WO000/000/A=000863!W11!",0.0,0.0,0.0,41.39435,-92.88985,0.0,0.0,,,,,,,,-5.6e-7,0.0,0.0,0.0,high Re,,0.0,,,,,,3.541585,,0.0,,,,,,1.0795,""
EOSS-403,K0SCC-13,2026-06-20T07:22:02.495,2026-06-20T07:22:00.000,870.0,265.18,14.0,30.0,ascending,true,/132200h4123.66N/09253.39WO280/006/A=000870!W24!,"K0SCC-13>APTT4,Z,Z,Z,qAO,N0NDM-6:/132200h4123.66N/09253.39WO280/006/A=000870!W24!",280.0,7.0,11.3,41.39436666666667,-92.8899,0.0,0.0,,,,,,,,-1.67e-6,5.6e-7,0.23333333,0.07133333,high Re,0.007778,0.116667,0.007778,0.164992,,0.707103,,3.652722,0.002378,0.035667,0.002378,0.05044,,0.707104,,1.113475,""
EOSS-403,K0SCC-13,2026-06-20T07:22:32.727,2026-06-20T07:22:30.000,1444.0,440.13,1148.0,60.0,ascending,true,/132230h4123.65N/09253.32WO115/016>K0SCC-13 EOSS Balloon BatVolt: 8.0V | Temp: 87F/A=001444!W58!,"K0SCC-13>APTT4,Z,Z,Z,qAO,N0NDM-6:/132230h4123.65N/09253.32WO115/016>K0SCC-13 EOSS Balloon BatVolt: 8.0V | Temp: 87F/A=001444!W58!",115.0,18.0,29.0,41.39425,-92.8888,0.05,0.08,,,,,,,,0.00003667,-3.89e-6,19.13333333,5.83166667,high Re,0.63,6.455556,0.318889,10.979897,0.439977,1.154635,0.707107,11.170787,0.192011,1.967667,0.097194,3.346512,0.134091,1.154635,0.707109,3.404864,""
EOSS-403,K0SCC-13,2026-06-20T07:23:02.393,2026-06-20T07:23:00.000,2011.0,612.95,1134.0,90.0,ascending,true,/132300h4123.57N/09253.27WO172/005/A=002011!W51!,"K0SCC-13>APTT4,Z,Z,Z,qAO,N0NDM-6:/132300h4123.57N/09253.27WO172/005/A=002011!W51!",172.0,6.0,9.7,41.39291666666667,-92.88785,0.14,0.23,,,,,,,,0.00003167,-0.00004444,18.9,5.76066667,high Re,-0.007778,9.566667,0.21,10.912752,0.363814,0.855268,-0.598597,16.038368,-0.002367,2.915917,0.064007,3.32608,0.11088,0.855286,-0.598611,4.888472,""
EOSS-403,K0SCC-13,2026-06-20T07:23:32.434,2026-06-20T07:23:30.000,2618.0,797.97,1214.0,120.0,ascending,true,/132330h4123.48N/09253.22WO179/019/A=002618!W36!,"K0SCC-13>APTT4,Z,Z,Z,qAO,N0NDM-6:/132330h4123.48N/09253.22WO179/019/A=002618!W36!",179.0,22.0,35.4,41.39138333333334,-92.8871,0.25,0.4,,,,,,,,0.000025,-0.00005111,20.23333333,6.16733333,high Re,0.044444,11.7,0.168611,10.586391,0.308371,0.806066,-0.402655,19.189743,0.013556,3.5662,0.051394,3.226678,0.093982,0.806134,-0.402609,5.849031,""
EOSS-403,K0SCC-13,2026-06-20T07:24:32.707,2026-06-20T07:24:30.000,3770.0,1149.1,1152.0,180.0,ascending,true,/132430h4123.34N/09252.99WO102/013>K0SCC-13 EOSS Balloon BatVolt: 8.0V | Temp: 87F/A=003770!W90!,"K0SCC-13>APTT4,Z,Z,Z,qAO,N0NDM-6:/132430h4123.34N/09252.99WO102/013>K0SCC-13 EOSS Balloon BatVolt: 8.0V | Temp: 87F/A=003770!W90!",102.0,15.0,24.1,41.38915,-92.88316666666667,0.5,0.8,,,,,,,,0.00006556,-0.00003722,19.2,5.85216667,high Re,-0.017222,12.95,0.131444,9.951499,0.279689,0.628046,-0.53154,21.454743,-0.005253,3.947194,0.040065,3.033167,0.085242,0.628047,-0.531639,6.539388,""
EOSS-403,K0SCC-13,2026-06-20T07:25:02.468,2026-06-20T07:25:00.000,4374.0,1333.2,1208.0,210.0,ascending,true,/132500h4123.30N/09252.86WO123/011/A=004374!W20!,"K0SCC-13>APTT4,Z,Z,Z,qAO,N0NDM-6:/132500h4123.30N/09252.86WO123/011/A=004374!W20!",123.0,13.0,20.9,41.38836666666667,-92.881,0.62,1.0,,,,,,,,0.00007222,-0.00002611,20.13333333,6.13666667,high Re,0.031111,13.97619,0.114722,9.481477,0.253493,0.649387,-0.329836,21.52189,0.009483,4.259976,0.034968,2.889909,0.077258,0.649394,-0.329869,6.559855,""
EOSS-403,K0SCC-13,2026-06-20T07:25:32.425,2026-06-20T07:25:30.000,4958.0,1511.2,1168.0,240.0,ascending,true,/132530h4123.25N/09252.69WO089/026/A=004958!W18!,"K0SCC-13>APTT4,Z,Z,Z,qAO,N0NDM-6:/132530h4123.25N/09252.69WO089/026/A=004958!W18!",89.0,30.0,48.3,41.38751666666667,-92.87830000000001,0.76,1.22,,,,,,,,0.00009,-0.00002833,19.46666667,5.93333333,high Re,-0.022222,14.6625,0.095159,8.990214,0.237125,0.534377,-0.495017,21.226927,-0.006778,4.469146,0.029004,2.740166,0.07227,0.534343,-0.495116,6.469955,""
EOSS-403,K0SCC-13,2026-06-20T07:26:02.772,2026-06-20T07:26:00.000,5453.0,1662.07,990.0,270.0,ascending,true,/132600h4123.19N/09252.52WO125/016>K0SCC-13 EOSS Balloon BatVolt: 8.0V | Temp: 87F/A=005453!W44!,"K0SCC-13>APTT4,Z,Z,Z,qAO,N0NDM-6:/132600h4123.19N/09252.52WO125/016>K0SCC-13 EOSS Balloon BatVolt: 8.0V | Temp: 87F/A=005453!W44!",125.0,18.0,29.0,41.38656666666667,-92.8754,0.92,1.48,,,,,,,,0.00009667,-0.00003167,16.5,5.029,high Re,-0.098889,14.866667,0.070903,8.431851,0.230005,0.19371,-0.73821,20.839521,-0.030144,4.531352,0.021611,2.569975,0.070101,0.193639,-0.738292,6.351884,""
EOSS-403,K0SCC-13,2026-06-20T07:26:32.429,2026-06-20T07:26:30.000,6067.0,1849.22,1228.0,300.0,ascending,true,/132630h4123.05N/09252.33WO154/020/A=006067!W63!,"K0SCC-13>APTT4,Z,Z,Z,qAO,N0NDM-6:/132630h4123.05N/09252.33WO154/020/A=006067!W63!",154.0,23.0,37.0,41.38426666666667,-92.87221666666667,1.15,1.85,,,,,,,,0.00010611,-0.00007667,20.46666667,6.23833333,high Re,0.132222,15.426667,0.077716,8.144479,0.216119,0.618824,0.252204,20.309777,0.040311,4.70205,0.023689,2.482395,0.065869,0.618871,0.252349,6.190421,""
