flightid,callsign,receivetime,packettime,altitude_ft,altitude_m,vert_rate_ftmin,elapsed_secs,flight_phase,info,raw,bearing,speed_mph,speed_kph,latitude,longitude,distance_from_launch_mi,distance_from_launch_km,temperature_f,temperature_c,temperature_k,pressure_pa,pressure_atm,airdensity_slugs,airdensity_kgm3,velocity_x_degs,velocity_y_degs,velocity_z_fts,velocity_z_ms,airflow,acceleration_fts2,velocity_mean_fts,acceleration_mean_fts2,velocity_std_fts,acceleration_std_fts2,velocity_norm_fts,acceleration_norm_fts2,velocity_curvefit_fts,acceleration_ms2,velocity_mean_ms,acceleration_mean_ms2,velocity_std_ms,acceleration_std_ms2,velocity_norm_ms,acceleration_norm_ms2,velocity_curvefit_ms,reynolds_transition
EOSS-322,KC0D-1,2022-04-09 06:38:16.953,2022-04-09 06:38:15,5214.0,1589.23,-20.0,0.0,ascending,/123815h3936.46N/10402.46WO073/000!W28!/A=005214 208T8363P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,qAO,N2XGL-12:/123815h3936.46N/10402.46WO073/000!W28!/A=005214 208T8363P EOSS BALLOON",73.0,0.0,0.0,39.6077,-104.0411333333,0.0,0.0,69.44,20.8,293.95,83630.0,0.83,0.00192311,0.99113105,-1.11e-06,0.0,-0.33333333,-0.10166667,high Re,,-0.333333,,,,,,4.510386,,-0.101667,,,,,,1.374806,
EOSS-322,AE0SS-12,2022-04-09 06:38:28.543,2022-04-09 06:38:27,5227.0,1593.19,40.0,12.0,ascending,/123827h3936.47N/10402.46WO328/011EOSS Balloon  www.eoss.org/A=005227!W36!,"AE0SS-12>APTT4,EOSS,qAO,N2XGL-12:/123827h3936.47N/10402.46WO328/011EOSS Balloon  www.eoss.org/A=005227!W36!",328.0,13.0,20.9,39.6078833333,-104.0411,0.01,0.02,,,,,,,,7.78e-06,4.44e-06,0.66666667,0.20333333,high Re,0.033333,0.166667,0.033333,0.707107,,0.707106,,4.713105,0.010167,0.050833,0.010167,0.215668,,0.707107,,1.436557,
EOSS-322,KC0D-1,2022-04-09 06:38:46.964,2022-04-09 06:38:45,5673.0,1729.13,918.0,30.0,ascending,/123845h3936.51N/10402.37WO054/022!W85!/A=005673 208T8228P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,qAO,N2XGL-12:/123845h3936.51N/10402.37WO054/022!W85!/A=005673 208T8228P EOSS BALLOON",54.0,25.0,40.2,39.6086333333,-104.0395833333,0.1,0.17,69.44,20.8,293.95,82280.0,0.81,0.00189207,0.97513168,5.167e-05,3.111e-05,15.3,4.66333333,high Re,0.487778,5.211111,0.260556,8.751529,0.321341,1.152814,0.707106,10.692981,0.148667,1.588333,0.079417,2.667391,0.097934,1.152812,0.707109,3.259197,
EOSS-322,AE0SS-12,2022-04-09 06:38:58.538,2022-04-09 06:38:57,5824.0,1775.16,1194.0,42.0,ascending,/123857h3936.54N/10402.27WO087/027EOSS Balloon  www.eoss.org/A=005824!W94!,"AE0SS-12>APTT4,EOSS,qAO,N2XGL-12:/123857h3936.54N/10402.27WO087/027EOSS Balloon  www.eoss.org/A=005824!W94!",87.0,31.0,49.9,39.60915,-104.0379,0.2,0.32,,,,,,,,0.00010667,4.222e-05,19.9,6.06566667,high Re,0.153333,8.883333,0.224815,10.246969,0.235504,1.075115,-0.303528,12.330321,0.046744,2.707667,0.068526,3.123291,0.071773,1.075148,-0.303485,3.758309,
EOSS-322,KC0D-1,2022-04-09 06:39:16.964,2022-04-09 06:39:15,6205.0,1891.28,1064.0,60.0,ascending,/123915h3936.55N/10402.12WO084/019!W63!/A=006205 210T8070P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,qAO,N2XGL-12:/123915h3936.55N/10402.12WO084/019!W63!/A=006205 210T8070P EOSS BALLOON",84.0,22.0,35.4,39.6092666667,-104.0353833333,0.32,0.52,69.8,21.0,294.15,80700.0,0.8,0.00185447,0.95575622,0.00014,2.111e-05,17.73333333,5.405,high Re,-0.072222,10.653333,0.150556,9.716727,0.242966,0.72864,-0.91691,15.728425,-0.022022,3.247133,0.045889,2.961643,0.074054,0.728605,-0.917047,4.793966,
EOSS-322,AE0SS-12,2022-04-09 06:39:28.815,2022-04-09 06:39:27,6316.0,1925.12,984.0,72.0,ascending,/123927h3936.55N/10402.04WO076/017EOSS Balloon  www.eoss.org/A=006316!W69!,"AE0SS-12>APTT4,EOSS,qAO,N2XGL-12:/123927h3936.55N/10402.04WO076/017EOSS Balloon  www.eoss.org/A=006316!W69!",76.0,20.0,32.2,39.6092666667,-104.03415,0.39,0.62,,,,,,,,0.000125,3.89e-06,16.4,4.99866667,high Re,-0.044444,11.611111,0.111556,9.001992,0.22777,0.531981,-0.684901,16.54265,-0.013544,3.539056,0.034002,2.743789,0.069422,0.531969,-0.684884,5.042195,
EOSS-322,KC0D-1,2022-04-09 06:39:46.995,2022-04-09 06:39:45,6765.0,2061.97,1120.0,90.0,ascending,/123945h3936.55N/10401.94WO110/018!W10!/A=006765 212T7909P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,qAO,N2XGL-12:/123945h3936.55N/10401.94WO110/018!W10!/A=006765 212T7909P EOSS BALLOON",110.0,21.0,33.8,39.6091833333,-104.0323333333,0.48,0.77,70.16,21.2,294.35,79090.0,0.78,0.00181624,0.93605202,0.00010167,-2.78e-06,18.66666667,5.68966667,high Re,0.075556,12.619048,0.105556,8.639527,0.204254,0.699994,-0.146876,19.15789,0.023033,3.846286,0.032174,2.633321,0.062254,0.700021,-0.146834,5.839288,
EOSS-322,AE0SS-12,2022-04-09 06:39:58.638,2022-04-09 06:39:57,6891.0,2100.38,1150.0,102.0,ascending,/123957h3936.53N/10401.87WO095/015EOSS Balloon  www.eoss.org/A=006891!W25!,"AE0SS-12>APTT4,EOSS,qAO,N2XGL-12:/123957h3936.53N/10401.87WO095/015EOSS Balloon  www.eoss.org/A=006891!W25!",95.0,17.0,27.4,39.6088666667,-104.03125,0.53,0.86,,,,,,,,9.667e-05,-1.333e-05,19.16666667,5.842,high Re,0.016667,13.4375,0.092857,8.326901,0.18946,0.688031,-0.402143,19.720851,0.005078,4.09575,0.028303,2.538033,0.057746,0.688033,-0.402192,6.010902,
EOSS-322,KC0D-1,2022-04-09 06:40:16.968,2022-04-09 06:40:15,7351.0,2240.58,1172.0,120.0,ascending,/124015h3936.49N/10401.77WO099/020!W51!/A=007351 215T7743P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,qAO,KC0L-10:/124015h3936.49N/10401.77WO099/020!W51!/A=007351 215T7743P EOSS BALLOON",99.0,23.0,37.0,39.60825,-104.0295166667,0.62,1.0,70.7,21.5,294.65,77430.0,0.76,0.00177631,0.91547241,9.389e-05,-3.111e-05,19.53333333,5.95366667,high Re,0.012222,14.114815,0.082778,8.049778,0.177707,0.673126,-0.397036,21.261495,0.003722,4.302185,0.025231,2.453559,0.054164,0.673096,-0.397109,6.48047,
EOSS-322,AE0SS-12,2022-04-09 06:40:28.877,2022-04-09 06:40:27,7530.0,2295.14,1278.0,132.0,ascending,/124027h3936.48N/10401.70WO123/013EOSS Balloon  www.eoss.org/A=007530!W50!,"AE0SS-12>APTT4,EOSS,qAO,KC0L-10:/124027h3936.48N/10401.70WO123/013EOSS Balloon  www.eoss.org/A=007530!W50!",123.0,15.0,24.1,39.6080833333,-104.0283333333,0.68,1.1,,,,,,,,9.722e-05,-2.611e-05,21.3,6.492,high Re,0.058889,14.833333,0.080124,7.92223,0.166421,0.816269,-0.127598,21.675789,0.017944,4.521167,0.024421,2.414663,0.050724,0.816194,-0.127691,6.606753,
