flightid,callsign,receivetime,packettime,altitude_ft,altitude_m,vert_rate_ftmin,elapsed_secs,flight_phase,position_packet,info,raw,bearing,speed_mph,speed_kph,latitude,longitude,distance_from_launch_mi,distance_from_launch_km,temperature_f,temperature_c,temperature_k,pressure_pa,pressure_atm,airdensity_slugs,airdensity_kgm3,velocity_x_degs,velocity_y_degs,velocity_z_fts,velocity_z_ms,airflow,acceleration_fts2,velocity_mean_fts,acceleration_mean_fts2,velocity_std_fts,acceleration_std_fts2,velocity_norm_fts,acceleration_norm_fts2,velocity_curvefit_fts,acceleration_ms2,velocity_mean_ms,acceleration_mean_ms2,velocity_std_ms,acceleration_std_ms2,velocity_norm_ms,acceleration_norm_ms2,velocity_curvefit_ms,reynolds_transition
EOSS-349,AE0SS-13,2023-11-04 08:04:12.542,2023-11-04 08:04:11.000,5217.0,1590.14,0.0,0.0,ascending,True,/140411h3936.46N/10402.51WO326/000EOSS Baloon/A=005217!W61!,"AE0SS-13>APTT4,EOSS,qAO,AE0SS-10:/140411h3936.46N/10402.51WO326/000EOSS Baloon/A=005217!W61!",326.0,0.0,0.0,39.6077666667,-104.04185,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,low Re,,0.0,,,,,,3.37054,,0.0,,,,,,1.027328,
EOSS-349,KC0D-1,2023-11-04 08:04:31.922,2023-11-04 08:04:30.000,5366.0,1635.56,270.0,19.0,ascending,True,/140430h3936.47N/10402.49WO034/008/A=005366 164T8441P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,AE0SS-10:/140430h3936.47N/10402.49WO034/008/A=005366 164T8441P EOSS BALLOON",34.0,9.0,14.5,39.6078333333,-104.0415,0.02,0.03,61.52,16.4,289.55,84410.0,0.83,0.00197054,1.01557682,5.56e-06,5.56e-06,4.5,1.37166667,low Re,0.15,2.25,0.15,3.181981,,0.707107,,5.578471,0.045722,0.685833,0.045722,0.969915,,0.707107,,1.700367,
EOSS-349,KC0D-1,2023-11-04 08:05:01.991,2023-11-04 08:05:00.000,5881.0,1792.53,1030.0,49.0,ascending,True,/140500h3936.44N/10402.44WO170/010/A=005881 166T8274P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,AE0SS-10:/140500h3936.44N/10402.44WO170/010/A=005881 166T8274P EOSS BALLOON",170.0,12.0,19.3,39.6073333333,-104.0406666667,0.07,0.11,61.88,16.6,289.75,82740.0,0.82,0.00193023,0.99479712,2.778e-05,-1.667e-05,17.16666667,5.23233333,low Re,0.422222,7.222222,0.286111,8.901207,0.19249,1.117202,0.707107,11.623004,0.128689,2.201333,0.087205,2.71304,0.058667,1.117197,0.70711,3.542687,
EOSS-349,KC0D-1,2023-11-04 08:05:04.304,2023-11-04 08:05:04.304,0.0,0.0,,,,False,>140500 Lk=3Diff/10 Itemp=62F bAlt=5498Ft Rel:7.5V 8.0V,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,AE0SS-10:>140500 Lk=3Diff/10 Itemp=62F bAlt=5498Ft Rel:7.5V 8.0V",0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EOSS-349,KC0D-1,2023-11-04 08:05:31.989,2023-11-04 08:05:30.000,6456.0,1967.79,1150.0,79.0,ascending,True,/140530h3936.32N/10402.41WO172/018/A=006456 168T8101P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,AE0SS-10:/140530h3936.32N/10402.41WO172/018/A=006456 168T8101P EOSS BALLOON",172.0,21.0,33.8,39.6053333333,-104.0401666667,0.19,0.31,62.24,16.8,289.95,81010.0,0.8,0.00188856,0.9733252,1.667e-05,-6.667e-05,19.16666667,5.842,low Re,0.066667,10.208333,0.212963,9.406829,0.185952,0.952322,-0.786741,16.035117,0.020322,3.1115,0.064911,2.867171,0.056675,0.952332,-0.786749,4.887483,
EOSS-349,AE0SS-13,2023-11-04 08:05:38.389,2023-11-04 08:05:38.389,0.0,0.0,,,,False,>EOSS Balloon Vbat=8.3V T=42F,"AE0SS-13>APTT4,EOSS,qAO,AE0SS-10:>EOSS Balloon Vbat=8.3V T=42F",0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EOSS-349,KC0D-1,2023-11-04 08:06:01.926,2023-11-04 08:06:00.000,7016.0,2138.48,1120.0,109.0,ascending,True,/140600h3936.18N/10402.43WO183/015/A=007016 169T7935P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,AE0SS-10:/140600h3936.18N/10402.43WO183/015/A=007016 169T7935P EOSS BALLOON",183.0,17.0,27.4,39.603,-104.0405,0.34,0.54,62.42,16.9,290.05,79350.0,0.78,0.00184923,0.95305181,-1.111e-05,-7.778e-05,18.66666667,5.68966667,low Re,-0.016667,11.9,0.155556,8.981926,0.190354,0.753365,-0.904751,18.604774,-0.005078,3.627133,0.047414,2.73768,0.058017,0.753387,-0.904769,5.670715,
EOSS-349,KC0D-1,2023-11-04 08:06:04.327,2023-11-04 08:06:04.327,0.0,0.0,,,,False,>140600 Lk=3Diff/10 Itemp=63F bAlt=6607Ft Rel:7.5V 7.9V,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,AE0SS-10:>140600 Lk=3Diff/10 Itemp=63F bAlt=6607Ft Rel:7.5V 7.9V",0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EOSS-349,KC0D-1,2023-11-04 08:06:32.092,2023-11-04 08:06:30.000,7597.0,2315.57,1162.0,139.0,ascending,True,/140630h3936.05N/10402.44WO181/017/A=007597 169T7766P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,AE0SS-10:/140630h3936.05N/10402.44WO181/017/A=007597 169T7766P EOSS BALLOON",181.0,20.0,32.2,39.6008333333,-104.0406666667,0.48,0.78,62.42,16.9,290.05,77660.0,0.77,0.00180984,0.93275367,-5.56e-06,-7.222e-05,19.36666667,5.903,low Re,0.023333,13.144444,0.129111,8.592546,0.175136,0.724142,-0.603976,20.015894,0.007111,4.006444,0.039353,2.619003,0.053379,0.724152,-0.60402,6.100821,
EOSS-349,KC0D-1,2023-11-04 08:07:02.134,2023-11-04 08:07:00.000,8151.0,2484.42,1108.0,169.0,ascending,True,/140700h3935.93N/10402.45WO192/013/A=008151 172T7609P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,AE0SS-10:/140700h3935.93N/10402.45WO192/013/A=008151 172T7609P EOSS BALLOON",192.0,15.0,24.1,39.5988333333,-104.0408333333,0.62,1.0,62.96,17.2,290.35,76090.0,0.75,0.00177142,0.91295254,-5.56e-06,-6.667e-05,18.46666667,5.62833333,low Re,-0.03,13.904762,0.102592,8.097723,0.16958,0.563356,-0.781885,20.564949,-0.009156,4.238143,0.031268,2.468151,0.051688,0.563252,-0.782077,6.268168,
