flightid,callsign,receivetime,packettime,altitude_ft,altitude_m,vert_rate_ftmin,elapsed_secs,flight_phase,position_packet,info,raw,bearing,speed_mph,speed_kph,latitude,longitude,distance_from_launch_mi,distance_from_launch_km,temperature_f,temperature_c,temperature_k,pressure_pa,pressure_atm,airdensity_slugs,airdensity_kgm3,velocity_x_degs,velocity_y_degs,velocity_z_fts,velocity_z_ms,airflow,acceleration_fts2,velocity_mean_fts,acceleration_mean_fts2,velocity_std_fts,acceleration_std_fts2,velocity_norm_fts,acceleration_norm_fts2,velocity_curvefit_fts,acceleration_ms2,velocity_mean_ms,acceleration_mean_ms2,velocity_std_ms,acceleration_std_ms2,velocity_norm_ms,acceleration_norm_ms2,velocity_curvefit_ms,reynolds_transition
EOSS-398,KC0D-2,2026-05-02T07:01:17.008,2026-05-02T13:01:15.000,5222.0,1591.67,-4.0,0.0,ascending,true,/130115h3936.48N/10402.53WO101/000/A=005222 229T8465P EOSS Balloon,"KC0D-2>APZEOS,EOSS,WIDE2-1,qAO,AE0SS-11:/130115h3936.48N/10402.53WO101/000/A=005222 229T8465P EOSS Balloon",101.0,0.0,0.0,39.608,-104.04216666666666,0.0,0.0,73.22,22.9,296.05,84650.0,0.84,0.00193276,0.99610322,0.0,0.0,-0.06666667,-0.02033333,high Re,,-0.066667,,,,,,5.303122,,-0.020333,,,,,,1.616472,""
EOSS-398,K0SCC-13,2026-05-02T07:01:32.323,2026-05-02T13:01:30.000,5424.0,1653.24,426.0,15.0,ascending,true,/130130h3936.49N/10402.51WO103/015/A=005424!W41!,"K0SCC-13>APTT4,Z,Z,Z,qAO,N0JD:/130130h3936.49N/10402.51WO103/015/A=005424!W41!",103.0,17.0,27.4,39.60823333333334,-104.04185,0.02,0.03,,,,,,,,0.000015,1.67e-6,7.1,2.16433333,high Re,0.238889,3.516667,0.238889,5.067599,,0.707107,,8.777709,0.072822,1.072,0.072822,1.544793,,0.707107,,2.67551,""
EOSS-398,KC0D-2,2026-05-02T07:01:46.786,2026-05-02T13:01:45.000,5797.0,1766.93,1150.0,30.0,ascending,true,/130145h3936.48N/10402.42WO112/014/A=005797 231T8288P EOSS Balloon,"KC0D-2>APZEOS,EOSS,WIDE2-1,qAO,N0JD:/130145h3936.48N/10402.42WO112/014/A=005797 231T8288P EOSS Balloon",112.0,16.0,25.7,39.608,-104.04033333333334,0.1,0.16,73.58,23.1,296.25,82880.0,0.82,0.00189107,0.97461666,0.00006111,0.0,19.16666667,5.842,high Re,0.402222,8.733333,0.320556,9.720139,0.115494,1.073373,0.707102,13.907858,0.122589,2.662,0.097706,2.962683,0.035191,1.073351,0.707084,4.23914,""
EOSS-398,K0SCC-13,2026-05-02T07:02:02.854,2026-05-02T13:02:00.000,6051.0,1844.34,1254.0,45.0,ascending,true,/130200h3936.46N/10402.35WO114/008>K0SCC-13 EOSS Balloon BatVolt: 8.1V | Temp: 69F/A=006051!W25!,"K0SCC-13>APTT4,Z,Z,Z,qAO,AE0SS-11:/130200h3936.46N/10402.35WO114/008>K0SCC-13 EOSS Balloon BatVolt: 8.1V | Temp: 69F/A=006051!W25!",114.0,9.0,14.5,39.6077,-104.03925000000001,0.16,0.26,,,,,,,,0.00008667,-0.00001778,20.9,6.37,high Re,0.057778,11.775,0.232963,9.999718,0.172298,0.912526,-1.016756,16.588527,0.0176,3.589,0.071004,3.047782,0.052518,0.912467,-1.01687,5.056105,""
EOSS-398,KC0D-2,2026-05-02T07:02:16.727,2026-05-02T13:02:15.000,6452.0,1966.57,1310.0,60.0,ascending,true,/130215h3936.43N/10402.30WO132/010/A=006452 233T8089P EOSS Balloon,"KC0D-2>APZEOS,EOSS,WIDE2-1,qAO,N0JD:/130215h3936.43N/10402.30WO132/010/A=006452 233T8089P EOSS Balloon",132.0,12.0,19.3,39.607166666666664,-104.03833333333333,0.21,0.34,73.94,23.3,296.45,80890.0,0.8,0.00184442,0.95057378,0.00006667,-0.00002778,21.83333333,6.65466667,high Re,0.031111,13.786667,0.1825,9.758575,0.173139,0.824574,-0.874378,19.733014,0.009489,4.202133,0.055625,2.974289,0.052771,0.824578,-0.874268,6.014586,""
EOSS-398,K0SCC-13,2026-05-02T07:02:32.371,2026-05-02T13:02:30.000,6727.0,2050.39,1352.0,75.0,ascending,true,/130230h3936.41N/10402.23WO075/016/A=006727!W15!,"K0SCC-13>APTT4,Z,Z,Z,qAO,N0JD:/130230h3936.41N/10402.23WO075/016/A=006727!W15!",75.0,18.0,29.0,39.60685,-104.03725,0.27,0.43,,,,,,,,0.00006667,-0.00002833,22.53333333,6.86833333,high Re,0.023333,15.244444,0.150667,9.43051,0.165981,0.772905,-0.76716,21.258769,0.007122,4.6465,0.045924,2.87435,0.050587,0.772986,-0.767035,6.479635,""
EOSS-398,KC0D-2,2026-05-02T07:02:46.762,2026-05-02T13:02:45.000,7170.0,2185.42,1436.0,90.0,ascending,true,/130245h3936.40N/10402.17WO120/011/A=007170 234T7878P EOSS Balloon,"KC0D-2>APZEOS,EOSS,WIDE2-1,qAO,N0JD:/130245h3936.40N/10402.17WO120/011/A=007170 234T7878P EOSS Balloon",120.0,13.0,20.9,39.60666666666667,-104.03616666666667,0.33,0.53,74.12,23.4,296.55,78780.0,0.78,0.0017957,0.92546606,0.00007222,-0.00001667,23.93333333,7.295,high Re,0.046667,16.485714,0.133333,9.213976,0.15441,0.808296,-0.561272,22.880243,0.014222,5.024857,0.040641,2.808378,0.047061,0.808347,-0.561378,6.97387,""
EOSS-398,K0SCC-13,2026-05-02T07:03:02.434,2026-05-02T13:03:00.000,7422.0,2262.23,1390.0,105.0,ascending,true,/130300h3936.38N/10402.11WO137/013/A=007422!W10!,"K0SCC-13>APTT4,Z,Z,Z,qAO,KB0TVJ-1:/130300h3936.38N/10402.11WO137/013/A=007422!W10!",137.0,15.0,24.1,39.60635,-104.03516666666667,0.39,0.63,,,,,,,,0.00006944,-0.00001667,23.16666667,7.06133333,high Re,-0.025556,17.320833,0.110635,8.851472,0.153216,0.660436,-0.888882,23.439553,-0.007789,5.279417,0.033722,2.697902,0.046698,0.660482,-0.888925,7.144347,""
EOSS-398,KC0D-2,2026-05-02T07:03:16.767,2026-05-02T13:03:15.000,7827.0,2385.67,1314.0,120.0,ascending,true,/130315h3936.36N/10402.05WO145/008/A=007827 233T7688P EOSS Balloon,"KC0D-2>APZEOS,EOSS,WIDE2-1,qAO,N0JD:/130315h3936.36N/10402.05WO145/008/A=007827 233T7688P EOSS Balloon",145.0,9.0,14.5,39.606,-104.03416666666666,0.45,0.72,73.94,23.3,296.45,76880.0,0.76,0.00175298,0.90345051,0.00006667,-0.00002222,21.9,6.675,high Re,-0.042222,17.82963,0.091528,8.419314,0.151797,0.483456,-0.881111,23.927093,-0.012878,5.434481,0.027897,2.566174,0.046267,0.483412,-0.881298,7.292947,""
EOSS-398,K0SCC-13,2026-05-02T07:03:32.621,2026-05-02T13:03:30.000,8046.0,2452.42,1248.0,135.0,ascending,true,/130330h3936.33N/10402.00WO135/010>K0SCC-13 EOSS Balloon BatVolt: 8.1V | Temp: 69F/A=008046!W83!,"K0SCC-13>APTT4,Z,Z,Z,qAO,N0JD:/130330h3936.33N/10402.00WO135/010>K0SCC-13 EOSS Balloon BatVolt: 8.1V | Temp: 69F/A=008046!W83!",135.0,12.0,19.3,39.60563333333333,-104.03338333333333,0.49,0.79,,,,,,,,0.00005944,-0.00002389,20.8,6.33966667,high Re,-0.036667,18.126667,0.077284,7.993188,0.148284,0.334451,-0.768465,24.02726,-0.011178,5.525,0.023555,2.436286,0.045196,0.334389,-0.768497,7.32348,""
