flightid,callsign,receivetime,packettime,altitude_ft,altitude_m,vert_rate_ftmin,elapsed_secs,flight_phase,info,raw,bearing,speed_mph,speed_kph,latitude,longitude,distance_from_launch_mi,distance_from_launch_km,temperature_f,temperature_c,temperature_k,pressure_pa,pressure_atm,airdensity_slugs,airdensity_kgm3,velocity_x_degs,velocity_y_degs,velocity_z_fts,velocity_z_ms,airflow,acceleration_fts2,velocity_mean_fts,acceleration_mean_fts2,velocity_std_fts,acceleration_std_fts2,velocity_norm_fts,acceleration_norm_fts2,velocity_curvefit_fts,acceleration_ms2,velocity_mean_ms,acceleration_mean_ms2,velocity_std_ms,acceleration_std_ms2,velocity_norm_ms,acceleration_norm_ms2,velocity_curvefit_ms,reynolds_transition
EOSS-372,KC0D-3,2025-04-12 07:08:45.315,2025-04-12 07:08:40,5223.0,1591.97,-2.0,0.0,ascending,/130840h3936.48N/10402.53WO092/000/A=005223 139T8358P EOSS Balloon,"KC0D-3>APZEOS,EOSS,WIDE2-1,qAO,KE0UWC-9:/130840h3936.48N/10402.53WO092/000/A=005223 139T8358P EOSS Balloon",92.0,0.0,0.0,39.608,-104.0421666667,0.0,0.0,57.02,13.9,287.05,83580.0,0.82,0.00196816,1.01434867,-5.56e-06,0.0,-0.03333333,-0.01033333,high Re,,-0.033333,,,,,,6.43646,,-0.010333,,,,,,1.961741,
EOSS-372,AE0SS-12,2025-04-12 07:08:58.966,2025-04-12 07:08:57,5414.0,1650.19,446.0,17.0,ascending,/130857h3936.51N/10402.51WO016/011EOSS Balloon  www.eoss.org/A=005414!W13!,"AE0SS-12>APTT4,EOSS,qAO,KE0UWC-9:/130857h3936.51N/10402.51WO016/011EOSS Balloon  www.eoss.org/A=005414!W13!",16.0,13.0,20.9,39.6085166667,-104.0418833333,0.04,0.06,,,,,,,,1.556e-05,8.89e-06,7.43333333,2.26566667,high Re,0.248889,3.7,0.248889,5.279731,,0.707107,,8.764865,0.075867,1.127667,0.075867,1.609375,,0.707107,,2.671491,
EOSS-372,KC0D-3,2025-04-12 07:09:12.810,2025-04-12 07:09:10,5770.0,1758.7,1094.0,30.0,ascending,/130910h3936.52N/10402.44WO098/011/A=005770 221T8193P EOSS Balloon,"KC0D-3>APZEOS,EOSS,WIDE2-1,qAO,KE0UWC-9:/130910h3936.52N/10402.44WO098/011/A=005770 221T8193P EOSS Balloon",98.0,13.0,20.9,39.6086666667,-104.0406666667,0.09,0.15,71.78,22.1,295.25,81930.0,0.81,0.00187572,0.96670841,5e-05,2.222e-05,18.23333333,5.55766667,high Re,0.36,8.544444,0.304444,9.183883,0.078567,1.054988,0.707116,12.198478,0.109733,2.604333,0.0928,2.799407,0.023947,1.054985,0.707103,3.71808,
EOSS-372,AE0SS-12,2025-04-12 07:09:28.533,2025-04-12 07:09:27,5962.0,1817.22,1096.0,47.0,ascending,/130927h3936.51N/10402.37WO102/015EOSS Balloon  www.eoss.org/A=005962!W58!,"AE0SS-12>APTT4,EOSS,qAO,N0JD-10:/130927h3936.51N/10402.37WO102/015EOSS Balloon  www.eoss.org/A=005962!W58!",102.0,17.0,27.4,39.6085833333,-104.0396333333,0.14,0.23,,,,,,,,7.5e-05,2.22e-06,18.26666667,5.56766667,high Re,0.001111,10.975,0.203333,8.936416,0.18373,0.81595,-1.100648,13.634566,0.000333,3.345167,0.061978,2.723929,0.056007,0.815917,-1.100666,4.155794,
EOSS-372,KC0D-3,2025-04-12 07:09:45.323,2025-04-12 07:09:40,6330.0,1929.38,1120.0,60.0,ascending,/130940h3936.51N/10402.31WO106/016/A=006330 226T8032P EOSS Balloon,"KC0D-3>APZEOS,EOSS,WIDE2-1,qAO,KE0UWC-9:/130940h3936.51N/10402.31WO106/016/A=006330 226T8032P EOSS Balloon",106.0,18.0,29.0,39.6085,-104.0385,0.2,0.32,72.68,22.6,295.75,80320.0,0.79,0.00183576,0.94610948,7.222e-05,-5.56e-06,18.66666667,5.68933333,high Re,0.013333,12.513333,0.155833,8.469179,0.177566,0.726556,-0.802519,15.729286,0.004056,3.814,0.047497,2.581446,0.054129,0.726466,-0.802546,4.794244,
EOSS-372,KC0D-3,2025-04-12 07:10:12.818,2025-04-12 07:10:10,6854.0,2089.1,1048.0,90.0,ascending,/131010h3936.49N/10402.20WO141/010/A=006854 206T7885P EOSS Balloon,"KC0D-3>APZEOS,EOSS,WIDE2-1,qAO,KE0UWC-9:/131010h3936.49N/10402.20WO141/010/A=006854 206T7885P EOSS Balloon",141.0,12.0,19.3,39.6081666667,-104.0366666667,0.29,0.47,69.08,20.6,293.75,78850.0,0.78,0.00181443,0.93511769,6.111e-05,-1.111e-05,17.46666667,5.324,high Re,-0.04,13.338889,0.116667,7.840335,0.176967,0.52648,-0.885289,17.569427,-0.012178,4.065667,0.035562,2.389792,0.053941,0.526545,-0.885041,5.355153,
EOSS-372,AE0SS-12,2025-04-12 07:10:28.455,2025-04-12 07:10:27,7022.0,2140.31,1060.0,107.0,ascending,/131027h3936.45N/10402.14WO119/013EOSS Balloon  www.eoss.org/A=007022!W40!,"AE0SS-12>APTT4,EOSS,qAO,N0JD-10:/131027h3936.45N/10402.14WO119/013EOSS Balloon  www.eoss.org/A=007022!W40!",119.0,15.0,24.1,39.6075666667,-104.0356666667,0.35,0.56,,,,,,,,6.611e-05,-1.694e-05,17.66666667,5.38483333,high Re,0.003333,13.957143,0.097778,7.341756,0.164908,0.505264,-0.572713,17.946975,0.001014,4.254119,0.029804,2.237824,0.050266,0.505274,-0.572753,5.470239,
EOSS-372,KC0D-3,2025-04-12 07:10:45.095,2025-04-12 07:10:40,7356.0,2242.11,1004.0,120.0,ascending,/131040h3936.44N/10402.09WO105/010/A=007356 204T7745P EOSS Balloon,"KC0D-3>APZEOS,EOSS,WIDE2-1,qAO,N0JD-10:/131040h3936.44N/10402.09WO105/010/A=007356 204T7745P EOSS Balloon",105.0,12.0,19.3,39.6073333333,-104.0348333333,0.39,0.63,68.72,20.4,293.55,77450.0,0.76,0.00178343,0.91914025,6.111e-05,-2.778e-05,16.73333333,5.10033333,high Re,-0.031111,14.304167,0.079365,6.867648,0.158226,0.353712,-0.698216,18.473314,-0.009483,4.359896,0.024192,2.093313,0.048229,0.353716,-0.698231,5.630665,
EOSS-372,AE0SS-12,2025-04-12 07:10:58.528,2025-04-12 07:10:57,7593.0,2314.35,1142.0,137.0,ascending,/131057h3936.40N/10402.06WO119/005EOSS Balloon  www.eoss.org/A=007593!W85!,"AE0SS-12>APTT4,EOSS,qAO,N0JD-10:/131057h3936.40N/10402.06WO119/005EOSS Balloon  www.eoss.org/A=007593!W85!",119.0,6.0,9.7,39.6068,-104.0344166667,0.42,0.68,,,,,,,,4.167e-05,-2.556e-05,19.03333333,5.80133333,high Re,0.076667,14.82963,0.079028,6.614682,0.146492,0.635511,-0.016117,18.705201,0.023367,4.520056,0.024089,2.016203,0.044652,0.63549,-0.016169,5.701347,
EOSS-372,KC0D-3,2025-04-12 07:11:12.607,2025-04-12 07:11:10,7912.0,2411.58,1112.0,150.0,ascending,/131110h3936.38N/10402.02WO153/008/A=007912 181T7594P EOSS Balloon,"KC0D-3>APZEOS,EOSS,WIDE2-1,qAO,N0JD-10:/131110h3936.38N/10402.02WO153/008/A=007912 181T7594P EOSS Balloon",153.0,9.0,14.5,39.6063333333,-104.0336666667,0.47,0.75,64.58,18.1,291.25,75940.0,0.75,0.00176247,0.90833721,3.889e-05,-3.333e-05,18.53333333,5.649,high Re,-0.016667,15.2,0.068395,6.345408,0.140694,0.525314,-0.604589,18.884349,-0.005078,4.63295,0.020848,1.934128,0.042885,0.525327,-0.604547,5.755951,
EOSS-372,AE0SS-12,2025-04-12 07:11:28.426,2025-04-12 07:11:27,8141.0,2481.38,1096.0,167.0,ascending,/131127h3936.35N/10401.97WO147/009EOSS Balloon  www.eoss.org/A=008141!W86!,"AE0SS-12>APTT4,EOSS,qAO,N0JD-10:/131127h3936.35N/10401.97WO147/009EOSS Balloon  www.eoss.org/A=008141!W86!",147.0,10.0,16.1,39.6059666667,-104.0329333333,0.51,0.82,,,,,,,,4.944e-05,-2.778e-05,18.26666667,5.56766667,high Re,-0.008889,15.478788,0.060667,6.09038,0.13488,0.457751,-0.515688,18.946053,-0.002711,4.717924,0.018492,1.856392,0.041113,0.457739,-0.515725,5.774759,
EOSS-372,KC0D-3,2025-04-12 07:11:45.118,2025-04-12 07:11:40,8470.0,2581.66,1116.0,180.0,ascending,/131140h3936.32N/10401.93WO136/011/A=008470 174T7443P EOSS Balloon,"KC0D-3>APZEOS,EOSS,WIDE2-1,qAO,N0JD-10:/131140h3936.32N/10401.93WO136/011/A=008470 174T7443P EOSS Balloon",136.0,13.0,20.9,39.6053333333,-104.0321666667,0.56,0.91,63.32,17.4,290.55,74430.0,0.73,0.00173158,0.8924206,5e-05,-3.333e-05,18.6,5.66933333,high Re,0.011111,15.738889,0.056162,5.876435,0.128828,0.486879,-0.349699,18.973194,0.003389,4.797208,0.017119,1.791182,0.039268,0.486899,-0.349649,5.783031,
EOSS-372,AE0SS-12,2025-04-12 07:11:58.382,2025-04-12 07:11:57,8669.0,2642.31,1056.0,197.0,ascending,/131157h3936.30N/10401.86WO141/011EOSS Balloon  www.eoss.org/A=008669!W12!,"AE0SS-12>APTT4,EOSS,qAO,N0JD-10:/131157h3936.30N/10401.86WO141/011EOSS Balloon  www.eoss.org/A=008669!W12!",141.0,13.0,20.9,39.6050166667,-104.0310333333,0.63,1.01,,,,,,,,6.333e-05,-3.167e-05,17.6,5.36433333,high Re,-0.033333,15.882051,0.048704,5.649887,0.12552,0.304068,-0.653577,18.968979,-0.010167,4.840833,0.014845,1.722125,0.03826,0.303985,-0.653738,5.781746,
EOSS-372,KC0D-3,2025-04-12 07:12:12.908,2025-04-12 07:12:10,9000.0,2743.2,1060.0,210.0,ascending,/131210h3936.28N/10401.82WO111/011/A=009000 152T7301P EOSS Balloon,"KC0D-3>APZEOS,EOSS,WIDE2-1,qAO,KE0UWC-9:/131210h3936.28N/10401.82WO111/011/A=009000 152T7301P EOSS Balloon",111.0,13.0,20.9,39.6046666667,-104.0303333333,0.67,1.08,59.36,15.2,288.35,73010.0,0.72,0.00171151,0.88207364,6.111e-05,-2.222e-05,17.66666667,5.38466667,high Re,0.002222,16.009524,0.045128,5.44915,0.120866,0.30411,-0.354988,18.94947,0.000678,4.879679,0.013755,1.660936,0.036842,0.304038,-0.354948,5.775799,
EOSS-372,AE0SS-12,2025-04-12 07:12:28.449,2025-04-12 07:12:27,9201.0,2804.46,1064.0,227.0,ascending,/131227h3936.27N/10401.78WO091/018EOSS Balloon  www.eoss.org/A=009201!W06!,"AE0SS-12>APTT4,EOSS,qAO,N0JD-10:/131227h3936.27N/10401.78WO091/018EOSS Balloon  www.eoss.org/A=009201!W06!",91.0,21.0,33.8,39.6045,-104.0297666667,0.7,1.13,,,,,,,,4.222e-05,-1.722e-05,17.73333333,5.405,high Re,0.002222,16.124444,0.042063,5.269762,0.116689,0.305306,-0.341429,18.938888,0.000678,4.9147,0.012821,1.606255,0.035568,0.305244,-0.341402,5.772573,
EOSS-372,KC0D-3,2025-04-12 07:12:45.136,2025-04-12 07:12:40,9516.0,2900.48,1032.0,240.0,ascending,/131240h3936.25N/10401.73WO082/011/A=009516 145T7168P EOSS Balloon,"KC0D-3>APZEOS,EOSS,WIDE2-1,qAO,N0JD-10:/131240h3936.25N/10401.73WO082/011/A=009516 145T7168P EOSS Balloon",82.0,13.0,20.9,39.6041666667,-104.0288333333,0.76,1.22,58.1,14.5,287.65,71680.0,0.71,0.00168442,0.86811261,5e-05,-1.667e-05,17.2,5.24266667,high Re,-0.017778,16.191667,0.038074,5.09817,0.113501,0.197783,-0.492084,18.936115,-0.005411,4.935198,0.011606,1.553954,0.034596,0.197862,-0.491878,5.771727,
EOSS-372,AE0SS-12,2025-04-12 07:12:58.412,2025-04-12 07:12:57,9693.0,2954.43,984.0,257.0,ascending,/131257h3936.25N/10401.67WO090/017EOSS Balloon  www.eoss.org/A=009693!W18!,"AE0SS-12>APTT4,EOSS,qAO,N0JD-10:/131257h3936.25N/10401.67WO090/017EOSS Balloon  www.eoss.org/A=009693!W18!",90.0,20.0,32.2,39.6041833333,-104.0279666667,0.8,1.29,,,,,,,,6e-05,-1.056e-05,16.4,4.999,high Re,-0.026667,16.203922,0.034028,4.93654,0.11084,0.03972,-0.547591,18.945765,-0.008122,4.938951,0.010373,1.504689,0.033785,0.039908,-0.547432,5.774668,
EOSS-372,KC0D-3,2025-04-12 07:13:12.643,2025-04-12 07:13:10,10013.0,3051.96,994.0,270.0,ascending,/131310h3936.23N/10401.62WO142/008/A=010013 121T7035P EOSS Balloon,"KC0D-3>APZEOS,EOSS,WIDE2-1,qAO,N0JD-10:/131310h3936.23N/10401.62WO142/008/A=010013 121T7035P EOSS Balloon",142.0,9.0,14.5,39.6038333333,-104.027,0.86,1.38,53.78,12.1,285.25,70350.0,0.69,0.00166707,0.85917355,6.111e-05,-1.111e-05,16.56666667,5.04933333,high Re,0.005556,16.224074,0.032353,4.78991,0.107543,0.071524,-0.249175,18.989298,0.001678,4.945083,0.009861,1.459995,0.03278,0.071405,-0.249634,5.787936,
EOSS-372,AE0SS-12,2025-04-12 07:13:28.439,2025-04-12 07:13:27,10195.0,3107.44,1004.0,287.0,ascending,/131327h3936.19N/10401.56WO140/015EOSS Balloon  www.eoss.org/A=010195!W64!,"AE0SS-12>APTT4,EOSS,qAO,N0JD-10:/131327h3936.19N/10401.56WO140/015EOSS Balloon  www.eoss.org/A=010195!W64!",140.0,17.0,27.4,39.6032666667,-104.0260666667,0.92,1.48,,,,,,,,6.333e-05,-3.056e-05,16.73333333,5.10033333,high Re,0.005556,16.250877,0.030864,4.656422,0.104523,0.103611,-0.242129,19.030715,0.0017,4.953254,0.009408,1.419307,0.03186,0.103628,-0.241933,5.800561,
EOSS-372,KC0D-3,2025-04-12 07:13:45.136,2025-04-12 07:13:40,10611.0,3234.23,1196.0,300.0,ascending,/131340h3936.16N/10401.51WO119/009/A=010611 117T6887P EOSS Balloon,"KC0D-3>APZEOS,EOSS,WIDE2-1,qAO,N0JD-10:/131340h3936.16N/10401.51WO119/009/A=010611 117T6887P EOSS Balloon",119.0,10.0,16.1,39.6026666667,-104.0251666667,0.98,1.57,53.06,11.7,284.85,68870.0,0.68,0.00163429,0.84227965,6.111e-05,-3.889e-05,19.93333333,6.07566667,high Re,0.106667,16.435,0.034854,4.606422,0.103056,0.759447,0.696835,19.173436,0.032511,5.009375,0.010624,1.404065,0.031412,0.759432,0.696772,5.844059,
EOSS-372,AE0SS-12,2025-04-12 07:13:58.561,2025-04-12 07:13:57,10838.0,3303.42,1286.0,317.0,ascending,/131357h3936.12N/10401.46WO108/010EOSS Balloon  www.eoss.org/A=010838!W90!,"AE0SS-12>APTT4,EOSS,qAO,N0JD-10:/131357h3936.12N/10401.46WO108/010EOSS Balloon  www.eoss.org/A=010838!W90!",108.0,12.0,19.3,39.60215,-104.0243333333,1.03,1.66,,,,,,,,5.778e-05,-3.722e-05,21.43333333,6.53266667,high Re,0.05,16.673016,0.035611,4.620373,0.100364,1.030289,0.143368,19.279359,0.015233,5.081913,0.010854,1.408306,0.030592,1.030141,0.143142,5.876345,
