flightid,callsign,receivetime,packettime,altitude_ft,altitude_m,vert_rate_ftmin,elapsed_secs,flight_phase,position_packet,info,raw,bearing,speed_mph,speed_kph,latitude,longitude,distance_from_launch_mi,distance_from_launch_km,temperature_f,temperature_c,temperature_k,pressure_pa,pressure_atm,airdensity_slugs,airdensity_kgm3,velocity_x_degs,velocity_y_degs,velocity_z_fts,velocity_z_ms,airflow,acceleration_fts2,velocity_mean_fts,acceleration_mean_fts2,velocity_std_fts,acceleration_std_fts2,velocity_norm_fts,acceleration_norm_fts2,velocity_curvefit_fts,acceleration_ms2,velocity_mean_ms,acceleration_mean_ms2,velocity_std_ms,acceleration_std_ms2,velocity_norm_ms,acceleration_norm_ms2,velocity_curvefit_ms,reynolds_transition
EOSS-396,KC0D-2,2026-04-19T07:03:16.941,2026-04-19T13:03:15.000,5214.0,1589.23,-2.0,0.0,ascending,true,/130315h3936.48N/10402.53WO018/000/A=005214 177T8466P EOSS Balloon,"KC0D-2>APZEOS,EOSS*,WIDE2-1,qAO,AE0SS-10:/130315h3936.48N/10402.53WO018/000/A=005214 177T8466P EOSS Balloon",18.0,0.0,0.0,39.608,-104.04216666666666,0.0,0.0,63.86,17.7,290.85,84660.0,0.84,0.00196755,1.01403196,0.0,0.0,-0.03333333,-0.01,high Re,,-0.033333,,,,,,5.969097,,-0.01,,,,,,0.061298,""
EOSS-396,AE0SS-4,2026-04-19T07:04:14.396,2026-04-19T13:04:09.000,5738.0,1748.94,516.0,54.0,ascending,true,/130409h3936.56N/10402.50WO048/008/A=005738 97T8281P EOSS BALLOON,"AE0SS-4>APZEOS,EOSS*,WIDE2-1,qAO,AE0SS-10:/130409h3936.56N/10402.50WO048/008/A=005738 97T8281P EOSS BALLOON",48.0,9.0,14.5,39.60933333333333,-104.04166666666667,0.1,0.16,49.46,9.7,282.85,82810.0,0.82,0.00197898,1.01992691,8.33e-6,0.00001944,8.6,2.62116667,high Re,0.143889,4.283333,0.143889,6.104689,,0.707107,,10.633434,0.043853,1.305583,0.043853,1.860516,,0.707107,,3.094937,""
EOSS-396,KC0D-2,2026-04-19T07:04:16.700,2026-04-19T13:04:15.000,5903.0,1799.23,689.0,60.0,ascending,true,/130415h3936.57N/10402.50WO049/008/A=005903 180T8254P EOSS Balloon,"KC0D-2>APZEOS,EOSS,WIDE2-1,qAO,N0JD:/130415h3936.57N/10402.50WO049/008/A=005903 180T8254P EOSS Balloon",49.0,9.0,14.5,39.6095,-104.04166666666667,0.11,0.18,64.4,18.0,291.15,82540.0,0.81,0.0019163,0.98762055,8.33e-6,0.000025,11.48333333,3.5,high Re,0.048056,6.683333,0.095972,5.992797,0.067764,0.800962,-0.707101,11.892956,0.014647,2.037056,0.02925,1.826449,0.020652,0.800977,-0.707099,3.795598,""
EOSS-396,AE0SS-4,2026-04-19T07:04:42.435,2026-04-19T13:04:39.000,6351.0,1935.78,1226.0,84.0,ascending,true,/130439h3936.59N/10402.43WO074/013/A=006351 96T8096P EOSS BALLOON,"AE0SS-4>APZEOS,EOSS*,WIDE2-1,qAO,AE0SS-10:/130439h3936.59N/10402.43WO074/013/A=006351 96T8096P EOSS BALLOON",74.0,15.0,24.1,39.609833333333334,-104.0405,0.15,0.24,49.28,9.6,282.75,80960.0,0.8,0.00193546,0.9974941,0.00003889,0.00001667,20.43333333,6.228,high Re,0.298333,10.120833,0.163426,8.438485,0.126277,1.22208,1.068342,14.864527,0.090933,3.084792,0.049811,2.571954,0.03849,1.222109,1.068381,5.22094,""
EOSS-396,KC0D-2,2026-04-19T07:04:47.432,2026-04-19T13:04:45.000,6534.0,1991.56,1262.0,90.0,ascending,true,/130445h3936.60N/10402.42WO074/008/A=006534 181T8063P EOSS Balloon,"KC0D-2>APZEOS,EOSS*,WIDE2-1,qAO,AE0SS-10:/130445h3936.60N/10402.42WO074/008/A=006534 181T8063P EOSS Balloon",74.0,9.0,14.5,39.61,-104.04033333333334,0.17,0.27,64.58,18.1,291.25,80630.0,0.8,0.00187131,0.96443547,0.00004444,0.00001667,21.03333333,6.411,high Re,0.02,12.303333,0.12757,8.787637,0.125592,0.993441,-0.856504,15.905492,0.0061,3.750033,0.038883,2.678422,0.03828,0.993483,-0.8564,5.636777,""
EOSS-396,AE0SS-4,2026-04-19T07:05:14.429,2026-04-19T13:05:09.000,6984.0,2128.72,1266.0,114.0,ascending,true,/130509h3936.59N/10402.36WO092/005/A=006984 84T7911P EOSS BALLOON,"AE0SS-4>APZEOS,EOSS*,WIDE2-1,qAO,AE0SS-10:/130509h3936.59N/10402.36WO092/005/A=006984 84T7911P EOSS BALLOON",92.0,6.0,9.7,39.609833333333334,-104.03933333333333,0.2,0.32,47.12,8.4,281.55,79110.0,0.78,0.00189929,0.97885486,0.00003889,0.0,21.1,6.43133333,high Re,0.002222,13.769444,0.1025,8.641466,0.122362,0.8483,-0.819519,18.087404,0.000678,4.196917,0.031242,2.633891,0.037295,0.848333,-0.81952,6.345992,""
EOSS-396,KC0D-2,2026-04-19T07:05:17.442,2026-04-19T13:05:15.000,7168.0,2184.81,1268.0,120.0,ascending,true,/130515h3936.60N/10402.35WO090/005/A=007168 182T7877P EOSS Balloon,"KC0D-2>APZEOS,EOSS*,WIDE2-1,qAO,AE0SS-10:/130515h3936.60N/10402.35WO090/005/A=007168 182T7877P EOSS Balloon",90.0,6.0,9.7,39.61,-104.03916666666667,0.21,0.34,64.76,18.2,291.35,78770.0,0.78,0.00182752,0.94186416,0.00003889,0.0,21.13333333,6.44166667,high Re,0.001111,14.821429,0.085602,8.365154,0.11701,0.754547,-0.722084,18.838771,0.000344,4.517595,0.026093,2.549705,0.035663,0.754625,-0.722009,6.532899,""
EOSS-396,AE0SS-4,2026-04-19T07:05:42.440,2026-04-19T13:05:39.000,7613.0,2320.44,1258.0,144.0,ascending,true,/130539h3936.59N/10402.33WO279/001/A=007613 67T7725P EOSS BALLOON,"AE0SS-4>APZEOS,EOSS*,WIDE2-1,qAO,AE0SS-10:/130539h3936.59N/10402.33WO279/001/A=007613 67T7725P EOSS BALLOON",279.0,1.0,1.6,39.609833333333334,-104.03883333333333,0.22,0.35,44.06,6.7,279.85,77250.0,0.76,0.0018659,0.96164688,0.00001667,0.0,20.96666667,6.39066667,high Re,-0.005556,15.589583,0.072579,8.043616,0.112234,0.668491,-0.696179,20.359044,-0.0017,4.751729,0.022122,2.4517,0.034209,0.66849,-0.696366,6.804039,""
EOSS-396,KC0D-2,2026-04-19T07:05:47.421,2026-04-19T13:05:45.000,7803.0,2378.35,1270.0,150.0,ascending,true,/130545h3936.59N/10402.33WO149/002/A=007803 182T7693P EOSS Balloon,"KC0D-2>APZEOS,EOSS*,WIDE2-1,qAO,AE0SS-10:/130545h3936.59N/10402.33WO149/002/A=007803 182T7693P EOSS Balloon",149.0,2.0,3.2,39.609833333333334,-104.03883333333333,0.22,0.35,64.76,18.2,291.35,76930.0,0.76,0.00178483,0.91986302,0.00001111,-5.56e-6,21.16666667,6.45133333,high Re,0.006667,16.209259,0.06434,7.750372,0.10649,0.639635,-0.541581,20.892545,0.002022,4.940574,0.01961,2.362295,0.032459,0.63953,-0.541853,6.859795,""
EOSS-396,AE0SS-4,2026-04-19T07:06:14.443,2026-04-19T13:06:09.000,8270.0,2520.7,1314.0,174.0,ascending,true,/130609h3936.58N/10402.28WO102/005/A=008270 64T7541P EOSS BALLOON,"AE0SS-4>APZEOS,EOSS*,WIDE2-1,qAO,AE0SS-10:/130609h3936.58N/10402.28WO102/005/A=008270 64T7541P EOSS BALLOON",102.0,6.0,9.7,39.60966666666667,-104.038,0.25,0.4,43.52,6.4,279.55,75410.0,0.74,0.00182341,0.93974904,0.00002778,-5.56e-6,21.9,6.67533333,high Re,0.024444,16.778333,0.059907,7.525455,0.100496,0.680579,-0.35288,21.948836,0.007467,5.11405,0.01826,2.293759,0.030631,0.680666,-0.352355,6.89414,""
EOSS-396,KC0D-2,2026-04-19T07:06:16.749,2026-04-19T13:06:15.000,8461.0,2578.91,1316.0,180.0,ascending,true,/130615h3936.58N/10402.27WO098/008/A=008461 182T7508P EOSS Balloon,"KC0D-2>APZEOS,EOSS,WIDE2-1,qAO,N0JD:/130615h3936.58N/10402.27WO098/008/A=008461 182T7508P EOSS Balloon",98.0,9.0,14.5,39.60966666666667,-104.03783333333334,0.26,0.42,64.76,18.2,291.35,75080.0,0.74,0.00174191,0.8977423,0.00003333,-5.56e-6,21.93333333,6.68533333,high Re,0.001111,17.24697,0.054028,7.306507,0.096555,0.641396,-0.54805,22.28769,0.000333,5.256894,0.016468,2.227026,0.02943,0.641411,-0.54825,6.878714,""
