flightid,callsign,receivetime,packettime,altitude_ft,altitude_m,vert_rate_ftmin,elapsed_secs,flight_phase,position_packet,info,raw,bearing,speed_mph,speed_kph,latitude,longitude,distance_from_launch_mi,distance_from_launch_km,temperature_f,temperature_c,temperature_k,pressure_pa,pressure_atm,airdensity_slugs,airdensity_kgm3,velocity_x_degs,velocity_y_degs,velocity_z_fts,velocity_z_ms,airflow,acceleration_fts2,velocity_mean_fts,acceleration_mean_fts2,velocity_std_fts,acceleration_std_fts2,velocity_norm_fts,acceleration_norm_fts2,velocity_curvefit_fts,acceleration_ms2,velocity_mean_ms,acceleration_mean_ms2,velocity_std_ms,acceleration_std_ms2,velocity_norm_ms,acceleration_norm_ms2,velocity_curvefit_ms,reynolds_transition
EOSS-345,AE0SS-13,2023-07-29 07:07:42.666,2023-07-29 07:07:41,5408.0,1648.36,0.0,0.0,ascending,True,/130741h3914.16N/10341.81WO252/000EOSS Baloon/A=005408!W86!,"AE0SS-13>APTT4,EOSS,qAO,AE0SS-1:/130741h3914.16N/10341.81WO252/000EOSS Baloon/A=005408!W86!",252.0,0.0,0.0,39.2361333333,-103.6969333333,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,low Re,,0.0,,,,,,10.83791,,0.0,,,,,,1.787201,
EOSS-345,KC0D-2,2023-07-29 07:07:46.946,2023-07-29 07:07:45,5391.0,1643.18,102.0,4.0,ascending,True,/130745h3914.16N/10341.82WO003/000/A=005391 347T8433P EOSS Balloon,"KC0D-2>APZEOS,EOSS,WIDE2-1,qAO,AE0SS-1:/130745h3914.16N/10341.82WO003/000/A=005391 347T8433P EOSS Balloon",3.0,0.0,0.0,39.236,-103.697,0.01,0.02,94.46,34.7,307.85,84330.0,0.83,0.00185165,0.95430103,0.0,-5.56e-06,1.7,0.51833333,low Re,0.056667,0.85,0.056667,1.202082,,0.707107,,10.739212,0.017278,0.259167,0.017278,0.366517,,0.707106,,1.70652,
EOSS-345,AE0SS-13,2023-07-29 07:08:12.626,2023-07-29 07:08:11,5795.0,1766.32,774.0,30.0,ascending,True,/130811h3914.23N/10341.76WO029/017EOSS Baloon/A=005795!W85!,"AE0SS-13>APTT4,EOSS,qAO,AE0SS-1:/130811h3914.23N/10341.76WO029/017EOSS Baloon/A=005795!W85!",29.0,20.0,32.2,39.2373,-103.6960833333,0.09,0.15,,,,,,,,2.833e-05,3.889e-05,12.9,3.932,low Re,0.373333,4.866667,0.215,7.008804,0.223917,1.146177,0.707106,12.94086,0.113789,1.483444,0.065533,2.13629,0.068244,1.146172,0.70711,3.4105,
EOSS-345,KC0D-2,2023-07-29 07:08:16.940,2023-07-29 07:08:15,5943.0,1811.43,1104.0,34.0,ascending,True,/130815h3914.26N/10341.76WO008/020/A=005943 348T8275P EOSS Balloon,"KC0D-2>APZEOS,EOSS,WIDE2-1,qAO,AE0SS-1:/130815h3914.26N/10341.76WO008/020/A=005943 348T8275P EOSS Balloon",8.0,23.0,37.0,39.2376666667,-103.696,0.12,0.19,94.64,34.8,307.95,82750.0,0.82,0.00181637,0.93611724,3.333e-05,5.556e-05,18.4,5.60833333,low Re,0.183333,8.25,0.204444,8.862092,0.159385,1.145328,-0.132453,13.675512,0.055878,2.514667,0.062315,2.701142,0.048576,1.145318,-0.132514,3.931658,
EOSS-345,AE0SS-13,2023-07-29 07:08:42.349,2023-07-29 07:08:41,6480.0,1975.1,1370.0,60.0,ascending,True,/130841h3914.39N/10341.75WO005/021EOSS Baloon/A=006480!W75!,"AE0SS-13>APTT4,EOSS,qAO,W0ARP-2:/130841h3914.39N/10341.75WO005/021EOSS Baloon/A=006480!W75!",5.0,24.0,38.6,39.23995,-103.6959166667,0.27,0.43,,,,,,,,5.56e-06,8.833e-05,22.83333333,6.95933333,low Re,0.147778,11.166667,0.190278,10.071605,0.133186,1.158372,-0.319103,16.046129,0.045033,3.4036,0.057994,3.069713,0.040593,1.158328,-0.319292,5.431536,
EOSS-345,KC0D-2,2023-07-29 07:08:46.948,2023-07-29 07:08:45,6620.0,2017.78,1354.0,64.0,ascending,True,/130845h3914.41N/10341.76WO359/023/A=006620 350T8080P EOSS Balloon,"KC0D-2>APZEOS,EOSS,WIDE2-1,qAO,AE0SS-1:/130845h3914.41N/10341.76WO359/023/A=006620 350T8080P EOSS Balloon",359.0,26.0,41.8,39.2401666667,-103.696,0.28,0.46,95.0,35.0,308.15,80800.0,0.8,0.00177241,0.91346442,0.0,8.333e-05,22.56666667,6.87833333,low Re,-0.008889,13.066667,0.150444,10.139516,0.14573,0.936928,-1.093344,16.59345,-0.0027,3.982722,0.045856,3.090438,0.044414,0.936958,-1.093259,5.734635,
EOSS-345,AE0SS-13,2023-07-29 07:09:12.388,2023-07-29 07:09:11,7193.0,2192.43,1426.0,90.0,ascending,True,/130911h3914.52N/10341.73WO038/020EOSS Baloon/A=007193!W55!,"AE0SS-13>APTT4,EOSS,qAO,W0ARP-2:/130911h3914.52N/10341.73WO038/020EOSS Baloon/A=007193!W55!",38.0,23.0,37.0,39.2420833333,-103.6955833333,0.42,0.67,,,,,,,,1.111e-05,7.111e-05,23.76666667,7.24433333,low Re,0.04,14.595238,0.132037,10.101016,0.137923,0.907971,-0.667307,18.56103,0.0122,4.448667,0.040246,3.078755,0.042034,0.908051,-0.667222,6.668789,
EOSS-345,KC0D-2,2023-07-29 07:09:16.898,2023-07-29 07:09:15,7338.0,2236.62,1436.0,94.0,ascending,True,/130915h3914.55N/10341.74WO008/016/A=007338 351T7882P EOSS Balloon,"KC0D-2>APZEOS,EOSS,WIDE2-1,qAO,AE0SS-1:/130915h3914.55N/10341.74WO008/016/A=007338 351T7882P EOSS Balloon",8.0,18.0,29.0,39.2425,-103.6956666667,0.44,0.72,95.18,35.1,308.25,78820.0,0.78,0.00172842,0.89079095,1.111e-05,7.778e-05,23.93333333,7.29466667,low Re,0.005556,15.7625,0.113968,9.917396,0.134676,0.823889,-0.804984,18.994761,0.001678,4.804417,0.034737,3.022763,0.041047,0.823832,-0.805394,6.838349,
EOSS-345,AE0SS-13,2023-07-29 07:09:42.699,2023-07-29 07:09:41,7872.0,2399.39,1358.0,120.0,ascending,True,/130941h3914.64N/10341.71WO039/028EOSS Baloon/A=007872!W92!,"AE0SS-13>APTT4,EOSS,qAO,AE0SS-1:/130941h3914.64N/10341.71WO039/028EOSS Baloon/A=007872!W92!",39.0,32.0,51.5,39.24415,-103.6952,0.56,0.9,,,,,,,,1.278e-05,6.889e-05,22.63333333,6.89866667,low Re,-0.043333,16.525926,0.094306,9.555405,0.136527,0.639157,-1.008145,20.393592,-0.0132,5.037111,0.028744,2.912435,0.04161,0.639175,-1.008027,7.279882,
EOSS-345,KC0D-2,2023-07-29 07:09:47.001,2023-07-29 07:09:45,8010.0,2441.45,1344.0,124.0,ascending,True,/130945h3914.65N/10341.72WO334/009/A=008010 350T7694P EOSS Balloo,"KC0D-2>APZEOS,EOSS*,WIDE2-1,qAO,N6BA-10:/130945h3914.65N/10341.72WO334/009/A=008010 350T7694P EOSS Balloo",334.0,10.0,16.1,39.2441666667,-103.6953333333,0.56,0.9,95.0,35.0,308.15,76940.0,0.76,0.00168774,0.86982615,1.111e-05,5.556e-05,22.4,6.82766667,low Re,-0.007778,17.113333,0.082963,9.198433,0.132165,0.574736,-0.686574,20.708208,-0.002367,5.216167,0.025288,2.803642,0.040281,0.574788,-0.686552,7.354356,
